"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","28/166","183/9520",0.153005464480874,8.77477121601159,14.1468747416294,4.90674566219518e-19,1.12855150230489e-16,9.34864173534029e-17,"6772/4938/23586/4939/6891/6890/64135/4940/3106/5371/5610/3107/3105/6773/6672/684/6892/972/7098/56829/10379/3133/567/3134/841/55080/148022/4792",28,"Downres_DEq_MS_BDM_vs_BD"
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","25/166","205/9520",0.121951219512195,6.99382897443432,11.5568871454374,1.07721319605409e-14,1.2387951754622e-12,1.02618730781995e-12,"6772/4938/23586/9636/4939/6891/6890/4940/3106/5610/3107/3105/6773/6892/10379/958/3133/567/8737/3134/7128/841/55080/4792/10018",25,"Downres_DEq_MS_BDM_vs_BD"
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","22/166","189/9520",0.116402116402116,6.67559125390451,10.4985408592841,1.27079110268925e-12,9.74273178728422e-11,8.07063823111416e-11,"6772/4938/2633/4939/4940/6773/115361/834/2634/10616/10379/8737/7128/79792/841/2635/114769/8767/55072/148022/5580/4792",22,"Downres_DEq_MS_BDM_vs_BD"
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","15/166","82/9520",0.182926829268293,10.4907434616515,11.4978913051849,8.03896629027289e-12,4.62240561690691e-10,3.82908657510367e-10,"6891/6890/3106/3107/3105/5720/1520/6892/5641/972/3133/567/3134/55080/10437",15,"Downres_DEq_MS_BDM_vs_BD"
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","19/166","173/9520",0.109826589595376,6.29848875269866,9.36892951490734,1.34330818839816e-10,6.17921766663155e-09,5.11871120210668e-09,"4599/6772/4938/23586/4939/64135/4940/5371/103/5610/6773/834/7098/10379/841/148022/8743/7113/4792",19,"Downres_DEq_MS_BDM_vs_BD"
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","17/166","159/9520",0.106918238993711,6.1316965977116,8.69259480086512,2.02944367221299e-09,7.77953407681646e-08,6.44437376615002e-08,"3434/4599/6772/4938/23586/4939/4940/5610/6773/7098/10379/8737/100506658/841/148022/4792/9069",17,"Downres_DEq_MS_BDM_vs_BD"
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","15/166","139/9520",0.107913669064748,6.18878391262893,8.20917363417443,1.66945088112803e-08,5.48533860942068e-07,4.54391893961164e-07,"4599/6772/4938/23586/4939/64135/4940/103/5610/6773/10379/7128/841/25898/4792",15,"Downres_DEq_MS_BDM_vs_BD"
"hsa04217","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","16/166","167/9520",0.0958083832335329,5.4945530625496,7.80585186274939,3.02623094354398e-08,7.86121645515067e-07,6.51203742966715e-07,"6772/5610/6773/834/7098/10616/10379/8737/7128/197259/841/2495/51510/55072/148022/8743",16,"Downres_DEq_MS_BDM_vs_BD"
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","18/166","214/9520",0.0841121495327103,4.82378110573134,7.53649490929853,3.07612817810244e-08,7.86121645515067e-07,6.51203742966715e-07,"25939/6891/6890/3106/3107/3105/684/6892/3133/567/8737/3134/841/85363/55080/2787/4792/4775",18,"Downres_DEq_MS_BDM_vs_BD"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","18/166","238/9520",0.0756302521008403,4.33734939759036,6.94576999511059,1.56813623973776e-07,3.60671335139685e-06,2.98771220413194e-06,"4599/6772/4938/23586/9636/4939/64135/4940/103/5610/6773/716/834/7098/10379/715/7113/4792",18,"Downres_DEq_MS_BDM_vs_BD"
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","11/166","83/9520",0.132530120481928,7.60052257221658,8.04546989088402,1.7747037951331e-07,3.71074429891466e-06,3.07388887003915e-06,"25939/23586/103/834/11277/840/8737/197259/79792/841/4792",11,"Downres_DEq_MS_BDM_vs_BD"
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","10/166","72/9520",0.138888888888889,7.96519410977242,7.90279205635292,4.18744602312415e-07,8.02593821098796e-06,6.64848886127607e-06,"23586/9636/64135/103/57169/79132/8737/841/64343/4792",10,"Downres_DEq_MS_BDM_vs_BD"
"hsa05167","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","15/166","196/9520",0.076530612244898,4.38898450946644,6.38627346838014,1.54706304799264e-06,2.73711154644852e-05,2.26735556021593e-05,"6772/3106/5610/3107/3105/6773/7098/10379/3133/3134/841/148022/2787/4792/4775",15,"Downres_DEq_MS_BDM_vs_BD"
"hsa05163","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","16/166","227/9520",0.0704845814977974,4.04224828830742,6.17988850915655,2.03434800173766e-06,3.34214314571186e-05,2.76854878431967e-05,"6891/6890/3106/3107/3105/6892/3133/567/8737/3134/841/55080/2787/4792/6376/4775",16,"Downres_DEq_MS_BDM_vs_BD"
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","10/166","119/9520",0.0840336134453782,4.81927710843374,5.58494176264362,4.11174387338577e-05,0.000630467393919151,0.00052226360777742,"840/8737/7128/197259/841/1051/8809/4792/1435/6376",10,"Downres_DEq_MS_BDM_vs_BD"
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","6/166","39/9520",0.153846153846154,8.82298424467099,6.52121787730137,5.20054777033639e-05,0.000747578741985857,0.000619275754230847,"3106/3107/3105/958/3133/3134",6,"Downres_DEq_MS_BDM_vs_BD"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","17/166","333/9520",0.0510510510510511,2.92774702413257,4.77019710593449,6.78502262142177e-05,0.000917973648780592,0.000760426683886898,"4599/6772/9636/8638/3106/5610/3107/3105/6773/7098/10379/3133/3134/841/148022/5526/4851",17,"Downres_DEq_MS_BDM_vs_BD"
"hsa04620","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","9/166","109/9520",0.0825688073394495,4.73527136067205,5.2247864554824,0.000115096394756124,0.00147067615521714,0.00121827178075196,"6772/6773/7098/10379/958/8737/841/148022/4792",9,"Downres_DEq_MS_BDM_vs_BD"
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","7/166","70/9520",0.1,5.73493975903614,5.29661734504575,0.000205686475512239,0.00248988891409552,0.00206256244142466,"3106/3107/3105/958/3133/3134/841",7,"Downres_DEq_MS_BDM_vs_BD"
"hsa05320","Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","6/166","54/9520",0.111111111111111,6.37215528781794,5.27367318252492,0.000331785618320902,0.00381553461069037,0.00316069457453069,"3106/3107/3105/958/3133/3134",6,"Downres_DEq_MS_BDM_vs_BD"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","10/166","159/9520",0.0628930817610063,3.60688035159506,4.41580170598117,0.000453578932715243,0.00496776926307171,0.00411517728428366,"6891/6890/3106/3107/3105/1520/3133/715/3134/83547",10,"Downres_DEq_MS_BDM_vs_BD"
"hsa04625","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","8/166","105/9520",0.0761904761904762,4.36947791164659,4.62485504890816,0.000479410866581252,0.00501202269607672,0.00415183573450749,"6772/6773/834/10379/841/5580/4792/4775",8,"Downres_DEq_MS_BDM_vs_BD"
"hsa05203","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","11/166","205/9520",0.0536585365853659,3.0772847487511,4.00527701284978,0.000904123298616495,0.00904123298616495,0.00748953396107943,"3106/5610/3107/3105/6672/10379/3133/3134/841/2959/4792",11,"Downres_DEq_MS_BDM_vs_BD"
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","5/166","44/9520",0.113636363636364,6.51697699890471,4.88614116735421,0.000951176035325237,0.00911543700520019,0.00755100273657315,"3106/3107/3105/3133/3134",5,"Downres_DEq_MS_BDM_vs_BD"
"hsa05332","Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","5/166","45/9520",0.111111111111111,6.37215528781794,4.81189597575361,0.00105518756629028,0.00970772560987061,0.00804163997888595,"3106/3107/3105/3133/3134",5,"Downres_DEq_MS_BDM_vs_BD"
"hsa05132","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","12/166","251/9520",0.047808764940239,2.7418038688619,3.72538099913873,0.00145286442384009,0.0128522622108931,0.010646496385225,"834/840/8737/197259/83547/79792/841/8767/9267/8743/5420/4792",12,"Downres_DEq_MS_BDM_vs_BD"
"hsa05161","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","9/166","163/9520",0.0552147239263804,3.16653115529603,3.71656258754372,0.00216985361655579,0.0184839382151049,0.0153116376061052,"6772/23586/64135/6773/7098/841/148022/4792/4775",9,"Downres_DEq_MS_BDM_vs_BD"
"hsa05133","Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","6/166","78/9520",0.0769230769230769,4.4114921223355,4.03005247140497,0.00234059980523866,0.0192263555430319,0.0159266377724886,"716/834/715/710/840/148022",6,"Downres_DEq_MS_BDM_vs_BD"
"hsa04210","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","8/166","137/9520",0.0583941605839416,3.34886993228388,3.68892154293355,0.00268801785454476,0.0213187622946653,0.0176599358138875,"1520/840/8737/841/8743/1519/4792/10018",8,"Downres_DEq_MS_BDM_vs_BD"
"hsa05417","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","10/166","216/9520",0.0462962962962963,2.65506470325747,3.27761566153109,0.00449876807222897,0.0339404154094045,0.0281154013231223,"834/1573/958/840/7436/841/148022/8743/4792/4775",10,"Downres_DEq_MS_BDM_vs_BD"
"hsa04144","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","11/166","252/9520",0.0436507936507936,2.50334672021419,3.22193991345467,0.00457457772909365,0.0339404154094045,0.0281154013231223,"3106/5371/3107/3105/30844/64744/3133/3134/51510/9267/409",11,"Downres_DEq_MS_BDM_vs_BD"
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecule (CAM) interaction","8/166","160/9520",0.05,2.86746987951807,3.17341373719248,0.00685625428378932,0.0492793276647357,0.040821777150193,"3106/3107/3105/958/3133/3134/100506658/9069",8,"Downres_DEq_MS_BDM_vs_BD"
