"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Organismal Systems","Development and regeneration","hsa04382","Cornified envelope formation","8/26","217/9521",0.0368663594470046,13.5001772421127,9.74695252416395,7.02417552386961e-08,2.87991196478654e-06,1.92240593284853e-06,"388698/3858/3848/3849/374454/57402/2312/3851",8,"Up_res_DEq_MS_B1_vs_BT"
"Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","6/26","138/9521",0.0434782608695652,15.9214046822742,9.23923593912222,1.5081292348519e-06,3.0916649314464e-05,2.0637557950605e-05,"1329/4706/9296/4707/1337/9377",6,"Up_res_DEq_MS_B1_vs_BT"
"Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","5/26","157/9521",0.0318471337579618,11.6621754042136,7.04892046281055,5.68676575565025e-05,0.000777191319938867,0.000518792665427742,"1329/4706/4707/1337/9377",5,"Up_res_DEq_MS_B1_vs_BT"
"Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","5/26","205/9521",0.024390243902439,8.93151969981238,6.00725768231659,0.000200501923519708,0.00205514471607701,0.00137185526618748,"1329/4706/4707/1337/9377",5,"Up_res_DEq_MS_B1_vs_BT"
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","5/26","227/9521",0.0220264317180617,8.06590986106405,5.63815941472413,0.000321993267538595,0.00258169493501419,0.00172333936611987,"1329/4706/4707/1337/9377",5,"Up_res_DEq_MS_B1_vs_BT"
"Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","5/26","235/9521",0.0212765957446809,7.79132569558101,5.51609597370927,0.000377809014880125,0.00258169493501419,0.00172333936611987,"1329/4706/4707/1337/9377",5,"Up_res_DEq_MS_B1_vs_BT"
"Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","5/26","271/9521",0.018450184501845,6.75631564007948,5.03055663340859,0.00072484544184117,0.00416944973552166,0.00278320136389122,"1329/4706/4707/1337/9377",5,"Up_res_DEq_MS_B1_vs_BT"
"Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","5/26","278/9521",0.0179856115107914,6.58619258439402,4.94640291056485,0.000813551167906665,0.00416944973552166,0.00278320136389122,"1329/4706/4707/1337/9377",5,"Up_res_DEq_MS_B1_vs_BT"
"Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","5/26","311/9521",0.0160771704180064,5.88733613653228,4.58543194905083,0.00134587747710131,0.00613121961790595,0.00409272683095134,"1329/4706/4707/1337/9377",5,"Up_res_DEq_MS_B1_vs_BT"
"Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","3/26","87/9521",0.0344827586206897,12.6273209549072,5.70097340043104,0.00164600576594009,0.00674862364035437,0.00450485788573077,"1329/1337/9377",3,"Up_res_DEq_MS_B1_vs_BT"
"Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","5/26","371/9521",0.0134770889487871,4.93520630313083,4.04577360403752,0.00292327163502095,0.0108958306396235,0.0072732117234971,"1329/4706/4707/1337/9377",5,"Up_res_DEq_MS_B1_vs_BT"
"Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","5/26","391/9521",0.0127877237851662,4.68276608302184,3.89121106641359,0.0036669893202746,0.0116434306149578,0.00777225150164061,"1329/4706/4707/1337/9377",5,"Up_res_DEq_MS_B1_vs_BT"
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","4/26","238/9521",0.0168067226890756,6.15449256625727,4.21393550691865,0.00369181946327929,0.0116434306149578,0.00777225150164061,"6143/6129/6137/6132",4,"Up_res_DEq_MS_B1_vs_BT"
"Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","5/26","483/9521",0.010351966873706,3.79081063863673,3.29401392205303,0.00892853282124563,0.0261478461193622,0.0174542746881494,"1329/4706/4707/1337/9377",5,"Up_res_DEq_MS_B1_vs_BT"
