"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","22/226","67/9521",0.328358208955224,13.8331792365606,16.4365951823591,6.89304460101719e-20,1.5233628568248e-17,1.18995717322823e-17,"230/5313/126/3939/124/10327/130/125/55902/2203/127/5105/229/2821/5211/5230/7167/5236/2027/5232/2645/2538",22,"Down_C_vs_res_DEq_MS_BDM"
"Metabolism","Global and overview maps","hsa01200","Carbon metabolism","21/226","117/9521",0.179487179487179,7.56149307919219,11.1349249047474,3.1713792370584e-13,3.50437405694953e-11,2.73740102567146e-11,"48/230/26227/5313/26007/6470/55902/2875/2203/9104/229/2821/5211/5230/7167/2027/39/55753/5232/414328/2645",21,"Down_C_vs_res_DEq_MS_BDM"
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","17/226","73/9521",0.232876712328767,9.81070432779731,11.7828435641512,7.19460535841757e-13,4.32912924972548e-11,3.38164894953551e-11,"1571/126/2944/124/316/130/125/1558/127/1559/1549/2938/1548/1557/2326/1555/1576",17,"Down_C_vs_res_DEq_MS_BDM"
"Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","10/226","17/9521",0.588235294117647,24.7813638729828,15.3022749682439,7.83552805380178e-13,4.32912924972548e-11,3.38164894953551e-11,"6718/570/1109/6342/1582/1593/80270/10998/51302/1581",10,"Down_C_vs_res_DEq_MS_BDM"
"Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","17/226","75/9521",0.226666666666667,9.54908554572271,11.5897567418,1.1580749782738e-12,5.11869140397019e-11,3.9984062407769e-11,"48/230/26227/5313/2752/875/6470/1491/383/2875/229/5211/5230/7167/2027/162417/5232",17,"Down_C_vs_res_DEq_MS_BDM"
"Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","14/226","47/9521",0.297872340425532,12.5488608548296,12.3756889221328,2.05965189997428e-12,7.58638449823858e-11,5.92601599290844e-11,"5313/126/3939/124/10327/130/125/134526/32/55902/127/5105/39/9380",14,"Down_C_vs_res_DEq_MS_BDM"
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","16/226","79/9521",0.20253164556962,8.53231768791307,10.4823383338551,3.42521313238843e-11,1.0813887175112e-09,8.44714216107823e-10,"1571/126/2944/124/130/125/127/1559/246181/3290/1549/2938/1548/22977/1555/1576",16,"Down_C_vs_res_DEq_MS_BDM"
"Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","15/226","68/9521",0.220588235294118,9.29301145236856,10.7011361413187,3.91560387820108e-11,1.08168557135305e-09,8.44946100032865e-10,"126/124/316/130/125/1558/127/1559/1549/1548/8608/8630/157506/1555/1576",15,"Down_C_vs_res_DEq_MS_BDM"
"Organismal Systems","Digestive system","hsa04976","Bile secretion","15/226","90/9521",0.166666666666667,7.02138643067847,8.94925490737387,2.54426511201697e-09,6.24758433061946e-08,4.88022781720215e-08,"570/5244/8647/6580/760/10864/64241/10998/366/1576/8671/28234/6554/1581/64240",15,"Down_C_vs_res_DEq_MS_BDM"
"Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","10/226","35/9521",0.285714285714286,12.0366624525917,10.1994844209094,5.08332399763183e-09,1.12341460347663e-07,8.77542248012232e-08,"230/26007/3795/2203/229/6652/5211/7167/5207/51171",10,"Down_C_vs_res_DEq_MS_BDM"
"Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","9/226","31/9521",0.290322580645161,12.2308021695689,9.7657705153835,2.6118332032495e-08,5.24741034471036e-07,4.09895354385568e-07,"230/2203/9104/229/2821/5211/5236/64080/414328",9,"Down_C_vs_res_DEq_MS_BDM"
"Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","9/226","37/9521",0.243243243243243,10.247428844774,8.78767697502099,1.42362597486323e-07,2.62184450370644e-06,2.04802333225938e-06,"126/124/316/130/125/1644/127/6898/4282",9,"Down_C_vs_res_DEq_MS_BDM"
"Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","11/226","63/9521",0.174603174603175,7.35573816547268,7.89195525131055,2.19812852270931e-07,3.67312385815792e-06,2.86921796969707e-06,"1571/3248/1558/1559/2053/247/1557/8529/4051/1555/11283",11,"Down_C_vs_res_DEq_MS_BDM"
"Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","9/226","39/9521",0.230769230769231,9.72191967324711,8.51025174574762,2.32686579249823e-07,3.67312385815792e-06,2.86921796969707e-06,"27232/635/4522/10840/10841/875/6470/1491/23743",9,"Down_C_vs_res_DEq_MS_BDM"
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","10/226","51/9521",0.196078431372549,8.26045462432761,8.10628578874707,2.53651773481883e-07,3.73713612929975e-06,2.91922041059852e-06,"8647/1593/64241/26119/341/345/344/4018/1581/64240",10,"Down_C_vs_res_DEq_MS_BDM"
"Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","9/226","40/9521",0.225,9.47887168141593,8.37893809560802,2.94099829525674e-07,4.06225389532337e-06,3.17318237119806e-06,"178/5836/2821/2998/2548/5236/57733/2645/2538",9,"Down_C_vs_res_DEq_MS_BDM"
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","12/226","81/9521",0.148148148148148,6.2412323828253,7.38648677581884,3.98472198054555e-07,5.18013857470922e-06,4.04640498334038e-06,"51733/1571/2944/1806/7498/2990/1807/1549/2938/1548/3251/1576",12,"Down_C_vs_res_DEq_MS_BDM"
