"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","23/156","183/9520",0.12568306010929,7.66988930923357,11.7589285672907,1.80502631347573e-14,3.88080657397281e-12,3.26804764124026e-12,"23586/4938/3106/3105/3107/5610/5371/4939/3134/6772/6773/567/10379/6890/6891/684/64135/4940/7098/6892/972/3678/6672",23,"Downres_DEq_MS_C_vs_D"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","22/156","238/9520",0.092436974789916,5.64102564102564,9.35855774473944,3.70602685521386e-11,3.98397886935489e-09,3.35492957419360e-09,"23586/4938/9636/5610/4599/4939/6772/6773/10379/64135/4940/7113/7098/6129/6137/834/6124/6193/103/6194/6143/25873",22,"Downres_DEq_MS_C_vs_D"
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","18/156","205/9520",0.0878048780487805,5.35834896810507,8.14206868636584,5.82326723385995e-09,4.17334151759963e-07,3.514392856926e-07,"23586/4938/3106/3105/9636/3107/5610/4939/3134/6772/6773/567/10379/6890/6891/4940/6892/958",18,"Downres_DEq_MS_C_vs_D"
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","16/156","173/9520",0.092485549132948,5.64398992144657,7.95619573363662,2.05888183464067e-08,1.10664898611936e-06,9.31914935679462e-07,"23586/4938/5610/4599/5371/4939/6772/6773/10379/64135/4940/7113/7098/834/103/3606",16,"Downres_DEq_MS_C_vs_D"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","20/156","333/9520",0.0600600600600601,3.66520366520367,6.38988320990693,4.68726892879473e-07,2.01552563938174e-05,1.69728474895304e-05,"3106/3105/9636/7057/3107/5610/4599/3371/3134/6772/6773/10379/8638/7098/3678/3673/3655/3675/3679/5526",20,"Downres_DEq_MS_C_vs_D"
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","8/156","61/9520",0.131147540983607,8.00336275746112,7.08233046347195,6.12617084425189e-06,0.000219293211739189,0.00018466796778037,"2512/2495/4502/4495/493/4496/4501/30061",8,"Downres_DEq_MS_C_vs_D"
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","9/156","82/9520",0.109756097560976,6.69793621013133,6.68823898009616,7.13977898685731e-06,0.000219293211739189,0.00018466796778037,"3106/3105/3107/3134/567/6890/6891/6892/972",9,"Downres_DEq_MS_C_vs_D"
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","13/156","189/9520",0.0687830687830688,4.19753086419753,5.73071502632104,1.28367391751857e-05,0.000344987365333115,0.000290515676069991,"4938/4939/6772/6773/10379/115361/4940/834/2633/2634/3606/10616/2635",13,"Downres_DEq_MS_C_vs_D"
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","11/156","139/9520",0.079136690647482,4.82936727541044,5.86998665404094,1.65563234315487e-05,0.000395512170864774,0.00033306288072823,"23586/4938/5610/4599/4939/6772/6773/10379/64135/4940/103",11,"Downres_DEq_MS_C_vs_D"
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","11/156","159/9520",0.0691823899371069,4.22189969359781,5.28782063339438,5.77988244044553e-05,0.00124267472469579,0.00104646292605961,"23586/4938/3434/5610/4599/4939/6772/6773/10379/4940/7098",11,"Downres_DEq_MS_C_vs_D"
"hsa04217","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","11/156","167/9520",0.0658682634730539,4.01965300168893,5.08120911035184,9.01994463458405e-05,0.00176298917857779,0.00148462246617077,"5610/6772/6773/10379/197259/7098/9555/2512/2495/834/10616",11,"Downres_DEq_MS_C_vs_D"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","8/156","89/9520",0.0898876404494382,5.48545087870931,5.48718365181219,9.97325431529652e-05,0.00178687473149063,0.00150473661599211,"7057/3371/3678/3673/3655/3675/961/3679",8,"Downres_DEq_MS_C_vs_D"
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","7/156","70/9520",0.1,6.1025641025641,5.53030196441789,0.00013992813193295,0.00231419602812187,0.00194879665526052,"3106/3105/3107/3134/25/958/1981",7,"Downres_DEq_MS_C_vs_D"
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","7/156","72/9520",0.0972222222222222,5.93304843304843,5.42299177077802,0.000167312961407482,0.00256944905018634,0.00216374656857797,"23586/9636/79132/64135/57169/103/64343",7,"Downres_DEq_MS_C_vs_D"
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","7/156","83/9520",0.0843373493975904,5.14674080939141,4.89729448100636,0.000405804328377529,0.00546715127425293,0.00460391686252878,"23586/197259/11277/25939/834/103/3606",7,"Downres_DEq_MS_C_vs_D"
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","5/156","39/9520",0.128205128205128,7.82380013149244,5.51136010522077,0.000406857769246729,0.00546715127425293,0.00460391686252878,"3106/3105/3107/3134/958",5,"Downres_DEq_MS_C_vs_D"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","9/156","159/9520",0.0566037735849057,3.45428156748912,4.02799650731413,0.00118753333223078,0.0150188039076245,0.012647413816947,"3106/3105/7057/3107/3134/6890/6891/3678/3673",9,"Downres_DEq_MS_C_vs_D"
"hsa05320","Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","5/156","54/9520",0.0925925925925926,5.65052231718898,4.42326157588788,0.00183504707289494,0.021918617815134,0.0184577834232707,"3106/3105/3107/3134/958",5,"Downres_DEq_MS_C_vs_D"
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","10/156","214/9520",0.0467289719626168,2.8516654684879,3.53602356157902,0.00269772031176873,0.0305268351068567,0.0257068085110372,"3106/3105/3107/3134/567/6890/6891/684/25939/6892",10,"Downres_DEq_MS_C_vs_D"
