"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","21/68","183/9520",0.114754098360656,16.0655737704918,17.4540334974053,2.45187982680808e-20,2.69706780948888e-18,1.90988533877682e-18,"4939/4938/4940/64135/6772/10379/23586/3106/6773/3134/684/5610/6891/6890/3105/5371/567/3107/6672/6892/7098",21,"Downres_DEq_MS_DM_vs_D"
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","17/68","205/9520",0.0829268292682927,11.609756097561,13.0250429611657,4.05142602331698e-14,2.22828431282434e-12,1.57792381960766e-12,"4939/9636/4938/4940/6772/10379/23586/3106/6773/3134/5610/6891/6890/3105/567/3107/6892",17,"Downres_DEq_MS_DM_vs_D"
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","14/68","173/9520",0.0809248554913295,11.3294797687861,11.629301841225,1.32658808158206e-11,4.86415629913422e-10,3.44447431709026e-10,"4599/4939/4938/4940/64135/6772/10379/23586/6773/5610/5371/103/7098/834",14,"Downres_DEq_MS_DM_vs_D"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","14/68","238/9520",0.0588235294117647,8.23529411764706,9.58764951936268,9.44759588913329e-10,2.59808886951165e-08,1.83979498893648e-08,"4599/4939/9636/4938/4940/64135/6772/10379/23586/6773/5610/103/7098/834",14,"Downres_DEq_MS_DM_vs_D"
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","11/68","139/9520",0.079136690647482,11.0791366906475,10.1530010350975,3.25442825908252e-09,7.15974216998155e-08,5.07005665625488e-08,"4599/4939/4938/4940/64135/6772/10379/23586/6773/5610/103",11,"Downres_DEq_MS_DM_vs_D"
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","11/68","159/9520",0.0691823899371069,9.68553459119497,9.36746883894978,1.34630588403838e-08,2.46822745407035e-07,1.74783570910245e-07,"4599/4939/3434/4938/4940/6772/10379/23586/6773/5610/7098",11,"Downres_DEq_MS_DM_vs_D"
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","11/68","189/9520",0.0582010582010582,8.14814814814815,8.41876943215707,8.07743971752925e-08,1.26931195561174e-06,8.98842915935586e-07,"4939/4938/4940/6772/10379/6773/115361/10616/2635/2633/834",11,"Downres_DEq_MS_DM_vs_D"
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","8/68","82/9520",0.0975609756097561,13.6585365853659,9.76424581160017,1.04129239292016e-07,1.43177704026522e-06,1.01388996152753e-06,"3106/3134/6891/6890/3105/567/3107/6892",8,"Downres_DEq_MS_DM_vs_D"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","13/68","333/9520",0.039039039039039,5.46546546546547,7.03542369090669,5.1253133290513e-07,6.26427184661825e-06,4.43594369999761e-06,"4599/8638/9636/6772/10379/3106/6773/3134/5610/3105/3107/7098/3371",13,"Downres_DEq_MS_DM_vs_D"
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","7/68","72/9520",0.0972222222222222,13.6111111111111,9.11040998148171,7.06071269843985e-07,7.76678396828384e-06,5.49992357562683e-06,"9636/64135/23586/79132/57169/64343/103",7,"Downres_DEq_MS_DM_vs_D"
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","10/68","214/9520",0.0467289719626168,6.54205607476636,6.95479833594786,2.48722412651613e-06,2.48722412651613e-05,1.76128789820281e-05,"3106/25939/3134/684/6891/6890/3105/567/3107/6892",10,"Downres_DEq_MS_DM_vs_D"
"hsa05167","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","9/68","196/9520",0.0459183673469388,6.42857142857143,6.51329461703756,9.54498824590888e-06,8.7495725587498e-05,6.19586956313383e-05,"6772/10379/3106/6773/3134/5610/3105/3107/7098",9,"Downres_DEq_MS_DM_vs_D"
"hsa04217","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","8/68","167/9520",0.0479041916167665,6.70658682634731,6.31026301407882,2.29023342327487e-05,0.000193788981969412,0.000137228561394608,"6772/10379/6773/5610/197259/10616/7098/834",8,"Downres_DEq_MS_DM_vs_D"
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","6/68","83/9520",0.072289156626506,10.1204819277108,7.07828620588789,2.60120481630532e-05,0.000204380378423989,0.000144728689027514,"23586/25939/11277/197259/103/834",6,"Downres_DEq_MS_DM_vs_D"
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","4/68","39/9520",0.102564102564103,14.3589743589744,7.09033262980545,0.000162218963783655,0.00118960573441347,0.000842400232981785,"3106/3134/3105/3107",4,"Downres_DEq_MS_DM_vs_D"
"hsa05163","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","8/68","227/9520",0.0352422907488987,4.93392070484582,5.08802017843549,0.000199146349885546,0.00136913115546313,0.000969528282337525,"3106/3134/6891/6890/3105/567/3107/6892",8,"Downres_DEq_MS_DM_vs_D"
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","4/68","44/9520",0.0909090909090909,12.7272727272727,6.6130088002614,0.000260646092403082,0.00168653353907877,0.00119429169274477,"3106/3134/3105/3107",4,"Downres_DEq_MS_DM_vs_D"
"hsa05332","Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","4/68","45/9520",0.0888888888888889,12.4444444444444,6.52678979946016,0.000284544693386759,0.00173888423736352,0.00123136300062106,"3106/3134/3105/3107",4,"Downres_DEq_MS_DM_vs_D"
