"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","27/236","183/9521",0.147540983606557,5.95227841066963,10.7841813847728,5.007577702698e-14,1.41213691216084e-11,1.08585369132188e-11,"6891/5371/3106/4939/6890/727/23586/6772/64135/972/6773/4940/3105/6892/3134/3107/7098/684/3133/3459/3717/567/148022/3122/3113/8764/3125",27,"Down_res_DEq_MS_BD_vs_D"
"Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","24/236","154/9521",0.155844155844156,6.28725511776359,10.5456629856044,4.04453940020585e-13,5.70280055429024e-11,4.38513219180213e-11,"7057/2244/2243/7060/2266/2335/3912/7148/83706/3675/1291/29780/3915/3911/1311/5649/80144/1293/1292/3684/5880/7059/56034/7040",24,"Down_res_DEq_MS_BD_vs_D"
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","32/236","333/9521",0.0960960960960961,3.87682597852089,8.51939465305139,3.3399570911724e-11,3.0969426058998e-09,2.38137430688824e-09,"7057/7060/2335/3106/3912/6772/7148/4599/9636/8638/3675/6773/1291/3105/3915/3134/3911/3107/7098/3133/1311/5649/527/1293/1292/148022/3996/4193/7059/4854/1026/4851",32,"Down_res_DEq_MS_BD_vs_D"
"Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","17/236","89/9521",0.191011235955056,7.70600837935631,10.1330624840995,4.39282639134724e-11,3.0969426058998e-09,2.38137430688824e-09,"7057/7060/2335/3912/375790/7148/3339/3675/1291/3915/3911/1311/5649/80144/1293/1292/7059",17,"Down_res_DEq_MS_BD_vs_D"
"Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","23/236","205/9521",0.11219512195122,4.52631252583712,8.13704114549465,1.18143771848733e-09,6.66330873226855e-08,5.1237088422819e-08,"7431/6891/3106/4939/6890/23586/6772/9636/6773/4940/3105/6892/3134/3107/3133/958/567/4193/3122/5600/3113/3125/1026",23,"Down_res_DEq_MS_BD_vs_D"
"Cellular Processes","Transport and catabolism","hsa04145","Phagosome","20/236","159/9521",0.125786163522013,5.07461891056391,8.26008966773418,2.03352001624963e-09,9.55754407637326e-08,7.34921269030568e-08,"7057/7060/6891/3106/6890/3105/4353/3134/11151/3107/3133/1311/9902/78989/527/3684/7059/3122/3113/3125",20,"Down_res_DEq_MS_BD_vs_D"
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","24/236","238/9521",0.100840336134454,4.06822389972938,7.64213795857739,4.42459930683045e-09,1.78248143503741e-07,1.37062775519861e-07,"2244/2243/2266/100293534/4939/727/23586/6772/4599/64135/9636/6773/4940/2162/834/8829/7098/5648/1636/6868/1675/732/6167/5600",24,"Down_res_DEq_MS_BD_vs_D"
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","19/236","173/9521",0.109826589595376,4.43075830312531,7.26001209855786,4.96578944764354e-08,1.75044078029435e-06,1.34599029765075e-06,"5371/4939/23586/6772/4599/64135/6773/4940/834/10241/3606/7098/3459/8743/3717/148022/3122/3113/3125",19,"Down_res_DEq_MS_BD_vs_D"
"Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","13/236","82/9521",0.158536585365854,6.39587639520463,7.82329032565607,9.38753172228584e-08,2.94142660631623e-06,2.26179126876127e-06,"6891/3106/6890/972/3105/6892/3134/3107/3133/567/3122/3113/3125",13,"Down_res_DEq_MS_BD_vs_D"
"Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","13/236","88/9521",0.147727272727273,5.95979391371341,7.45184086353879,2.21445725445577e-07,6.24476945756526e-06,4.80187573071461e-06,"2244/2243/2266/100293534/727/2162/10544/5648/1604/7035/1675/732/3684",13,"Down_res_DEq_MS_BD_vs_D"
"Human Diseases","Immune disease","hsa05330","Allograft rejection","9/236","39/9521",0.230769230769231,9.3099739243807,8.29020959623924,3.36111908779442e-07,8.61668711598205e-06,6.62574671852296e-06,"3106/3105/3134/3107/3133/958/3122/3113/3125",9,"Down_res_DEq_MS_BD_vs_D"
"Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","10/236","54/9521",0.185185185185185,7.47096672944131,7.60227157670881,6.65164860658907e-07,1.56313742254843e-05,1.2019645727696e-05,"3106/3105/3134/7038/3107/3133/958/3122/3113/3125",10,"Down_res_DEq_MS_BD_vs_D"
"Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","11/236","70/9521",0.157142857142857,6.33964891041162,7.14835912052959,1.02520804223323e-06,2.22391283007516e-05,1.71006361700441e-05,"3106/3105/3134/3107/3133/958/1604/5880/3122/3113/3125",11,"Down_res_DEq_MS_BD_vs_D"
"Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","17/236","182/9521",0.0934065934065934,3.768322778916,6.01154018039781,2.55718252531198e-06,5.15089622955698e-05,3.96074887379148e-05,"3929/6772/972/3606/11151/3459/8767/9902/527/3717/3684/3122/5600/3113/3656/3125/7040",17,"Down_res_DEq_MS_BD_vs_D"
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","9/236","51/9521",0.176470588235294,7.11939182452642,6.98557053423931,3.72345458883984e-06,7.00009462701889e-05,5.38267821263864e-05,"348/27329/338/51129/255738/3931/9388/5360/4023",9,"Down_res_DEq_MS_BD_vs_D"
"Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","8/236","44/9521",0.181818181818182,7.33513097072419,6.7147526203831,1.03759277498542e-05,0.000182875726591181,0.000140621126083551,"3106/3105/3134/3107/3133/3122/3113/3125",8,"Down_res_DEq_MS_BD_vs_D"
