"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","22/90","154/9521",0.142857142857143,15.1126984126984,17.2476931676587,1.78425800804275e-20,3.03323861367267e-18,2.59186952747262e-18,"7057/2243/2335/2266/7060/2244/718/3912/7148/83706/1291/3911/1311/3915/5649/29780/3689/1292/3909/3918/3684/1293",22,"Up_D_vs_res_DEq_MS_BM1"
"Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","16/90","89/9521",0.179775280898876,19.01822721598,16.6826878192648,1.0278221605283e-16,8.73648836449059e-15,7.46523463962664e-15,"7057/2335/7060/3339/3912/7148/6382/1291/3911/1311/3915/5649/1292/3909/3918/1293",16,"Up_D_vs_res_DEq_MS_BM1"
"Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","11/90","88/9521",0.125,13.2236111111111,11.2532197540597,5.08752163214872e-10,2.43205171532348e-08,2.07816183724236e-08,"2243/2266/727/2244/718/2162/5648/732/3689/1675/3684",11,"Up_D_vs_res_DEq_MS_BM1"
"Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","15/90","203/9521",0.0738916256157636,7.81691297208539,9.59036799660472,5.72247462429054e-10,2.43205171532348e-08,2.07816183724236e-08,"7057/2335/7060/3912/7148/1291/3911/1311/3915/5649/29780/1292/3909/3918/1293",15,"Up_D_vs_res_DEq_MS_BM1"
"Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","10/90","102/9521",0.0980392156862745,10.3714596949891,9.29535082635621,3.578685859412e-08,1.21675319220008e-06,1.03970241810286e-06,"2266/727/718/3880/728358/5648/3689/1675/3122/3684",10,"Up_D_vs_res_DEq_MS_BM1"
"Cellular Processes","Transport and catabolism","hsa04145","Phagosome","11/90","159/9521",0.0691823899371069,7.31872816212439,7.84882728118912,2.66131151593056e-07,7.54038262846991e-06,6.44317524909503e-06,"7057/7060/718/1311/4353/9902/11151/3689/78989/3122/3684",11,"Up_D_vs_res_DEq_MS_BM1"
"Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","7/90","50/9521",0.14,14.8104444444444,9.56435297542549,3.82388338458837e-07,9.28657393400033e-06,7.93527679809316e-06,"7057/7060/6382/3043/1311/3040/3689",7,"Up_D_vs_res_DEq_MS_BM1"
"Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","9/90","103/9521",0.087378640776699,9.24368932038835,8.21715997278861,4.87039872571924e-07,1.03495972921534e-05,8.843618738806e-06,"2335/3912/3911/3915/732/3689/3909/3918/3684",9,"Up_D_vs_res_DEq_MS_BM1"
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","14/90","333/9521",0.042042042042042,4.44758091424758,6.25585894412462,2.54013266293618e-06,4.79802836332389e-05,4.09986324544085e-05,"7057/2335/7060/3912/7148/1291/3911/1311/3915/5649/1292/3909/3918/1293",14,"Up_D_vs_res_DEq_MS_BM1"
"Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","14/90","362/9521",0.0386740331491713,4.09128299570289,5.85773711228164,6.70084641916662e-06,0.000113914389125832,9.73386111415782e-05,"7057/2335/7060/3912/7148/1291/3911/1311/3915/5649/1292/3909/3918/1293",14,"Up_D_vs_res_DEq_MS_BM1"
"Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecule (CAM) interaction","9/90","160/9521",0.05625,5.950625,6.16907081883521,1.88399290259105e-05,0.000291162539491345,0.000248795234983316,"5792/6382/1272/83692/3689/23308/3122/5802/3684",9,"Up_D_vs_res_DEq_MS_BM1"
"Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","10/90","233/9521",0.0429184549356223,4.54029566046733,5.34462509329245,6.54186517687107e-05,0.000926764233390068,0.000791909995094919,"7057/2335/7060/3339/6382/1291/1311/4811/1292/1293",10,"Up_D_vs_res_DEq_MS_BM1"
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","10/90","238/9521",0.0420168067226891,4.44491129785247,5.25754748268226,7.8158306544439e-05,0.0010220701625042,0.00087334787879616,"2243/2266/727/2244/718/2162/5648/8829/732/1675",10,"Up_D_vs_res_DEq_MS_BM1"
