"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","25/117","183/9521",0.136612021857924,11.1169492317033,15.4135712941378,1.06801767744512e-19,1.82631022843115e-17,1.5514362051308e-17,"23586/6772/64135/3106/6891/5610/4938/684/6672/10379/4939/3105/4940/7098/6890/5371/972/567/3678/3134/6892/3107/3665/6773/55080",25,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","19/117","205/9521",0.0926829268292683,7.54217219095268,10.5618320217712,5.02269050672979e-12,4.29440038325397e-10,3.64805942067743e-10,"23586/9636/6772/3106/6891/5610/4938/10379/4939/3105/4940/6890/567/3134/6892/3107/3665/6773/55080",19,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","15/117","173/9521",0.0867052023121387,7.05572847191344,8.96572034646544,2.66975953738823e-09,1.45368607252409e-07,1.23489490925407e-07,"4599/23586/6772/64135/5610/4938/10379/4939/4940/7098/5371/103/3665/834/6773",15,"Down_D_vs_res_DEq_MS_B1"
"Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","11/117","82/9521",0.134146341463415,10.9163018553262,10.0588600624559,4.03446700704539e-09,1.45368607252409e-07,1.23489490925407e-07,"3106/6891/3105/6890/972/567/3134/6892/3107/55080/10437",11,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","17/117","238/9521",0.0714285714285714,5.81257631257631,8.38642808683899,4.25054407170786e-09,1.45368607252409e-07,1.23489490925407e-07,"4599/23586/9636/6772/64135/5610/4938/10379/4939/4940/7098/103/834/6773/6129/6143/6137",17,"Down_D_vs_res_DEq_MS_B1"
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","14/117","189/9521",0.0740740740740741,6.02785691674581,7.78720381850727,7.00887092995187e-08,1.99752821503628e-06,1.69688454093572e-06,"6772/115361/4938/10616/2633/10379/4939/4940/3665/2635/834/6773/2634/114769",14,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Infectious disease: viral","hsa05162","Measles","12/117","139/9521",0.0863309352517986,7.02527209002029,7.98162729306368,1.20529142653612e-07,2.94435477053823e-06,2.50120626860127e-06,"4599/23586/6772/64135/5610/4938/10379/4939/4940/103/3665/6773",12,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","12/117","159/9521",0.0754716981132075,6.14159006611837,7.29233793980512,5.24440613639379e-07,1.12099181165417e-05,9.52273745818872e-06,"4599/23586/3434/6772/5610/4938/10379/4939/4940/7098/3665/6773",12,"Down_D_vs_res_DEq_MS_B1"
"Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","8/117","72/9521",0.111111111111111,9.04178537511871,7.63978077732317,2.54069522140103e-06,4.82732092066196e-05,4.10077123454202e-05,"23586/9636/64135/103/57169/3665/64343/79132",8,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","16/117","333/9521",0.048048048048048,3.90996124329458,6.0291199341564,2.84197436801163e-06,4.8597761692999e-05,4.12834171353269e-05,"4599/9636/6772/8638/3106/5610/10379/3105/7098/3678/3134/3107/3371/6773/3675/90423",16,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","12/117","214/9521",0.0560747663551402,4.56314402108795,5.8801783847057,1.1759728357727e-05,0.000182810322651938,0.000155295934293428,"3106/6891/684/3105/6890/25939/567/3134/6892/3107/55080/60489",12,"Down_D_vs_res_DEq_MS_B1"
"Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","7/117","83/9521",0.0843373493975904,6.86304191123468,5.98380115456085,6.78680098543499e-05,0.000967119140424486,0.000821560119289498,"23586/11277/25939/103/3665/834/197259",7,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","10/117","196/9521",0.0510204081632653,4.15184022326879,4.97305089499553,0.000143341859815615,0.00188549677142078,0.00160171470887083,"6772/3106/5610/10379/3105/7098/3134/3107/3665/6773",10,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","6/117","70/9521",0.0857142857142857,6.97509157509158,5.59641354435118,0.000209218798276277,0.00246779721080067,0.002096374361899,"3106/3105/3134/3107/1981/25",6,"Down_D_vs_res_DEq_MS_B1"
"Cellular Processes","Cell growth and death","hsa04217","Necroptosis","9/117","168/9521",0.0535714285714286,4.35943223443223,4.90004596064057,0.000216473439543919,0.00246779721080067,0.002096374361899,"6772/5610/10616/10379/7098/834/2495/6773/197259",9,"Down_D_vs_res_DEq_MS_B1"
"Cellular Processes","Transport and catabolism","hsa04145","Phagosome","8/117","159/9521",0.050314465408805,4.09439337741225,4.38879061469416,0.00074152410459474,0.00792503886785629,0.00673225831803119,"3106/6891/3105/6890/3678/3134/3107/90423",8,"Down_D_vs_res_DEq_MS_B1"
"Organismal Systems","Digestive system","hsa04978","Mineral absorption","5/117","61/9521",0.0819672131147541,6.670169539022,4.95530611993154,0.00088403896645662,0.00889239195671071,0.00755401717467576,"2495/30061/4495/4502/4496",5,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Immune disease","hsa05330","Allograft rejection","4/117","39/9521",0.102564102564103,8.3462634231865,5.12747935154873,0.00127837235128596,0.0121445373372166,0.0103166891507288,"3106/3105/3134/3107",4,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","9/117","227/9521",0.039647577092511,3.22636394442562,3.78671700047517,0.00188408717816805,0.0163894946162805,0.0139227470424544,"3106/6891/3105/6890/567/3134/6892/3107/55080",9,"Down_D_vs_res_DEq_MS_B1"
"Genetic Information Processing","Information processing in viruses","hsa03250","Viral life cycle - HIV-1","5/117","73/9521",0.0684931506849315,5.57370331342934,4.37536785707714,0.00198614094708949,0.0163894946162805,0.0139227470424544,"4599/684/25939/60489/905",5,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","4/117","44/9521",0.0909090909090909,7.3978243978244,4.74436735032045,0.00201274495287656,0.0163894946162805,0.0139227470424544,"3106/3105/3134/3107",4,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","4/117","45/9521",0.0888888888888889,7.23342830009497,4.6749373383679,0.00218840493909343,0.0170098747538625,0.0144497551002341,"3106/3105/3134/3107",4,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","8/117","205/9521",0.0390243902439024,3.17565144882218,3.51242132883037,0.00370050125779238,0.0275088693737363,0.0233685686277354,"3106/5610/6672/10379/3105/3134/3107/3665",8,"Down_D_vs_res_DEq_MS_B1"
"Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","5/117","85/9521",0.0588235294117647,4.78682755153343,3.9115250854024,0.00386089394719106,0.0275088693737363,0.0233685686277354,"51251/129607/1890/2766/4907",5,"Down_D_vs_res_DEq_MS_B1"
"Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","4/117","54/9521",0.0740740740740741,6.02785691674581,4.13265066956132,0.004268222900294,0.029194644638011,0.0248006214838136,"3106/3105/3134/3107",4,"Down_D_vs_res_DEq_MS_B1"
"Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","4/117","58/9521",0.0689655172413793,5.61214264662541,3.92968195395545,0.00551527662130858,0.0362735500862987,0.0308140961028576,"51251/129607/1890/4907",4,"Down_D_vs_res_DEq_MS_B1"
