"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","5/35","89/9520",0.0561797752808989,15.2808988764045,8.22209883118451,1.65936919832676e-05,0.00119059548833343,0.000866915591030276,"3911/7057/3339/375790/3915",5,"Upres_DEq_MS_B1_vs_C"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","6/35","154/9520",0.038961038961039,10.5974025974026,7.29370199315253,1.79036915538861e-05,0.00119059548833343,0.000866915591030276,"3911/2243/2244/2266/7057/3915",6,"Upres_DEq_MS_B1_vs_C"
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","4/35","75/9520",0.0533333333333333,14.5066666666667,7.13327308430475,0.000154623482441716,0.00673371083187945,0.00490305814430479,"7057/1026/50484/1643",4,"Upres_DEq_MS_B1_vs_C"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","6/35","238/9520",0.0252100840336134,6.85714285714286,5.55858858417713,0.000202517619003893,0.00673371083187945,0.00490305814430479,"2243/2244/2266/8829/727/4599",6,"Upres_DEq_MS_B1_vs_C"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","4/35","88/9520",0.0454545454545455,12.3636363636364,6.5053068373907,0.000286775354984009,0.00762822444257464,0.00555438582284817,"2243/2244/2266/727",4,"Upres_DEq_MS_B1_vs_C"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","4/35","93/9520",0.043010752688172,11.6989247311828,6.29804661728116,0.000354423967388605,0.00785639794378074,0.00572052719293889,"3911/1026/3915/1643",4,"Upres_DEq_MS_B1_vs_C"
"hsa04613","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","5/35","196/9520",0.0255102040816327,6.93877551020408,5.10310882877062,0.000690486139456747,0.0131192366496782,0.00955259020000312,"2243/2244/2266/727/4353",5,"Upres_DEq_MS_B1_vs_C"
"hsa00480","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","3/35","59/9520",0.0508474576271186,13.8305084745763,6.00499113234031,0.00128537298959548,0.0213693259520249,0.0155597782951032,"50484/221357/9027",3,"Upres_DEq_MS_B1_vs_C"
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","3/35","81/9520",0.037037037037037,10.0740740740741,4.98187532232681,0.0031922388978727,0.0443837776699667,0.0323174320984324,"4353/50484/221357",3,"Upres_DEq_MS_B1_vs_C"
"hsa05225","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","4/35","170/9520",0.0235294117647059,6.4,4.31542360753211,0.003337126140599,0.0443837776699667,0.0323174320984324,"1026/3481/221357/1643",4,"Upres_DEq_MS_B1_vs_C"
