"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","20/171","67/9521",0.298507462686567,16.6204067382386,17.3513258037311,1.10738244748956e-19,2.20369107050422e-17,1.65524534256334e-17,"3939/230/126/5313/127/2821/2203/5230/5105/130/125/229/7167/5211/5236/2023/2027/5232/2597/2645",20,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","19/171","75/9521",0.253333333333333,14.1051851851852,15.4085065469853,2.97504781429917e-17,2.96017257522768e-15,2.22345678752886e-15,"48/230/5313/875/26227/5230/6470/383/229/7167/5211/2875/1491/2023/2027/162417/5232/2597/384",19,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Global and overview maps","hsa01200","Carbon metabolism","21/171","117/9521",0.179487179487179,9.99355225671015,13.2366658958046,1.12978051803724e-15,7.49421076964701e-14,5.62908187934343e-14,"48/230/5313/26007/2821/2203/26227/5230/6470/229/9104/7167/5211/2875/2023/39/2027/5232/2597/2645/414328",21,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","15/171","73/9521",0.205479452054795,11.4407594328286,12.1097255601167,2.07325566404204e-12,1.03144469286092e-10,7.74742906036763e-11,"126/1571/1558/127/1548/1559/316/130/125/2326/1555/2944/2938/1557/1549",15,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","12/171","68/9521",0.176470588235294,9.82559339525284,9.87698209564404,2.32918464371955e-09,9.27015488200379e-08,6.96303619806685e-08,"126/1558/127/1548/1559/316/130/125/1555/8630/157506/1549",12,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","9/171","35/9521",0.257142857142857,14.3172932330827,10.6738021523,7.44827634179158e-09,2.2172228305804e-07,1.66540937287711e-07,"230/3795/26007/2203/229/6652/7167/5211/51171",9,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","10/171","47/9521",0.212765957446809,11.846460121936,10.0804747608673,7.83174104436255e-09,2.2172228305804e-07,1.66540937287711e-07,"3939/126/5313/127/5105/130/125/134526/32/39",10,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","7/171","17/9521",0.411764705882353,22.9263845889233,12.2362685018176,8.91345861539861e-09,2.2172228305804e-07,1.66540937287711e-07,"6718/1109/80270/1582/570/10998/51302",7,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","9/171","39/9521",0.230769230769231,12.8488529014845,10.0269617884567,2.10176331577073e-08,4.40685036207836e-07,3.31009125318766e-07,"10841/10840/4522/875/27232/635/6470/23743/1491",9,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","10/171","52/9521",0.192307692307692,10.7073774179037,9.49209885690549,2.21449766938611e-08,4.40685036207836e-07,3.31009125318766e-07,"3939/875/26227/27232/635/23743/883/6898/1491/1036",10,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","9/171","42/9521",0.214285714285714,11.9310776942356,9.60101368321819,4.22249471807291e-08,7.63887680815007e-07,5.73774401881677e-07,"64577/125061/316/1644/23498/883/6999/39/130013",9,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","8/171","31/9521",0.258064516129032,14.3686096962837,10.0819539321674,5.09901546771593e-08,8.45586731729558e-07,6.35140523171633e-07,"230/2821/2203/229/9104/5211/5236/414328",8,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","11/171","79/9521",0.139240506329114,7.75268339625435,8.15020738348301,1.42769360948946e-07,2.18546944837233e-06,1.64155864410934e-06,"126/1571/127/1548/1559/130/125/1555/2944/2938/1549",11,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","11/171","81/9521",0.135802469135802,7.56125911486535,8.01963172741365,1.85687833334333e-07,2.63941991668087e-06,1.98253175439663e-06,"51733/1571/1548/1806/1807/7498/2944/3251/2938/1890/1549",11,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","8/171","37/9521",0.216216216216216,12.0385648806701,9.09763330604555,2.27652864568149e-07,3.02019466993745e-06,2.26854082587208e-06,"126/127/316/130/125/1644/6898/4282",8,"Up_res_DEq_MS_BDM_vs_DM"
"Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","13/171","138/9521",0.0942028985507246,5.24506314094415,6.79303048074551,1.07819958154517e-06,1.34101072954681e-05,1.00726539854878e-05,"10580/5313/5256/2203/5261/5105/5836/32/2998/2194/5257/2645/5507",13,"Up_res_DEq_MS_BDM_vs_DM"
"Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","11/171","107/9521",0.102803738317757,5.72394381592611,6.64538641815687,3.17055179448479e-06,3.71141063001455e-05,2.78772975118787e-05,"3939/5256/2203/5261/5105/5836/32/2998/5211/5257/2645",11,"Up_res_DEq_MS_BDM_vs_DM"
"Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","11/171","110/9521",0.1,5.56783625730994,6.51627954789117,4.16435054529282e-06,4.60392088062928e-05,3.45811565749462e-05,"3939/230/7018/5230/229/5211/5163/2023/2027/5232/2597",11,"Up_res_DEq_MS_BDM_vs_DM"
"Organismal Systems","Digestive system","hsa04978","Mineral absorption","8/171","61/9521",0.131147540983607,7.30208033745566,6.67750171777601,1.20339261547979e-05,0.000126039542358147,9.46713304144768e-05,"7018/4495/4496/4502/4494/4501/475/4493",8,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","12/171","154/9521",0.0779220779220779,4.33857370699476,5.64848257084506,2.0110017585995e-05,0.00020009467498065,0.000150295920905857,"122622/4522/210/125061/554235/6470/55191/23498/9104/6999/8630/79001",12,"Up_res_DEq_MS_BDM_vs_DM"
"Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","5/171","22/9521",0.227272727272727,12.654173312068,7.40056015016314,3.62325591769142e-05,0.000337657047627721,0.000253622326173691,"10841/55748/131669/3034/443",5,"Up_res_DEq_MS_BDM_vs_DM"
"Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","8/171","71/9521",0.112676056338028,6.27361831809571,6.03160216295341,3.73289198382405e-05,0.000337657047627721,0.000253622326173691,"1571/1558/1548/1559/2944/2938/1557/1549",8,"Up_res_DEq_MS_BDM_vs_DM"
"Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","8/171","76/9521",0.105263157894737,5.86088027085257,5.75349133004362,6.13079263455048e-05,0.000530446840989368,0.000398431374876965,"10580/5105/1582/2168/10998/123/345/1622",8,"Up_res_DEq_MS_BDM_vs_DM"
