"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","14/135","73/9521",0.191780821917808,13.5255200405885,12.8834547789137,1.2177133143166e-12,1.8631013709044e-10,1.33307562830449e-10,"316/126/124/1559/127/2944/125/1558/1571/130/1555/2938/1557/2326",14,"Up_res_DEq_MS_BDM_vs_BM1"
"Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","13/135","67/9521",0.194029850746269,13.6841348811498,12.4949791989207,6.90185884970225e-12,5.27992202002222e-10,3.77785958088965e-10,"230/126/5313/3939/124/127/125/130/2203/229/5105/5211/2645",13,"Up_res_DEq_MS_BDM_vs_BM1"
"Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","8/135","17/9521",0.470588235294118,33.1886710239651,15.9301320814173,2.89621270965481e-11,1.47706848192395e-09,1.05686358527754e-09,"6718/1109/570/1582/80270/6342/10998/51302",8,"Up_res_DEq_MS_BDM_vs_BM1"
"Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","10/135","47/9521",0.212765957446809,15.0055161544523,11.5432058650162,7.78622185914129e-10,2.80141090173975e-08,2.00444949281688e-08,"126/5313/3939/124/127/125/32/134526/130/5105",10,"Up_res_DEq_MS_BDM_vs_BM1"
"Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","9/135","35/9521",0.257142857142857,18.1352380952381,12.1794503371212,9.15493758738479e-10,2.80141090173975e-08,2.00444949281688e-08,"230/3795/26007/2203/229/6652/5211/5207/51171",9,"Up_res_DEq_MS_BDM_vs_BM1"
"Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","11/135","75/9521",0.146666666666667,10.3438024691358,9.74261169104942,6.99349368608256e-09,1.78334088995105e-07,1.27600586553085e-07,"48/230/5313/875/26227/6470/229/1491/5211/383/162417",11,"Up_res_DEq_MS_BDM_vs_BM1"
"Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","10/135","68/9521",0.147058823529412,10.3714596949891,9.30083527191864,3.3971001447709e-08,6.61513656775625e-07,4.73322465116375e-07,"316/126/124/1559/127/125/1558/130/1555/8630",10,"Up_res_DEq_MS_BDM_vs_BM1"
"Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","8/135","37/9521",0.216216216216216,15.2488488488488,10.414296843201,3.62365437769409e-08,6.61513656775625e-07,4.73322465116375e-07,"316/126/124/127/1644/125/130/6898",8,"Up_res_DEq_MS_BDM_vs_BM1"
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","9/135","52/9521",0.173076923076923,12.2064102564103,9.71764913937093,3.8912568045625e-08,6.61513656775625e-07,4.73322465116375e-07,"635/27232/3939/875/26227/23743/1491/6898/1036",9,"Up_res_DEq_MS_BDM_vs_BM1"
"Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","8/135","39/9521",0.205128205128205,14.4668566001899,10.1063340045025,5.63847529703204e-08,8.62686720445903e-07,6.1726466409614e-07,"635/27232/10841/10840/875/23743/6470/1491",8,"Up_res_DEq_MS_BDM_vs_BM1"
"Metabolism","Global and overview maps","hsa01200","Carbon metabolism","12/135","117/9521",0.102564102564103,7.23342830009497,8.13595752321919,8.71583702366294e-08,1.21229369510948e-06,8.67413445417173e-07,"48/230/5313/26227/26007/2203/9104/6470/229/5211/414328/2645",12,"Up_res_DEq_MS_BDM_vs_BM1"
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","10/135","79/9521",0.126582278481013,8.92733239568683,8.48503620553849,1.47493147806185e-07,1.88053763452886e-06,1.3455515238459e-06,"126/124/1559/127/2944/125/1571/130/1555/2938",10,"Up_res_DEq_MS_BDM_vs_BM1"
"Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","11/135","107/9521",0.102803738317757,7.2503288335064,7.79745257115361,3.01038405185281e-07,3.54299046102677e-06,2.53506025419184e-06,"3939/32/5256/2998/5261/2203/5105/5211/5207/5257/2645",11,"Up_res_DEq_MS_BDM_vs_BM1"
"Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","8/135","63/9521",0.126984126984127,8.95567313345091,7.59788358151489,2.66724640186393e-06,2.91491928203701e-05,2.08566635935225e-05,"3248/1559/1558/1571/247/1555/1557/8529",8,"Up_res_DEq_MS_BDM_vs_BM1"
"Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","11/135","138/9521",0.0797101449275362,5.62163177670424,6.55856925976436,3.8494818548876e-06,3.82485924266299e-05,2.73674139137909e-05,"5313/32/5256/2998/5261/2203/5105/5257/2645/5507/90673",11,"Up_res_DEq_MS_BDM_vs_BM1"
