"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","7/47","73/9520",0.0958904109589041,19.4229087729525,11.1294447453434,5.72489865455687e-08,8.24385406256189e-06,6.93014047656884e-06,"2944/1558/1548/1559/1555/1549/1557",7,"Upres_DEq_MS_C_vs_D"
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","6/47","71/9520",0.0845070422535211,17.117171111777,9.60120826514749,1.17109498144481e-06,8.4318838664026e-05,7.08820646663961e-05,"2944/1558/1548/1559/1549/1557",6,"Upres_DEq_MS_C_vs_D"
"hsa00830","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","5/47","68/9520",0.0735294117647059,14.8936170212766,8.09857758156903,1.94772451478984e-05,0.000934907767099121,0.00078592392702046,"1558/1548/1559/1555/1549",5,"Upres_DEq_MS_C_vs_D"
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","5/47","79/9520",0.0632911392405063,12.8198222461621,7.43047052818985,4.04400752732523e-05,0.00145584270983708,0.00122384438326948,"2944/1548/1559/1555/1549",5,"Upres_DEq_MS_C_vs_D"
"hsa05417","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","7/47","216/9520",0.0324074074074074,6.56422379826635,5.82636164298984,8.16513686770176e-05,0.00235155941789811,0.00197682261007516,"1536/1558/1548/1559/3310/1555/1549",7,"Upres_DEq_MS_C_vs_D"
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","4/47","63/9520",0.0634920634920635,12.8605200945626,6.65270303273607,0.000250977030356097,0.00602344872854633,0.00506357166507915,"1558/1559/1555/1557",4,"Upres_DEq_MS_C_vs_D"
"hsa00591","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","3/47","30/9520",0.1,20.2553191489362,7.44010502539481,0.000417032378877846,0.00857895179405854,0.00721183813097026,"1558/1559/1557",3,"Upres_DEq_MS_C_vs_D"
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","4/47","81/9520",0.0493827160493827,10.0026267402154,5.73125305172709,0.000656961462179075,0.0118253063192234,0.00994086423034127,"2944/1548/1549/51733",4,"Upres_DEq_MS_C_vs_D"
"hsa00670","Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","3/47","39/9520",0.0769230769230769,15.5810147299509,6.42678546266402,0.000909975667108526,0.0140658521397844,0.0118243640063977,"10840/1719/27232",3,"Upres_DEq_MS_C_vs_D"
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","4/47","90/9520",0.0444444444444444,9.00236406619385,5.37260037084144,0.000976795287485029,0.0140658521397844,0.0118243640063977,"8647/5244/6554/10864",4,"Upres_DEq_MS_C_vs_D"
"hsa04922","Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","4/47","107/9520",0.0373831775700935,7.57208192483595,4.81539205367622,0.00185577195198416,0.0238731925123342,0.0200688387347839,"2645/5207/2998/441531",4,"Upres_DEq_MS_C_vs_D"
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","3/47","51/9520",0.0588235294117647,11.9148936170213,5.50494977095432,0.00198943270936118,0.0238731925123342,0.0200688387347839,"8647/341/3990",3,"Upres_DEq_MS_C_vs_D"
