"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","58/553","333/9521",0.174174174174174,2.99875644179442,9.21944419705121,2.00343405228506e-14,6.45105764835791e-12,5.25110609493664e-12,"7057/4599/6772/9636/3106/5610/3107/3655/3134/3105/2335/8638/10379/3675/6773/3678/1293/3716/7098/3915/7060/3673/1292/1311/1291/841/3066/3911/3912/527/10312/3371/355/5649/578/5520/3133/3679/1280/7059/537/7148/4854/3996/5663/3455/245972/148022/5526/23545/7132/4851/3265/7855/5925/4193/3914/3909",58,"Up_CM_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","40/553","183/9521",0.218579234972678,3.76327829326377,9.3725221527482,1.48306132851805e-13,2.38772873891406e-11,1.9435908989526e-11,"23586/6772/64135/4938/5371/6890/3106/5610/3107/3134/6672/3105/6892/4940/684/4939/972/10379/6891/6773/567/3678/3716/5819/7098/841/3459/56829/355/578/3133/6714/6732/3665/3455/148022/55080/7132/7097/3717",40,"Up_CM_vs_res_DEq_MS_BD"
"Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","27/553","89/9521",0.303370786516854,5.22313428286974,9.93942447866594,3.70139920026823e-13,3.97283514162124e-11,3.23385403812909e-11,"7057/3655/2335/3675/375790/3678/1293/3339/3915/7060/3673/960/1292/961/1311/1291/3911/3912/3371/5649/3679/1280/80144/7059/7148/3914/3909",27,"Up_CM_vs_res_DEq_MS_BD"
"Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","33/553","154/9521",0.214285714285714,3.68935675536037,8.3549096449264,3.77503696877193e-11,3.0389047598614e-09,2.47364264532687e-09,"7057/2243/3655/2266/2335/2244/3675/3678/1293/3915/7060/3673/1292/1311/1291/3911/3912/3371/29780/83706/5649/6714/3679/1280/80144/7059/7148/56034/7040/3684/5154/3914/3909",33,"Up_CM_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","36/553","205/9521",0.175609756097561,3.02347285317338,7.27265210173629,1.75453292264169e-09,1.12991920218125e-07,9.19744626816379e-08,"23586/6772/9636/4938/6890/3106/5610/3107/3134/7431/3105/6892/4940/4939/10379/6891/6773/567/958/3716/7128/960/4067/8737/841/3066/965/355/578/3133/3665/3455/55080/7097/5925/4193",36,"Up_CM_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","30/553","173/9521",0.173410404624277,2.98560662283498,6.54470615724178,5.49359528258308e-08,2.94822946831959e-06,2.39983372870735e-06,"4599/23586/6772/64135/4938/5371/5610/4940/3606/4939/10379/6773/834/3716/7098/10241/841/3459/103/355/578/7706/3838/8743/3665/3455/148022/7113/7132/3717",30,"Up_CM_vs_res_DEq_MS_BD"
"Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","32/553","203/9521",0.157635467980296,2.71400956716165,6.12961429780366,1.98246198237339e-07,9.11932511891758e-06,7.42305313700712e-06,"7057/3655/2335/3675/3678/1293/3915/7060/3673/1292/1311/1291/3911/3912/3371/29780/5649/6714/3679/1280/7059/7148/394/56034/858/23396/8394/3265/5154/10298/3914/3909",32,"Up_CM_vs_res_DEq_MS_BD"
"Cellular Processes","Transport and catabolism","hsa04145","Phagosome","26/553","159/9521",0.163522012578616,2.8153581948662,5.73204793852588,1.37348564843576e-06,4.91402643107018e-05,3.99997574807609e-05,"7057/6890/3106/3107/3134/3105/6891/4353/3678/7060/3673/1311/83547/527/10312/23673/78989/9902/3133/10381/7059/537/245972/23545/7097/3684",26,"Up_CM_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","26/553","159/9521",0.163522012578616,2.8153581948662,5.73204793852588,1.37348564843576e-06,4.91402643107018e-05,3.99997574807609e-05,"4599/3434/23586/6772/4938/5610/4940/4939/10379/6773/3716/7098/8737/841/355/578/5520/10197/9069/3665/3455/148022/9076/7132/3265/5925",26,"Up_CM_vs_res_DEq_MS_BD"
"Cellular Processes","Cell growth and death","hsa04217","Necroptosis","25/553","168/9521",0.148809523809524,2.56205330233359,5.0723389065167,1.230055476936e-05,0.000396077863573393,0.000322404014481121,"6772/5610/8878/2495/2512/10379/197259/10616/6773/834/3716/7098/7128/8737/841/3459/355/55072/8743/3455/148022/55506/7132/9555/3717",25,"Up_CM_vs_res_DEq_MS_BD"
