"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","25/101","183/9521",0.136612021857924,12.878050100092,16.7995431847857,2.16894435876891e-21,3.44862153044257e-19,2.87670514952508e-19,"6772/23586/4938/64135/10379/4939/684/5371/6891/5610/6890/3665/4940/3106/3105/6773/3107/6892/6672/7098/3134/3678/972/567/55080",25,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","20/101","205/9521",0.0975609756097561,9.19681236416324,12.2845964350074,2.62550085742791e-14,2.08727318165519e-12,1.74112162124167e-12,"6772/9636/23586/4938/10379/4939/6891/5610/6890/3665/4940/3106/3105/6773/3107/6892/3134/567/55080/958",20,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","15/101","173/9521",0.0867052023121387,8.17346763578092,9.85931069417627,3.23656341747767e-10,1.71537861126317e-08,1.43090172141118e-08,"4599/6772/23586/4938/64135/10379/4939/5371/5610/3665/4940/103/6773/7098/8743",15,"Up_res_DEq_MS_B2_vs_D"
"Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","11/101","82/9521",0.134146341463415,12.6456170007245,10.9663005890245,8.25309262452402e-10,3.2806043182483e-08,2.73655176497375e-08,"6891/6890/3106/3105/3107/6892/3134/972/567/55080/10437",11,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Infectious disease: viral","hsa05162","Measles","12/101","139/9521",0.0863309352517986,8.13818648051856,8.77811538008567,2.28696799310017e-08,7.27255821805855e-07,6.06648351853941e-07,"4599/6772/23586/4938/64135/10379/4939/5610/3665/4940/103/6773",12,"Up_res_DEq_MS_B2_vs_D"
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","13/101","189/9521",0.0687830687830688,6.48399601864948,7.88486709769616,8.718387099186e-08,2.31037258128429e-06,1.92722241139901e-06,"6772/4938/10379/4939/115361/3665/4940/2633/10616/6773/2635/2634/114769",13,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","12/101","159/9521",0.0754716981132075,7.11451522510742,8.05063216654563,1.02664299179883e-07,2.33194622422877e-06,1.94521830025041e-06,"4599/3434/6772/23586/4938/10379/4939/5610/3665/4940/6773/7098",12,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","14/101","238/9521",0.0588235294117647,5.54513686662784,7.35266837464415,1.88672373301276e-07,3.74986341936286e-06,3.12798934683694e-06,"4599/6772/9636/23586/4938/64135/10379/4939/5610/4940/103/6773/7098/6137",14,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","12/101","214/9521",0.0560747663551402,5.28601832145831,6.56613431961306,2.50788977911644e-06,4.43060527643904e-05,3.69583756922423e-05,"684/6891/25939/6890/3106/3105/3107/6892/3134/567/55080/60489",12,"Up_res_DEq_MS_B2_vs_D"
"Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","7/101","72/9521",0.0972222222222222,9.16487898789879,7.2007342941788,1.0272064222659e-05,0.000163325821140279,0.000136240009690004,"9636/23586/64135/3665/103/57169/64343",7,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","10/101","196/9521",0.0510204081632653,4.80955748636088,5.57996990477121,4.1047329881551e-05,0.000593320495560601,0.000494924743069419,"6772/10379/5610/3665/3106/3105/6773/3107/7098/3134",10,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","13/101","333/9521",0.039039039039039,3.68010584842268,5.15486480451523,4.70481354914827e-05,0.000623387795262146,0.000520005708063756,"4599/6772/9636/10379/5610/8638/3106/3105/6773/3107/7098/3134/3678",13,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Immune disease","hsa05330","Allograft rejection","5/101","39/9521",0.128205128205128,12.0855547093171,7.18279492843122,5.2589848221985e-05,0.000643214297484278,0.00053654420048341,"3106/3105/3107/3134/958",5,"Up_res_DEq_MS_B2_vs_D"
"Cellular Processes","Cell growth and death","hsa04217","Necroptosis","9/101","168/9521",0.0535714285714286,5.05003536067892,5.48392742206868,6.96227914225521e-05,0.000790715988298985,0.000659584339792599,"6772/10379/5610/10616/6773/7098/2512/197259/8743",9,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","6/101","70/9521",0.0857142857142857,8.08005657708628,6.15602785513954,9.29615424244282e-05,0.000985392349698939,0.000821975743542312,"3106/3105/3107/3134/958/1981",6,"Up_res_DEq_MS_B2_vs_D"
"Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","6/101","83/9521",0.072289156626506,6.81450554694024,5.50890849366553,0.000239510114551498,0.00238013176335551,0.00198541279167689,"23586/25939/11277/3665/103/197259",6,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","5/101","54/9521",0.0925925925925926,8.72845617895123,5.89708176991926,0.000254721634044182,0.0023823964595897,0.00198730191266668,"3106/3105/3107/3134/958",5,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","9/101","205/9521",0.0439024390243902,4.13856556387346,4.7037811315,0.000314619183987937,0.00277913612522678,0.00231824661885848,"10379/5610/3665/3106/3105/3107/6672/3134/2961",9,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","9/101","227/9521",0.039647577092511,3.73747110393859,4.32229941177615,0.000661409849440944,0.00553495610847948,0.00461704382435229,"6891/6890/3106/3105/3107/6892/3134/567/55080",9,"Up_res_DEq_MS_B2_vs_D"
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","6/101","109/9521",0.055045871559633,5.18902715959669,4.55448394546863,0.00102982729829046,0.00818712702140919,0.00682938103076835,"6772/10379/3665/6773/7098/958",6,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","4/101","44/9521",0.0909090909090909,8.56975697569757,5.21106564938595,0.00116944279025717,0.00885435255480428,0.00738595446478212,"3106/3105/3107/3134",4,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","4/101","45/9521",0.0888888888888889,8.37931793179318,5.13763991723089,0.00127318202215305,0.00920163370556068,0.00767564281298011,"3106/3105/3107/3134",4,"Up_res_DEq_MS_B2_vs_D"
"Cellular Processes","Transport and catabolism","hsa04145","Phagosome","7/101","159/9521",0.0440251572327044,4.15013388131266,4.14760094957085,0.00146797644635881,0.0101481849987413,0.00846521886687461,"6891/6890/3106/3105/3107/3134/3678",7,"Up_res_DEq_MS_B2_vs_D"
"Genetic Information Processing","Information processing in viruses","hsa03250","Viral life cycle - HIV-1","4/101","73/9521",0.0547945205479452,5.16533297165333,3.69909020088792,0.00742102255634611,0.0467241299673382,0.0389754410849693,"4599/684/25939/60489",4,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Immune disease","hsa05340","Primary immunodeficiency","3/101","38/9521",0.0789473684210526,7.4421573736321,4.12006400268365,0.00746871479402979,0.0467241299673382,0.0389754410849693,"6891/6890/958",3,"Up_res_DEq_MS_B2_vs_D"
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","6/101","163/9521",0.0368098159509202,3.46996294721497,3.29341477691459,0.00764042376824398,0.0467241299673382,0.0389754410849693,"6772/23586/64135/3665/6773/7098",6,"Up_res_DEq_MS_B2_vs_D"
