"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","37/409","183/9521",0.202185792349727,4.70662818817053,10.7263238942261,1.30562465556263e-15,4.06049267879979e-13,3.27093334762007e-13,"4939/6772/23586/6891/3106/64135/4940/5371/6773/4938/5610/6890/684/10379/3105/3107/3134/6892/6672/567/972/55080/56829/7098/727/3678/578/841/3133/355/581/3459/6714/3717/3123/148022/3125",37,"Up_DM_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","44/409","333/9521",0.132132132132132,3.0758680440832,8.16929613798698,1.78470179380546e-11,2.77521128936749e-09,2.23557382592473e-09,"7057/9636/4599/6772/3106/6773/7060/5610/10379/3105/3655/3107/3134/2335/8638/3912/3675/3915/7098/3678/1292/10312/578/3371/841/3133/3066/3911/355/527/581/1291/1311/1293/5649/7148/4193/7059/245972/7855/3996/148022/4854/324",44,"Up_DM_vs_res_DEq_MS_BD"
"Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","28/409","154/9521",0.181818181818182,4.23249611024672,8.56784071502588,6.21044475170721e-11,6.43816105926981e-09,5.18626614353093e-09,"7057/7060/2244/2243/2266/3655/2335/3912/3675/3915/3678/1292/3371/3911/83706/1291/1311/6714/1293/5649/7148/56034/3689/5880/7059/255743/7040/29780",28,"Up_DM_vs_res_DEq_MS_BD"
"Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","21/409","89/9521",0.235955056179775,5.4927337161067,9.02146479531474,1.03939440516947e-10,8.0812915001926e-09,6.50989127448245e-09,"7057/7060/3655/2335/375790/3912/3675/3915/3678/1292/3339/961/3371/3911/1291/1311/1293/5649/7148/7059/255743",21,"Up_DM_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","32/409","205/9521",0.15609756097561,3.63375275806548,8.07626325203957,1.65482118076898e-10,1.02929877443831e-08,8.29152507416881e-09,"9636/4939/6772/23586/6891/3106/4940/6773/4938/7431/5610/6890/10379/3105/3107/3134/6892/567/55080/958/8737/578/841/7128/3133/3066/355/581/4193/3123/5600/3125",32,"Up_DM_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","28/409","173/9521",0.161849710982659,3.76765549698263,7.7830353475089,1.02792525798419e-09,5.32807925388472e-08,4.2920387964954e-08,"4939/4599/6772/23586/64135/4940/5371/6773/4938/103/5610/10379/834/7098/3606/578/841/355/581/10241/3459/3717/7113/3123/3838/8743/148022/3125",28,"Up_DM_vs_res_DEq_MS_BD"
"Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","18/409","88/9521",0.204545454545455,4.76155812402756,7.51030316785359,2.58681775067539e-08,1.10223554981663e-06,8.87906789156733e-07,"100293534/2244/2243/2266/2162/715/727/710/5648/10544/7035/1604/732/1675/5345/3689/720/733",18,"Up_DM_vs_res_DEq_MS_BD"
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","31/409","238/9521",0.130252100840336,3.03210330587003,6.72610059544862,2.8353326040299e-08,1.10223554981663e-06,8.87906789156733e-07,"9636/4939/4599/6772/23586/64135/4940/6773/4938/103/100293534/5610/2244/2243/10379/2266/834/2162/7098/715/727/5648/6868/8829/732/1675/1636/720/7113/5600/733",31,"Up_DM_vs_res_DEq_MS_BD"
"Cellular Processes","Transport and catabolism","hsa04145","Phagosome","24/409","159/9521",0.150943396226415,3.51377035567652,6.77194023780274,6.63995198927031e-08,2.29447229851452e-06,1.84831412098987e-06,"7057/6891/3106/7060/6890/3105/3107/3134/4353/715/3678/10312/83547/9902/3133/11151/527/78989/1311/3689/7059/245972/3123/3125",24,"Up_DM_vs_res_DEq_MS_BD"
"Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","16/409","82/9521",0.195121951219512,4.54219094758185,6.82478814637679,3.09034250894768e-07,9.61096520282727e-06,7.7421212329426e-06,"6891/3106/6890/3105/3107/3134/6892/567/972/55080/5641/3133/10437/3310/3123/3125",16,"Up_DM_vs_res_DEq_MS_BD"
