"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0044282","GO:0044282","small molecule catabolic process","32/234","388/18614",2.67688670054631e-17,7.67731105716682e-14,6.47243026437355e-14,"3073/3074/38/5009/2731/10449/7263/23475/3033/9615/11315/2653/3155/3612/1632/2023/36/7167/23576/1738/2806/26275/2805/5230/39/1891/2875/8644/57016/10247/1892/2168",32,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0006457","GO:0006457","protein folding","25/234","220/18614",5.55728671207188e-17,7.96914914511107e-14,6.71846714612058e-14,"3315/3329/80273/5034/811/3313/3308/10726/2286/10961/7184/10130/9601/6902/30001/3309/3336/908/10549/3311/3312/3320/3326/2280/5478",25,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0016054","GO:0016054","organic acid catabolic process","24/234","250/18614",1.12092200283998e-14,8.03701076036268e-12,6.77567852769327e-12,"3073/3074/38/5009/2731/10449/7263/23475/3033/2653/3155/1632/36/23576/1738/2806/26275/2805/39/1891/2875/10247/1892/2168",24,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0046395","GO:0046395","carboxylic acid catabolic process","24/234","250/18614",1.12092200283998e-14,8.03701076036268e-12,6.77567852769327e-12,"3073/3074/38/5009/2731/10449/7263/23475/3033/2653/3155/1632/36/23576/1738/2806/26275/2805/39/1891/2875/10247/1892/2168",24,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0006520","GO:0006520","amino acid metabolic process","24/234","290/18614",2.99162462287914e-13,1.71599588368347e-10,1.44668668605334e-10,"4594/38/5009/2731/7263/11315/2653/5184/3155/36/23576/1738/5092/2806/26275/2805/5723/2937/2875/56954/55256/10247/95/1892",24,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","19/234","206/18614",1.49226662344665e-11,7.13303446007499e-09,6.01357269132799e-09,"4594/38/5009/2731/7263/11315/2653/3155/36/23576/5092/2806/26275/2805/5723/2875/56954/55256/10247",19,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0009063","GO:0009063","amino acid catabolic process","14/234","113/18614",1.52068636238431e-10,6.23046926759743e-08,5.25265650285228e-08,"38/5009/2731/2653/3155/36/23576/1738/2806/26275/2805/2875/10247/1892",14,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:1901606","GO:1901606","alpha-amino acid catabolic process","12/234","93/18614",1.99447010707309e-09,6.67558012360738e-07,5.6279114526632e-07,"38/5009/2731/2653/3155/36/23576/2806/26275/2805/2875/10247",12,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0016052","GO:0016052","carbohydrate catabolic process","15/234","162/18614",2.09484731912365e-09,6.67558012360738e-07,5.6279114526632e-07,"3073/3074/2760/4758/8987/226/2023/5836/3692/7167/5223/2597/5230/2548/2821",15,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0005996","GO:0005996","monosaccharide metabolic process","18/234","256/18614",4.27837931727349e-09,1.22703918819404e-06,1.03446708334497e-06,"3073/3074/4837/2517/1642/226/2519/2023/7167/2597/2805/5373/4191/5230/2548/2875/2821/4190",18,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0042026","GO:0042026","protein refolding","7/234","22/18614",6.58819428727858e-09,1.71772192871954e-06,1.4481418447731e-06,"3329/3313/3309/3311/3312/3320/2280",7,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0061077","GO:0061077","chaperone-mediated protein folding","10/234","69/18614",1.44552020597953e-08,3.45479329229107e-06,2.91259641503068e-06,"3315/3313/2286/9601/30001/3309/3336/908/3311/3312",10,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0044242","GO:0044242","cellular lipid catabolic process","16/234","222/18614",2.25059266926603e-08,4.74232887018561e-06,3.99806555634455e-06,"3073/3074/2760/4758/2517/38/10449/3033/1632/39/1891/8644/57016/337/1892/2168",16,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:1990748","GO:1990748","cellular detoxification","12/234","115/18614",2.31494435783119e-08,4.74232887018561e-06,3.99806555634455e-06,"6648/7296/10935/11315/84817/847/25824/5052/10549/57016/337/2168",12,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0019318","GO:0019318","hexose metabolic process","16/234","228/18614",3.27445350235413e-08,6.2607550965011e-06,5.27818925958417e-06,"4837/2517/1642/226/2519/2023/7167/2597/2805/5373/4191/5230/2548/2875/2821/4190",16,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0006458","GO:0006458","'de novo' protein folding","8/234","42/18614",4.51929980932205e-08,7.88442399513001e-06,6.64703880085651e-06,"3329/3313/30001/3309/3336/3311/3312/2280",8,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0098869","GO:0098869","cellular oxidant detoxification","11/234","99/18614",4.67347307940064e-08,7.88442399513001e-06,6.64703880085651e-06,"6648/7296/10935/11315/84817/847/25824/5052/10549/337/2168",11,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0097237","GO:0097237","cellular response to toxic substance","12/234","124/18614",5.41224093455998e-08,8.62350388906556e-06,7.27012715010776e-06,"6648/7296/10935/11315/84817/847/25824/5052/10549/57016/337/2168",12,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0034975","GO:0034975","protein folding in endoplasmic reticulum","5/234","11/18614",1.30687321743027e-07,1.97269073031054e-05,1.66309572323398e-05,"5034/811/7184/30001/3309",5,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0019693","GO:0019693","ribose phosphate metabolic process","22/234","473/18614",1.47457841334999e-07,2.11454544474388e-05,1.78268769234996e-05,"4729/4594/8801/353/38/226/9615/3251/506/204/2023/5836/3692/7167/1738/7086/5223/2597/5230/3312/2821/2180",22,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0009083","GO:0009083","branched-chain amino acid catabolic process","6/234","21/18614",1.71539899659274e-07,2.34274491534666e-05,1.97507343116467e-05,"38/3155/36/1738/26275/1892",6,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0098754","GO:0098754","detoxification","12/234","144/18614",2.82360696291657e-07,3.68095671347487e-05,3.10326564297577e-05,"6648/7296/10935/11315/84817/847/25824/5052/10549/57016/337/2168",12,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0042743","GO:0042743","hydrogen peroxide metabolic process","8/234","55/18614",4.05052994581553e-07,5.05083473243433e-05,4.25815436409075e-05,"6648/10935/11315/847/25824/5052/10549/337",8,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0052547","GO:0052547","regulation of peptidase activity","20/234","425/18614",4.63768171992042e-07,5.5420296553049e-05,4.67226092572685e-05,"3329/1508/12/1509/56616/1476/1992/10935/11315/1520/5698/5684/3336/25824/2597/5720/5269/2821/831/2168",20,"Downres_DEq_MS_HBV.myr_vs_CTRL"
