"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0030195","GO:0030195","negative regulation of blood coagulation","13/72","50/18614",4.38032585567926e-21,5.26950732514223e-18,3.78222351186955e-18,"3827/348/350/2266/5340/3273/2244/2243/7448/710/2147/3818/1361",13,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:1900047","GO:1900047","negative regulation of hemostasis","13/72","51/18614",5.86152094009147e-21,5.26950732514223e-18,3.78222351186955e-18,"3827/348/350/2266/5340/3273/2244/2243/7448/710/2147/3818/1361",13,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0050819","GO:0050819","negative regulation of coagulation","13/72","54/18614",1.35184387300656e-20,7.27030726995369e-18,5.21831082077351e-18,"3827/348/350/2266/5340/3273/2244/2243/7448/710/2147/3818/1361",13,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0042730","GO:0042730","fibrinolysis","11/72","27/18614",1.61742097218102e-20,7.27030726995369e-18,5.21831082077351e-18,"350/2266/5340/3273/2244/2243/7448/710/2147/3818/1361",11,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0030193","GO:0030193","regulation of blood coagulation","13/72","70/18614",5.52290809159702e-19,1.98603774973829e-16,1.42549164637852e-16,"3827/348/350/2266/5340/3273/2244/2243/7448/710/2147/3818/1361",13,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:1900046","GO:1900046","regulation of hemostasis","13/72","72/18614",8.20184333398457e-19,2.45781905241738e-16,1.76411577674826e-16,"3827/348/350/2266/5340/3273/2244/2243/7448/710/2147/3818/1361",13,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0050818","GO:0050818","regulation of coagulation","13/72","75/18614",1.45145449117714e-18,3.72816453590929e-16,2.67591459576418e-16,"3827/348/350/2266/5340/3273/2244/2243/7448/710/2147/3818/1361",13,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0061045","GO:0061045","negative regulation of wound healing","13/72","78/18614",2.50563004609133e-18,5.63140352859027e-16,4.04197689014207e-16,"3827/348/350/2266/5340/3273/2244/2243/7448/710/2147/3818/1361",13,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0006956","GO:0006956","complement activation","12/72","58/18614",3.3184694974241e-18,6.62956461818725e-16,4.75841357174496e-16,"718/720/715/1191/721/716/710/3080/629/722/732/3075",12,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:1903035","GO:1903035","negative regulation of response to wounding","13/72","93/18614",2.82158544014223e-17,5.07321062137574e-15,3.64133026275198e-15,"3827/348/350/2266/5340/3273/2244/2243/7448/710/2147/3818/1361",13,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0006959","GO:0006959","humoral immune response","16/72","250/18614",1.45955571274308e-15,2.38571015592006e-13,1.71235914241437e-13,"718/720/715/3273/1191/721/2244/716/2243/710/3080/2147/629/722/732/3075",16,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0006958","GO:0006958","complement activation, classical pathway","9/72","33/18614",4.13464832123502e-15,6.19508140131714e-13,4.4465603875738e-13,"718/720/715/1191/721/716/710/722/732",9,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0061041","GO:0061041","regulation of wound healing","13/72","137/18614",5.10071474578958e-15,7.05468085609975e-13,5.06354354521298e-13,"3827/348/350/2266/5340/3273/2244/2243/7448/710/2147/3818/1361",13,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0007596","GO:0007596","blood coagulation","15/72","224/18614",6.3238708289084e-15,8.12165696455522e-13,5.82937265882835e-13,"3827/348/350/2266/5340/3273/3053/2244/2243/7448/710/2147/3818/1361/50848",15,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0050817","GO:0050817","coagulation","15/72","229/18614",8.77282738723301e-15,1.05156957614966e-12,7.54770973806854e-13,"3827/348/350/2266/5340/3273/3053/2244/2243/7448/710/2147/3818/1361/50848",15,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0007599","GO:0007599","hemostasis","15/72","230/18614",9.35769534538967e-15,1.05157101443816e-12,7.54772006147877e-13,"3827/348/350/2266/5340/3273/3053/2244/2243/7448/710/2147/3818/1361/50848",15,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:1903034","GO:1903034","regulation of response to wounding","13/72","170/18614",8.59863446454341e-14,9.09432045132297e-12,6.52750826843976e-12,"3827/348/350/2266/5340/3273/2244/2243/7448/710/2147/3818/1361",13,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","9/72","46/18614",1.13514121402069e-13,1.13387994600511e-11,8.13849782683838e-12,"718/720/715/1191/721/716/710/722/732",9,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","16/72","345/18614",2.20489059571948e-13,2.08652278479138e-11,1.49761544063827e-11,"3827/5267/336/335/341/3700/3273/259/3053/7448/197/710/866/5176/1471/50848",16,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0051917","GO:0051917","regulation of fibrinolysis","7/72","18/18614",2.9539819119038e-13,2.65562973880152e-11,1.90609569683898e-11,"350/5340/3273/7448/2147/3818/1361",7,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0051918","GO:0051918","negative regulation of fibrinolysis","6/72","13/18614",4.54668446564957e-12,3.89282793773235e-10,2.79410283452951e-10,"350/5340/3273/7448/2147/1361",6,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0050878","GO:0050878","regulation of body fluid levels","15/72","361/18614",6.55987060194289e-12,5.36120333740605e-10,3.84803892726411e-10,"3827/348/350/2266/5340/3273/3053/2244/2243/7448/710/2147/3818/1361/50848",15,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0042060","GO:0042060","wound healing","16/72","439/18614",8.57667124990365e-12,6.70471952492468e-10,4.81235649994594e-10,"3827/348/350/2266/5340/3273/3053/2244/2243/7448/710/2147/25987/3818/1361/50848",16,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0034368","GO:0034368","protein-lipid complex remodeling","7/72","30/18614",1.82152142015718e-11,1.31003820537704e-09,9.40288530994823e-10,"348/336/183/335/341/338/344",7,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0034369","GO:0034369","plasma lipoprotein particle remodeling","7/72","30/18614",1.82152142015718e-11,1.31003820537704e-09,9.40288530994823e-10,"348/336/183/335/341/338/344",7,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0045861","GO:0045861","negative regulation of proteolysis","14/72","330/18614",2.72407125121999e-11,1.88380004218982e-09,1.35210985991729e-09,"3827/5267/3700/3273/259/3053/7448/197/710/2147/866/5176/1361/1471",14,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0034367","GO:0034367","protein-containing complex remodeling","7/72","32/18614",2.99320009987116e-11,1.99324954798828e-09,1.43066796196571e-09,"348/336/183/335/341/338/344",7,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0010876","GO:0010876","lipid localization","16/72","497/18614",5.45702074302128e-11,3.50418689141152e-09,2.51515316952785e-09,"718/348/350/336/183/335/341/1191/338/5444/5950/118471/55911/25987/4018/344",16,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0010466","GO:0010466","negative regulation of peptidase activity","12/72","236/18614",1.02403713771851e-10,6.34903025385477e-09,4.55705818817748e-09,"3827/5267/3700/3273/259/3053/7448/197/710/866/5176/1471",12,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","15/72","446/18614",1.29170401938738e-10,7.72937242715886e-09,5.54780785416355e-09,"3827/348/350/335/2266/5340/3273/2244/2243/7448/710/2147/5176/3818/1361",15,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0006869","GO:0006869","lipid transport","15/72","447/18614",1.33265041847567e-10,7.72937242715886e-09,5.54780785416355e-09,"348/350/336/183/335/341/1191/338/5444/5950/118471/55911/25987/4018/344",15,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0006641","GO:0006641","triglyceride metabolic process","9/72","100/18614",1.66182021666835e-10,9.33735234240531e-09,6.70194600537961e-09,"718/348/350/336/341/338/55911/26291/344",9,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0033344","GO:0033344","cholesterol efflux","8/72","71/18614",2.94178730771954e-10,1.6028283573575e-08,1.15044058668713e-08,"348/336/335/341/338/5444/25987/344",8,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0071827","GO:0071827","plasma lipoprotein particle organization","7/72","46/18614",4.56017913076764e-10,2.41153002268242e-08,1.73089152146165e-08,"348/336/183/335/341/338/344",7,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0002526","GO:0002526","acute inflammatory response","9/72","114/18614",5.42532268265519e-10,2.78706576668972e-08,2.00043476960459e-08,"718/2335/336/3700/3240/197/3250/2147/3818",9,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","10/72","160/18614",5.63047623166662e-10,2.81211007348238e-08,2.01841048538692e-08,"3827/5267/3273/3053/7448/197/710/866/5176/1471",10,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0031639","GO:0031639","plasminogen activation","6/72","26/18614",5.86344437383954e-10,2.84931702274689e-08,2.0451160177318e-08,"350/2266/2244/2243/3818/1361",6,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0071825","GO:0071825","protein-lipid complex subunit organization","7/72","49/18614",7.25163004614354e-10,3.43116600604371e-08,2.46274194918892e-08,"348/336/183/335/341/338/344",7,"Downres_DEq_MS_CTRL_vs_HBV"
