"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030544","GO:0030544","Hsp70 protein binding","1/3","50/18369",0.00814416659289019,0.0296890445473959,0.00284105689448765,"7037",1
"GO:0003725","GO:0003725","double-stranded RNA binding","1/3","70/18369",0.0113894115952744,0.0296890445473959,0.00284105689448765,"7037",1
"GO:0001618","GO:0001618","virus receptor activity","1/3","77/18369",0.0125235727737869,0.0296890445473959,0.00284105689448765,"7037",1
"GO:0140272","GO:0140272","exogenous protein binding","1/3","78/18369",0.0126855249540664,0.0296890445473959,0.00284105689448765,"7037",1
"GO:0038024","GO:0038024","cargo receptor activity","1/3","83/18369",0.0134950202488163,0.0296890445473959,0.00284105689448765,"7037",1
"GO:0051087","GO:0051087","chaperone binding","1/3","104/18369",0.0168900688246207,0.0309651261784714,0.00296316996923171,"7037",1
"GO:0031072","GO:0031072","heat shock protein binding","1/3","128/18369",0.0207605759197227,0.0326237621595642,0.00312189111574777,"7037",1
"GO:0004252","GO:0004252","serine-type endopeptidase activity","1/3","170/18369",0.027509494640435,0.0344872665679552,0.00330021689645504,"3818",1
"GO:0008236","GO:0008236","serine-type peptidase activity","1/3","190/18369",0.0307123370753851,0.0344872665679552,0.00330021689645504,"3818",1
"GO:0017171","GO:0017171","serine hydrolase activity","1/3","194/18369",0.0313520605163229,0.0344872665679552,0.00330021689645504,"3818",1
