"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04610","hsa04610","Complement and coagulation cascades","36/98","86/8779",5.29188843658571e-50,7.40864381121999e-48,6.57308247912751e-48,"718/720/715/3827/1191/710/3053/2244/7448/716/2147/2266/5340/3818/722/3080/721/2243/629/3426/729/462/10747/2158/3075/5345/2159/735/2153/727/1361/717/5648/2161/730/2165",36,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa05150","hsa05150","Staphylococcus aureus infection","16/98","96/8779",5.2590784806506e-15,3.68135493645542e-13,3.26616453008827e-13,"718/720/715/716/2266/5340/721/629/3426/10747/3075/727/717/5648/3860/3872",16,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa04979","hsa04979","Cholesterol metabolism","11/98","51/8779",6.22824078115286e-12,2.56975090982445e-10,2.27992937864124e-10,"350/348/338/335/341/255738/55908/336/3949/27329/344",11,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa05171","hsa05171","Coronavirus disease - COVID-19","19/98","233/8779",7.34214545664128e-12,2.56975090982445e-10,2.27992937864124e-10,"718/720/715/2244/716/2147/2266/721/2243/629/729/10747/735/727/717/5648/6156/730/2165",19,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa05133","hsa05133","Pertussis","10/98","76/8779",9.78851405072106e-09,2.7407839342019e-07,2.43167296417913e-07,"718/720/715/710/716/722/721/929/727/717",10,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa04512","hsa04512","ECM-receptor interaction","10/98","89/8779",4.62797287991428e-08,1.07986033864667e-06,9.58071578648922e-07,"2335/7448/7057/1311/1293/1277/1280/6382/3912/3371",10,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa05322","hsa05322","Systemic lupus erythematosus","10/98","137/8779",2.68538980741313e-06,5.37077961482625e-05,4.76505259059773e-05,"718/720/715/716/721/729/735/727/717/730",10,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa05143","hsa05143","African trypanosomiasis","5/98","37/8779",5.13790828954421e-05,0.000899133950670237,0.00079772786600818,"3827/335/3250/8542/3039",5,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa04510","hsa04510","Focal adhesion","10/98","202/8779",8.01067859686919e-05,0.00124610555951299,0.00110556733851528,"2335/7448/7057/1311/1293/1277/1280/3912/2324/3371",10,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa04151","hsa04151","PI3K-Akt signaling pathway","12/98","359/8779",0.000618600795738158,0.00866041114033421,0.00768367304180027,"2335/7448/7057/3481/1311/1293/1277/1280/3912/2260/2324/3371",12,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa05146","hsa05146","Amoebiasis","6/98","102/8779",0.000942513612202988,0.0110562262551091,0.00980928344438251,"2335/929/735/1281/1277/3912",6,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa04810","hsa04810","Regulation of actin cytoskeleton","9/98","229/8779",0.00100153828988217,0.0110562262551091,0.00980928344438251,"2335/3827/2147/729/2934/735/727/730/2260",9,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa04820","hsa04820","Cytoskeleton in muscle cells","9/98","232/8779",0.0010977866763069,0.0110562262551091,0.00980928344438251,"2335/7057/2192/4811/1311/1293/1281/1277/6382",9,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa05165","hsa05165","Human papillomavirus infection","11/98","331/8779",0.00110562262551091,0.0110562262551091,0.00980928344438251,"2335/7448/7057/4854/1311/1293/1277/1280/3912/537/3371",11,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa05205","hsa05205","Proteoglycans in cancer","8/98","203/8779",0.00188875584463951,0.0176283878833021,0.0156402238363131,"2335/7448/7057/3481/1277/6382/2817/2260",8,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa05144","hsa05144","Malaria","4/98","50/8779",0.00226955489454712,0.0198586053272873,0.0176189129971421,"7057/3039/1311/6382",4,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa04611","hsa04611","Platelet activation","6/98","124/8779",0.00256860749316574,0.0211532381790119,0.018767534624988,"2244/2147/2266/2243/1281/1277",6,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa04977","hsa04977","Vitamin digestion and absorption","3/98","26/8779",0.00291101998325349,0.022641266536416,0.0200877402353165,"338/335/686",3,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa04936","hsa04936","Alcoholic liver disease","6/98","142/8779",0.005014293919174,0.0369474288781242,0.0327804256211929,"718/720/721/929/727/717",6,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa04974","hsa04974","Protein digestion and absorption","5/98","103/8779",0.00578407753546531,0.0404885427482572,0.035922165746574,"1293/1361/1281/1277/1280",5,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa04145","hsa04145","Phagosome","6/98","152/8779",0.00695164439318674,0.0463442959545783,0.0411174956589492,"718/715/7057/929/1311/537",6,"Upres_DEq_MS_CTRL_vs_HBV"
