"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0061134","GO:0061134","peptidase regulator activity","24/136","230/18369",5.71566694495299e-21,1.14645631815645e-18,8.19374490350695e-19,"718/720/2335/3827/259/3273/710/3053/197/3700/721/5176/462/3699/2192/1471/5345/6694/1293/727/135228/3697/26998/221476",24,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0030414","GO:0030414","peptidase inhibitor activity","22/136","180/18369",8.46093223731696e-21,1.14645631815645e-18,8.19374490350695e-19,"718/720/3827/259/3273/710/3053/197/3700/721/5176/462/3699/1471/5345/6694/1293/727/135228/3697/26998/221476",22,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0004866","GO:0004866","endopeptidase inhibitor activity","21/136","173/18369",7.95027689955712e-20,7.18175013259993e-18,5.13281034918776e-18,"718/720/3827/259/3273/710/3053/197/3700/721/5176/462/3699/1471/5345/6694/1293/727/135228/3697/26998",21,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0061135","GO:0061135","endopeptidase regulator activity","21/136","187/18369",4.13167442774607e-19,2.79920942479796e-17,2.00060024922441e-17,"718/720/3827/259/3273/710/3053/197/3700/721/5176/462/3699/1471/5345/6694/1293/727/135228/3697/26998",21,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0004857","GO:0004857","enzyme inhibitor activity","26/136","359/18369",1.21382906278207e-18,6.57895352027882e-17,4.70199047477686e-17,"718/720/3827/259/3273/710/3053/197/3700/341/721/5176/462/3699/1471/5345/6694/1293/727/336/27329/344/135228/3697/26998/221476",26,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0008236","GO:0008236","serine-type peptidase activity","19/136","190/18369",2.0203427051723e-16,9.1252145516949e-15,6.52180803073165e-15,"715/3240/716/2147/5340/255738/3818/3250/629/3426/10747/2158/3026/2159/5654/717/51279/5648/2161",19,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0017171","GO:0017171","serine hydrolase activity","19/136","194/18369",2.98769818864078e-16,1.15666601303093e-14,8.26671378511132e-15,"715/3240/716/2147/5340/255738/3818/3250/629/3426/10747/2158/3026/2159/5654/717/51279/5648/2161",19,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0004252","GO:0004252","serine-type endopeptidase activity","18/136","170/18369",4.73259821174095e-16,1.60316764422725e-14,1.14578693547412e-14,"715/3240/716/2147/5340/255738/3818/3250/629/3426/10747/2158/3026/2159/717/51279/5648/2161",18,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0005539","GO:0005539","glycosaminoglycan binding","20/136","232/18369",5.6868185727505e-16,1.7123642591282e-14,1.22382996185508e-14,"350/2335/3827/348/3273/338/3053/7448/2147/462/3026/7057/3075/6586/1311/176/27329/2260/7049/3697",20,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0005201","GO:0005201","extracellular matrix structural constituent","17/136","167/18369",6.29453451735577e-15,1.70581885420341e-13,1.2191519486247e-13,"2335/2244/7448/2266/2243/7057/2192/4811/1311/1293/1281/1277/1280/176/3912/2202/3371",17,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0008201","GO:0008201","heparin binding","17/136","168/18369",6.96009926629055e-15,1.71471536469522e-13,1.22551030143298e-13,"350/2335/3827/348/3273/338/3053/7448/2147/462/7057/3075/6586/1311/27329/2260/7049",17,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0019838","GO:0019838","growth factor binding","14/136","132/18369",9.81582353959137e-13,2.21674014935772e-11,1.58430836077615e-11,"3485/7057/25987/3486/5654/1281/1277/1280/3487/135228/2817/2260/7049/2324",14,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:1901681","GO:1901681","sulfur compound binding","18/136","269/18369",1.4142239645142e-12,2.94811303371807e-11,2.10702193903331e-11,"350/2335/3827/348/3273/338/3053/7448/2147/7018/462/7057/3075/6586/1311/27329/2260/7049",18,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0004867","GO:0004867","serine-type endopeptidase inhibitor activity","12/136","92/18369",3.63342025151871e-12,7.03326348686837e-11,5.02668666375521e-11,"259/3273/710/3053/3700/5176/462/3699/5345/1293/135228/3697",12,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0043394","GO:0043394","proteoglycan binding","9/136","36/18369",4.06512699820853e-12,7.34432944343008e-11,5.24900608891488e-11,"2335/348/3273/7057/3075/4811/1311/1280/3371",9,"Upres_DEq_MS_CTRL_vs_HBV"
"GO:0004175","GO:0004175","endopeptidase activity","19/136","428/18369",3.98328364718008e-10,6.74668667741126e-09,4.82186967816536e-09,"715/3240/716/2147/5340/255738/3818/3250/629/3426/10747/2158/3026/2159/5654/717/51279/5648/2161",19,"Upres_DEq_MS_CTRL_vs_HBV"
