"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0016614","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","24/236","133/18369",6.07843520136082e-21,2.75960958141781e-18,2.07946467414975e-18,"83592/57016/3033/54363/3939/6652/22949/126/11112/4199/3248/125/1109/124/127/4191/51181/8644/3418/1646/7358/873/2819/9380",24,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0016616","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","23/236","123/18369",1.75031833279398e-20,3.97322261544234e-18,2.99396556925286e-18,"83592/57016/3033/3939/6652/22949/126/11112/4199/3248/125/1109/124/127/4191/51181/8644/3418/1646/7358/873/2819/9380",23,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0051287","GO:0051287","NAD binding","13/236","52/18369",7.60514697214151e-14,1.15091224178408e-11,8.67253602086313e-12,"3033/217/6652/11112/4199/3248/5860/2597/127/3418/7358/2819/9380",13,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0016209","GO:0016209","antioxidant activity","13/236","82/18369",3.80218412121103e-11,4.31547897757452e-09,3.25186799840417e-09,"6648/10935/7295/11315/25824/847/6647/7001/2938/9588/2936/5052/2168",13,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0045296","GO:0045296","cadherin binding","23/236","333/18369",6.03088382875545e-11,5.47604251650995e-09,4.12639419862215e-09,"1938/23499/1936/226/302/10397/7529/3939/2023/7534/1937/11315/2317/5694/5216/10694/831/6709/51031/9588/5052/6711/3312",23,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0016829","GO:0016829","lyase activity","18/236","198/18369",9.44546107206076e-11,7.14706554452597e-09,5.38556990950833e-09,"5106/1892/226/48/2739/5092/2023/50/7167/4199/2271/2805/1652/11315/435/760/3155/51011",18,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0050661","GO:0050661","NADP binding","10/236","53/18369",1.21742316080639e-09,7.89585878580142e-08,5.94981244003121e-08,"1666/11112/4199/5860/2597/1806/847/1429/2936/9380",10,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0004032","GO:0004032","alditol:NADP+ 1-oxidoreductase activity","6/236","12/18369",3.65638065896417e-09,2.07499602396217e-07,1.56358383442547e-07,"83592/57016/1109/127/8644/1646",6,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0031406","GO:0031406","carboxylic acid binding","16/236","200/18369",6.90457570727185e-09,3.48297485677936e-07,2.6245463214776e-07,"5009/189/1373/6342/4706/5836/10247/1109/8644/2729/1646/6470/2938/23576/9380/2168",16,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0016860","GO:0016860","intramolecular oxidoreductase activity","9/236","48/18369",8.88192175152369e-09,3.66581134108341e-07,2.76232016195713e-07,"1892/5034/7167/2821/1632/81567/1652/2938/4282",9,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0016903","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","9/236","48/18369",8.88192175152369e-09,3.66581134108341e-07,2.76232016195713e-07,"57016/217/54363/2597/1109/127/160428/8644/10840",9,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0008106","GO:0008106","alcohol dehydrogenase (NADP+) activity","7/236","23/18369",1.08780523563163e-08,4.11552980813968e-07,3.10119913666913e-07,"83592/57016/1109/127/8644/1646/873",7,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0043177","GO:0043177","organic acid binding","16/236","212/18369",1.58621687628043e-08,5.53955739870243e-07,4.17425493758008e-07,"5009/189/1373/6342/4706/5836/10247/1109/8644/2729/1646/6470/2938/23576/9380/2168",16,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0016620","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","8/236","39/18369",2.87749955518166e-08,9.33131998608908e-07,7.03148387544389e-07,"57016/217/2597/1109/127/160428/8644/10840",8,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0016655","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","9/236","57/18369",4.30934445801436e-08,1.30429492262568e-06,9.82832946564678e-07,"4729/1109/127/51181/8644/1646/1429/873/4835",9,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0016835","GO:0016835","carbon-oxygen lyase activity","10/236","77/18369",5.23173612616917e-08,1.4845051258005e-06,1.11862779013486e-06,"1892/48/5092/2023/50/7167/2271/11315/760/51011",10,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0032052","GO:0032052","bile acid binding","5/236","10/18369",8.02376743154554e-08,2.11033468237207e-06,1.59021277943641e-06,"5836/1109/8644/1646/2168",5,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0004033","GO:0004033","aldo-keto reductase (NADP) activity","7/236","30/18369",8.36696570103464e-08,2.11033468237207e-06,1.59021277943641e-06,"83592/57016/1109/127/8644/1646/873",7,"Downres_DEq_MS_CTRL_vs_HBV"
"GO:0016836","GO:0016836","hydro-lyase activity","9/236","62/18369",9.19041770640379e-08,2.19602612563543e-06,1.65478435156855e-06,"1892/48/5092/2023/50/2271/11315/760/51011",9,"Downres_DEq_MS_CTRL_vs_HBV"
