"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008235","GO:0008235","metalloexopeptidase activity","2/4","68/18369",8.06314672348638e-05,0.00249957548428078,0.000933627515351054,"64167/1800",2
"GO:0008238","GO:0008238","exopeptidase activity","2/4","102/18369",0.000181872742478717,0.00281902750842011,0.00105294745645573,"64167/1800",2
"GO:0008237","GO:0008237","metallopeptidase activity","2/4","197/18369",0.000676953970426975,0.00699519102774541,0.0026128047981392,"64167/1800",2
"GO:0016812","GO:0016812","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides","1/4","15/18369",0.00326264003496268,0.0229217392774263,0.00856160040922543,"1800",1
"GO:0016805","GO:0016805","dipeptidase activity","1/4","17/18369",0.00369705472216553,0.0229217392774263,0.00856160040922543,"1800",1
"GO:0043027","GO:0043027","cysteine-type endopeptidase inhibitor activity involved in apoptotic process","1/4","21/18369",0.00456545807994302,0.0235882000797056,0.00881053313673214,"1800",1
"GO:0070006","GO:0070006","metalloaminopeptidase activity","1/4","26/18369",0.0056501638151758,0.0244146761829328,0.00911923388836199,"64167",1
"GO:0051861","GO:0051861","glycolipid binding","1/4","29/18369",0.00630056159559556,0.0244146761829328,0.00911923388836199,"1800",1
"GO:0004177","GO:0004177","aminopeptidase activity","1/4","40/18369",0.00868262401999431,0.0289277537773199,0.0108049334991687,"64167",1
"GO:0043028","GO:0043028","cysteine-type endopeptidase regulator activity involved in apoptotic process","1/4","43/18369",0.0093315334765548,0.0289277537773199,0.0108049334991687,"1800",1
"GO:0004869","GO:0004869","cysteine-type endopeptidase inhibitor activity","1/4","54/18369",0.0117081428799043,0.0329956753888212,0.012324360926215,"1800",1
"GO:0072341","GO:0072341","modified amino acid binding","1/4","85/18369",0.0183828570710333,0.0474890474335026,0.0177378445422251,"1800",1
