"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005201","GO:0005201","extracellular matrix structural constituent","12/66","167/18369",6.88835928084073e-13,1.48099724538076e-10,9.13613967774666e-11,"7057/2243/2335/2266/2244/1291/80781/4148/375790/4060/2192/2331",12
"GO:0004857","GO:0004857","enzyme inhibitor activity","13/66","359/18369",3.9281027446942e-10,3.92481545084011e-08,2.4211835828928e-08,"3698/5176/5858/727/2719/5345/6694/4018/336/341/197/23523/344",13
"GO:0061134","GO:0061134","peptidase regulator activity","11/66","230/18369",5.47648667559085e-10,3.92481545084011e-08,2.4211835828928e-08,"3698/2335/5176/5858/727/2719/5345/2192/6694/4018/197",11
"GO:0030414","GO:0030414","peptidase inhibitor activity","9/66","180/18369",1.56130880351408e-08,8.39203481888819e-07,5.17697129586248e-07,"3698/5176/5858/727/2719/5345/6694/4018/197",9
"GO:0004866","GO:0004866","endopeptidase inhibitor activity","8/66","173/18369",1.8988851100431e-07,8.16520597318534e-06,5.03704260769328e-06,"3698/5176/5858/727/5345/6694/4018/197",8
"GO:0061135","GO:0061135","endopeptidase regulator activity","8/66","187/18369",3.44464716676216e-07,1.23433190142311e-05,7.61448321073741e-06,"3698/5176/5858/727/5345/6694/4018/197",8
"GO:0005539","GO:0005539","glycosaminoglycan binding","8/66","232/18369",1.75453039576708e-06,4.88166990020384e-05,3.0114585430878e-05,"7057/3698/2335/116519/348/375790/4018/7060",8
"GO:0070330","GO:0070330","aromatase activity","4/66","25/18369",1.81643531170375e-06,4.88166990020384e-05,3.0114585430878e-05,"1559/1576/1558/66002",4
"GO:0070325","GO:0070325","lipoprotein particle receptor binding","4/66","29/18369",3.37380871058154e-06,7.58824994304947e-05,4.68112358787874e-05,"116519/348/335/336",4
"GO:0071813","GO:0071813","lipoprotein particle binding","4/66","30/18369",3.8823604359788e-06,7.58824994304947e-05,4.68112358787874e-05,"7057/348/335/336",4
"GO:0071814","GO:0071814","protein-lipid complex binding","4/66","30/18369",3.8823604359788e-06,7.58824994304947e-05,4.68112358787874e-05,"7057/348/335/336",4
"GO:1901681","GO:1901681","sulfur compound binding","8/66","269/18369",5.25203200790303e-06,9.40989068082627e-05,5.80487748241914e-05,"7057/2335/116519/348/375790/4018/7018/7060",8
"GO:0016725","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups","3/66","11/18369",7.1612639702339e-06,0.000118436288738484,7.30622882793094e-05,"1559/1576/1558",3
"GO:0043394","GO:0043394","proteoglycan binding","4/66","36/18369",8.21078868865631e-06,0.000126094254861508,7.77864191556914e-05,"7057/2335/348/375790",4
"GO:0016712","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","4/66","39/18369",1.13725629614939e-05,0.000163006735781413,0.00010055739881742,"1559/1576/1558/66002",4
"GO:0005506","GO:0005506","iron ion binding","6/66","152/18369",1.75477413829247e-05,0.000235797774833051,0.000145461540411087,"1559/1576/1558/66002/5264/7018",6
"GO:0008392","GO:0008392","arachidonic acid epoxygenase activity","3/66","16/18369",2.39942550899662e-05,0.000286598046907929,0.000176799774347119,"1559/1558/66002",3
"GO:0055102","GO:0055102","lipase inhibitor activity","3/66","16/18369",2.39942550899662e-05,0.000286598046907929,0.000176799774347119,"336/341/344",3
"GO:0008201","GO:0008201","heparin binding","6/66","168/18369",3.08849803512313e-05,0.000349487935553407,0.000215595984723277,"7057/2335/116519/348/4018/7060",6
"GO:0004497","GO:0004497","monooxygenase activity","5/66","103/18369",3.42462701193823e-05,0.000356118872423595,0.000219686550430223,"1559/1576/1558/66002/2328",5
"GO:0008391","GO:0008391","arachidonic acid monooxygenase activity","3/66","18/18369",3.47837038181186e-05,0.000356118872423595,0.000219686550430223,"1559/1558/66002",3
"GO:0016705","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","6/66","177/18369",4.13818519545157e-05,0.000404413553191858,0.000249479107476985,"1559/1576/1558/66002/2328/5264",6
"GO:0120020","GO:0120020","cholesterol transfer activity","3/66","22/18369",6.49742059992463e-05,0.000607367577819041,0.000374679631849201,"348/335/336",3
"GO:0120015","GO:0120015","sterol transfer activity","3/66","23/18369",7.45285781660503e-05,0.000667651846070868,0.000411868458286068,"348/335/336",3
