"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-211859","R-HSA-211859","Biological oxidations","43/315","209/10173",0.205741626794258,6.64447482342219,14.7381804507274,7.53641561951834e-24,4.0244459408228e-21,3.40328663239302e-21,"ADH1C/OPLAH/ADH1B/ADH4/GSTM1/ADH6/ACSS2/CYP8B1/SULT1B1/AKR1A1/CNDP2/CMBL/CYP2E1/ADH1A/GSTA1/NNMT/AKR7A3/CYP2C9/CYP2C8/CYP3A4/FMO1/ACY3/CES3/AKR7L/CYP4F12/CYP2A6/CYP4A11/GSTM4/CYP2C19/CYP39A1/ABHD14B/CYP4F2/CYP27A1/FDX1/CYP4F3/CYP4V2/CYP3A7/CYP2B6/CYP2A7/TBXAS1/CYP7A1/CYP4A22/GSTA2",43,"Upres_DEq_MS_BDM_vs_CM"
"R-HSA-211945","R-HSA-211945","Phase I - Functionalization of compounds","30/315","104/10173",0.288461538461538,9.31593406593407,15.2369689403488,2.0253803771848e-21,5.40776560708342e-19,4.57309569374884e-19,"ADH1C/ADH1B/ADH4/ADH6/ACSS2/CYP8B1/CMBL/CYP2E1/ADH1A/CYP2C9/CYP2C8/CYP3A4/FMO1/CES3/CYP4F12/CYP2A6/CYP4A11/CYP2C19/CYP39A1/CYP4F2/CYP27A1/FDX1/CYP4F3/CYP4V2/CYP3A7/CYP2B6/CYP2A7/TBXAS1/CYP7A1/CYP4A22",30,"Upres_DEq_MS_BDM_vs_CM"
"R-HSA-211897","R-HSA-211897","Cytochrome P450 - arranged by substrate type","21/315","65/10173",0.323076923076923,10.4338461538462,13.6388231156224,1.85508590178087e-16,3.30205290516994e-14,2.79239246268067e-14,"CYP8B1/CYP2E1/CYP2C9/CYP2C8/CYP3A4/CYP4F12/CYP2A6/CYP4A11/CYP2C19/CYP39A1/CYP4F2/CYP27A1/FDX1/CYP4F3/CYP4V2/CYP3A7/CYP2B6/CYP2A7/TBXAS1/CYP7A1/CYP4A22",21,"Upres_DEq_MS_BDM_vs_CM"
"R-HSA-70263","R-HSA-70263","Gluconeogenesis","12/315","24/10173",0.5,16.147619047619,13.280132700852,1.22367381476827e-12,1.63360454271564e-10,1.38146333298839e-10,"ALDOC/ALDOB/GPI/TPI1/FBP1/ENO3/PCK1/GAPDH/ENO2/ENO1/PGK2/G6PC1",12,"Upres_DEq_MS_BDM_vs_CM"
"R-HSA-71387","R-HSA-71387","Metabolism of carbohydrates and carbohydrate derivatives","35/315","284/10173",0.123239436619718,3.98004694835681,9.10479419465925,1.93297756059521e-12,2.06442003471569e-10,1.74578394420073e-10,"ALDOC/TKFC/AGL/PKLR/PHKA2/SORD/PFKL/ALDOB/PHKB/PHKG2/PYGL/GPI/GALE/AKR1A1/PGM1/CRYL1/TPI1/DCXR/GUSB/FBP1/RBKS/SHPK/ENO3/PFKFB1/PCK1/GCKR/GAPDH/ENO2/GYS2/GAA/ENO1/GCK/PGK2/PPP1R3C/G6PC1",35,"Upres_DEq_MS_BDM_vs_CM"
"R-HSA-70326","R-HSA-70326","Glucose metabolism","17/315","75/10173",0.226666666666667,7.32025396825397,9.82000082434188,8.39593626152332e-11,7.47238327275576e-09,6.31904676525176e-09,"ALDOC/PKLR/PFKL/ALDOB/GPI/TPI1/FBP1/ENO3/PFKFB1/PCK1/GCKR/GAPDH/ENO2/ENO1/GCK/PGK2/G6PC1",17,"Upres_DEq_MS_BDM_vs_CM"
"R-HSA-9748784","R-HSA-9748784","Drug ADME","19/315","99/10173",0.191919191919192,6.198075998076,9.29016215734578,1.40261414107228e-10,1.06999421618943e-08,9.04844310556405e-09,"XDH/GSTM1/HSD11B1/SLC22A1/CNDP2/CYP2E1/ADH1A/GSTA1/CYP2C9/CYP2C8/HPRT1/SLCO2B1/CYP3A4/PCK1/SLC22A7/CYP2C19/SLCO1B3/GSTA2/SERPINA6",19,"Upres_DEq_MS_BDM_vs_CM"
"R-HSA-8978868","R-HSA-8978868","Fatty acid metabolism","23/315","161/10173",0.142857142857143,4.61360544217687,8.26146932958631,7.77852396579605e-10,5.19216474716886e-08,4.39077208069277e-08,"FASN/ACOT12/HPGD/EPHX2/CYP8B1/ACACB/ALOX15B/PRKAB2/GPX2/CYP2C9/CYP2C8/THRSP/PTGR2/CYP4A11/PHYH/CYP2C19/CYP4F2/DBI/NDUFAB1/CYP4F3/ACSL5/TBXAS1/CYP4A22",23,"Upres_DEq_MS_BDM_vs_CM"
"R-HSA-2142753","R-HSA-2142753","Arachidonate metabolism","14/315","56/10173",0.25,8.07380952380952,9.48823747096611,1.00312154732585e-09,5.95185451413341e-08,5.03320636026657e-08,"HPGD/EPHX2/CYP8B1/ALOX15B/GPX2/CYP2C9/CYP2C8/PTGR2/CYP4A11/CYP2C19/CYP4F2/CYP4F3/TBXAS1/CYP4A22",14,"Upres_DEq_MS_BDM_vs_CM"
"R-HSA-71291","R-HSA-71291","Metabolism of amino acids and derivatives","34/315","339/10173",0.100294985250737,3.23905042843096,7.49484520969479,1.17501650786373e-09,6.27458815199233e-08,5.30612717761622e-08,"SHMT1/GNMT/BHMT/DDC/TAT/FTCD/ARG1/CBS/PHGDH/AMDHD1/CTH/SEPHS2/ASPA/AFMID/ACMSD/UROC1/HAAO/BBOX1/PSAT1/GLUL/SEPSECS/GPT/NNMT/TDO2/FMO1/CRYM/BHMT2/PHYKPL/HNMT/GLS2/RIDA/NAGS/CDO1/SLC6A12",34,"Upres_DEq_MS_BDM_vs_CM"
