"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-909733","R-HSA-909733","Interferon alpha/beta signaling","25/189","67/10173",0.373134328358209,20.0841032930585,21.5626088404654,9.00403390688395e-27,4.98823478441371e-24,4.64418590986646e-24,"OAS2/IFIT1/MX1/IFIT3/STAT1/OAS3/ISG15/STAT2/IFIT2/ISG20/SAMHD1/HLA-A/IRF9/EIF2AK2/IFIT5/HLA-B/OASL/BST2/HLA-C/XAF1/IFITM3/GBP2/HLA-F/IFITM2/IRF7",25,"Downres_DEq_MS_D_vs_BT"
"R-HSA-913531","R-HSA-913531","Interferon Signaling","36/189","229/10173",0.157205240174672,8.46163443543356,15.712776859857,1.08383199522747e-23,3.00221462678009e-21,2.79514567190242e-21,"OAS2/IFIT1/MX1/IFIT3/STAT1/OAS3/ISG15/STAT2/IFIT2/ISG20/SAMHD1/IFIH1/UBE2L6/HLA-A/IFI44/GBP4/TRIM21/IRF9/GBP1/EIF2AK2/IFIT5/UBA7/HLA-B/OASL/BST2/HLA-C/XAF1/IFITM3/TRIM14/GBP2/HLA-F/GBP3/IFITM2/TRIM38/IFI30/IRF7",36,"Downres_DEq_MS_D_vs_BT"
"R-HSA-877300","R-HSA-877300","Interferon gamma signaling","17/189","81/10173",0.209876543209877,11.2966882226141,12.8006859546935,8.25996890672571e-14,1.52534092477535e-11,1.420135005016e-11,"OAS2/OAS3/HLA-A/GBP4/TRIM21/IRF9/GBP1/HLA-B/OASL/HLA-C/TRIM14/GBP2/HLA-F/GBP3/TRIM38/IFI30/IRF7",17,"Downres_DEq_MS_D_vs_BT"
"R-HSA-983170","R-HSA-983170","Antigen Presentation: Folding, assembly and peptide loading of class I MHC","7/189","25/10173",0.28,15.0711111111111,9.69147677069517,2.47625142540295e-07,3.42960822418308e-05,3.19306104854591e-05,"HLA-A/TAP2/TAP1/HLA-B/HLA-C/TAPBP/HLA-F",7,"Downres_DEq_MS_D_vs_BT"
"R-HSA-1236975","R-HSA-1236975","Antigen processing-Cross presentation","10/189","85/10173",0.117647058823529,6.33239962651727,6.79221472654524,3.61089049391903e-06,0.000400086666726228,0.000372491861477963,"HLA-A/TAP2/TAP1/HLA-B/PSMB9/PSMB10/HLA-C/TAPBP/HLA-F/CTSV",10,"Downres_DEq_MS_D_vs_BT"
"R-HSA-1236974","R-HSA-1236974","ER-Phagosome pathway","9/189","71/10173",0.126760563380282,6.82293762575453,6.7740659736763,6.01390772353847e-06,0.000555284146473385,0.000516985049918219,"HLA-A/TAP2/TAP1/HLA-B/PSMB9/PSMB10/HLA-C/TAPBP/HLA-F",9,"Downres_DEq_MS_D_vs_BT"
"R-HSA-9909505","R-HSA-9909505","Modulation of host responses by IFN-stimulated genes","5/189","17/10173",0.294117647058824,15.8309990662932,8.4200624737791,1.08354472740101e-05,0.000857548255685939,0.000798401378084952,"ISG15/IFIH1/UBE2L6/IFI44/UBA7",5,"Downres_DEq_MS_D_vs_BT"
"R-HSA-9640148","R-HSA-9640148","Infection with Enterobacteria","6/189","31/10173",0.193548387096774,10.4178187403994,7.2252214577138,1.8995392760598e-05,0.00120533469382957,0.0011222002659633,"GBP4/GBP1/GBP2/GBP3/LAMB1/COL5A2",6,"Downres_DEq_MS_D_vs_BT"
"R-HSA-983169","R-HSA-983169","Class I MHC mediated antigen processing & presentation","18/189","312/10173",0.0576923076923077,3.10531135531136,5.19654798806362,1.95812495387474e-05,0.00120533469382957,0.0011222002659633,"UBE2L6/RBCK1/HLA-A/DTX3L/TRIM21/TAP2/TAP1/UBA7/HLA-B/PSMB9/PSMB10/HLA-C/TAPBP/HLA-F/FBXO6/LRSAM1/FBXO30/CTSV",18,"Downres_DEq_MS_D_vs_BT"
"R-HSA-9705671","R-HSA-9705671","SARS-CoV-2 activates/modulates innate and adaptive immune responses","10/189","107/10173",0.0934579439252336,5.03041091826138,5.76626429316058,2.84813120489915e-05,0.00157786468751413,0.00146903609515851,"STAT1/ISG15/STAT2/IFIH1/HLA-A/HLA-B/HLA-C/HLA-F/RIPK2/IRF7",10,"Downres_DEq_MS_D_vs_BT"
