"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","DM_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
2.16370383898415,12.0279674530029,67.3620230475087,1.77417322443364e-10,1.43956415430546e-06,10.8928951233333,"TSP1_HUMAN",50,93.5023601886703,3.08376365469574e-12,2.50216582942012e-08,-0.0812470118204836,"Non-significant",7.60168391110321,"THBS1","Thrombospondin-1","TSP1_HUMAN"
2.63026881217955,10.4729843139648,40.7669729448581,4.58179300602576e-09,1.85883342254465e-05,9.91620677079334,"TSP4_HUMAN",21,42.8656165085312,7.75833061324449e-10,3.14755472979329e-06,-0.0908368428548378,"Non-significant",5.50202670962659,"THBS4","Thrombospondin-4","TSP4_HUMAN"
1.45990872383119,15.0567639214652,31.3367513120582,2.50606306018158e-08,3.38903261171888e-05,9.08198822527876,"FINC_HUMAN",120,38.2517340399916,1.73607752712745e-09,4.17952460555198e-06,-0.0673941771189668,"Non-significant",5.37887311366202,"FN1","Fibronectin","FINC_HUMAN"
1.60512574513754,15.409517288208,33.3536326857872,1.6756795522595e-08,3.38903261171888e-05,9.30230525518684,"FIBG_HUMAN",29,36.9835058535246,2.20329430864482e-09,4.17952460555198e-06,-0.0993864536285241,"Non-significant",5.37887311366202,"FGG","Fibrinogen gamma chain","FIBG_HUMAN"
1.78214597702028,13.6696304593767,35.7663285604109,1.06742593779335e-08,2.88703135308507e-05,9.53221787839365,"FGL1_HUMAN",17,36.1755544264785,2.57550197532165e-09,4.17952460555198e-06,-0.11683146158855,"Non-significant",5.37887311366202,"FGL1","Fibrinogen-like protein 1","FGL1_HUMAN"
1.72057716051739,15.0598865236555,30.1479247320138,3.21598742527264e-08,3.72778885266603e-05,8.93825956657994,"FIBA_HUMAN",43,33.7048416264999,4.24491884061307e-09,5.74054524545574e-06,-0.0756089687346986,"Non-significant",5.24104685571236,"FGA","Fibrinogen alpha chain","FIBA_HUMAN"
2.47793738047282,8.7951683316912,32.0140255579907,2.18314558882181e-08,3.38903261171888e-05,9.15911144853642,"AMY1B_HUMAN",12,31.3908061883902,7.01268896568159e-09,8.12870832393435e-06,-0.131028811136876,"Non-significant",5.08997845961566,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN"
-1.08149409294129,8.22653824942453,-26.2967475629271,7.75628371994284e-08,6.99272067817958e-05,8.3870552530143,"LAMB1_HUMAN",30,-30.0210988705268,9.60588244794524e-09,9.74276627282845e-06,-0.101102272669475,"Non-significant",5.01131771596998,"LAMB1","Laminin subunit beta-1","LAMB1_HUMAN"
2.48378841082255,7.87612560817174,28.6498885391514,4.46663883492803e-08,4.53028843832576e-05,8.74055441094639,"CLC11_HUMAN",7,25.5955302002944,2.95308476578129e-08,2.6623699766166e-05,-0.0411607424418161,"Non-significant",4.57473159287407,"CLEC11A","C-type lectin domain family 11 member A","CLC11_HUMAN"
1.48659348487854,14.7997803006853,19.476854735008,5.32260711230428e-07,0.00043187634109237,6.95375569313655,"FIBB_HUMAN",38,21.046953113585,1.16564735209248e-07,9.45806261487842e-05,-0.240601340929667,"Non-significant",4.02419781516663,"FGB","Fibrinogen beta chain","FIBB_HUMAN"
0.424329519271895,12.9229320798601,13.409695885937,5.6867004954808e-06,0.00230709439101656,4.83368244295906,"CO4B_HUMAN",83,20.616690324053,1.34692431962339e-07,9.93540357220379e-05,-0.234996080398542,"Non-significant",4.00281448732403,"C4B_2","Complement C4-B","CO4B_HUMAN"
0.72397406895953,11.4636430740356,16.6526643181679,1.44502577259341e-06,0.000977078259901909,6.10126546932768,"CO5_HUMAN",67,20.3542255191729,1.47321081598221e-07,9.96136046739968e-05,-0.0143551826477175,"Non-significant",4.00168134399241,"C5","Complement C5","CO5_HUMAN"
0.744418859481824,12.6850848879133,18.2600958164617,8.03560600884519e-07,0.000592735519597908,6.61031675980612,"LG3BP_HUMAN",20,19.1076817251381,2.29098783806302e-07,0.000142992887061872,-0.0288703441619873,"Non-significant",3.8446855652385,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
0.514159997304304,15.8228838784354,15.4612054743421,2.31479913985787e-06,0.00144479078621591,5.67699112559999,"APOE_HUMAN",29,18.4351904325266,2.9414218768665e-07,0.000159781849504201,0.0439786911010831,"Non-significant",3.79647255611007,"APOE","Apolipoprotein E","APOE_HUMAN"
0.373734633127851,14.2742700576782,12.6368891907663,8.25406572039834e-06,0.00253020496897694,4.47251595737474,"VIME_HUMAN",46,18.4240716536333,2.95381777491129e-07,0.000159781849504201,0.0243811607360893,"Non-significant",3.79647255611007,"VIM","Vimentin","VIME_HUMAN"
0.323249260584495,15.1490219661168,10.5733055531803,2.50264919763977e-05,0.00507662389741228,3.36378020988339,"CO3_HUMAN",111,17.7005629367517,3.90453076284189e-07,0.000192115904611026,0.000996987024915796,"Non-significant",3.71643667991247,"C3","Complement C3","CO3_HUMAN"
0.28034027417495,13.3410555975778,9.50378527156451,4.81688805479072e-05,0.00831579354820678,2.68975471305115,"FAT1_HUMAN",153,17.6233769126857,4.02510522354874e-07,0.000192115904611026,0.130993525187174,"Non-significant",3.71643667991247,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
0.735777616500799,11.4105776378087,15.1146893220393,2.6721462587343e-06,0.00154869962452643,5.54516963470505,"K1C19_HUMAN",26,16.503141180786,6.35311353364511e-07,0.000286384240066647,-0.136502345403025,"Non-significant",3.54305088524831,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
-0.826901435852047,9.00830364227295,-14.4930667847187,3.4849063057155e-06,0.00188510198430504,5.29834768612804,"RRP12_HUMAN",42,-16.1837987052742,7.27526281011069e-07,0.000310692012848622,-0.097670793533319,"Non-significant",3.50766991127787,"RRP12","RRP12-like protein","RRP12_HUMAN"
-0.700057347615573,11.4977803911482,-14.1025837311733,4.14057136663239e-06,0.00209978725430345,5.13613061709156,"EHD2_HUMAN",32,-15.7436284600257,8.80688915184307e-07,0.000357295492890273,0.0737272898356096,"Non-significant",3.44697246217772,"EHD2","EH domain-containing protein 2","EHD2_HUMAN"
1.43754975001018,8.81607287270682,13.4889109869865,5.47988372648094e-06,0.00230709439101656,4.86924603743512,"PGBM_HUMAN",106,14.4755143558927,1.57322168835482e-06,0.000607862894252904,0.0702912807464315,"Non-significant",3.21619436642482,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
0.555129130681344,11.8457445417132,12.9926278460182,6.935337216046e-06,0.00248370811280026,4.64204033070555,"ANXA1_HUMAN",23,14.0298920834256,1.95121115237423e-06,0.000705424065251226,-0.146558761596673,"Non-significant",3.15154972863856,"ANXA1","Annexin A1","ANXA1_HUMAN"
0.740968783696491,12.0223503112793,13.1264315859822,6.50326786873423e-06,0.00248370811280026,4.70434115388614,"APOA5_HUMAN",23,13.9800195342552,1.99959988917651e-06,0.000705424065251226,0.0346617301305141,"Non-significant",3.15154972863856,"APOA5","Apolipoprotein A-V","APOA5_HUMAN"
-3.88024719556173,9.60029070717948,-13.4534860770742,5.57128448727168e-06,0.00230709439101656,4.85337436257572,"Q15194_HBV",5,-13.7041745090106,2.29317261442962e-06,0.000765606849264688,0.170318603515659,"Non-significant",3.11599418993268,"PreC-C","Capsid protein","Q15194_HBV"
0.404207785924223,11.9767908368792,11.4499136698147,1.52777093556957e-05,0.00416594823118266,3.86278979620684,"A0AAG2UXZ5_HUMAN",30,13.5416149859399,2.48899549819333e-06,0.000765606849264688,0.0344488620758092,"Non-significant",3.11599418993268,"COL18A1","Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain","A0AAG2UXZ5_HUMAN"
0.231725454330483,12.6877410071237,7.62381206176062,0.000181317326299556,0.0160366087209804,1.29272382599294,"LRP1_HUMAN",189,13.541142094242,2.48959221411466e-06,0.000765606849264688,0.425373196601869,"Non-significant",3.11599418993268,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
-0.519497076670316,9.85060037885393,-12.5969255926446,8.41946440256068e-06,0.00253020496897694,4.4531103328168,"FMO1_HUMAN",22,-13.4957610710481,2.5476195378539e-06,0.000765606849264688,-0.0421211719512922,"Non-significant",3.11599418993268,"FMO1","Flavin-containing monooxygenase 1","FMO1_HUMAN"
-0.269445498784362,11.9563773018973,-8.48314435125716,9.58920314132122e-05,0.0124150516285657,1.96874375351697,"FLNC_HUMAN",102,-13.3278583167295,2.77607703663642e-06,0.000804467466973855,0.0984729131063062,"Non-significant",3.09449151427399,"FLNC","Filamin-C","FLNC_HUMAN"
0.498806238174417,10.2045038768223,11.0234520131343,1.93371893538353e-05,0.00474673766088455,3.6255974636701,"AGRIN_HUMAN",63,13.2417551201688,2.90220561135891e-06,0.000812017114847111,-0.0687157313029072,"Non-significant",3.09043481705768,"AGRN","Agrin","AGRIN_HUMAN"
0.707329909006751,8.35256215504238,12.7903920116042,7.65253916933776e-06,0.00248370811280026,4.54636971405079,"CO8B_HUMAN",16,12.8481233425788,3.56827682109904e-06,0.000965099937546588,-0.0966235796610651,"Non-significant",3.01542771248237,"C8B","Complement component C8 beta chain","CO8B_HUMAN"
