"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-909733","R-HSA-909733","Interferon alpha/beta signaling","27/384","67/10173",0.402985074626866,10.6759561567164,15.7377002756537,1.5757057933394e-21,1.46225497621897e-18,1.34681379388589e-18,"MX1/IFIT2/IFIT3/IFIT1/ISG15/STAT1/ISG20/OASL/HLA-A/EIF2AK2/HLA-B/IFIT5/BST2/IFITM3/SAMHD1/HLA-F/OAS2/OAS3/IRF9/IRF7/HLA-C/IFITM2/STAT2/HLA-E/XAF1/GBP2/IFNAR2",27,"Upres_DEq_MS_B1_vs_BD"
"R-HSA-913531","R-HSA-913531","Interferon Signaling","43/384","229/10173",0.187772925764192,4.97451555676856,12.0481678204914,8.39010609466309e-19,3.89300922792367e-16,3.58566639414023e-16,"MX1/IFIT2/IFIT3/IFIT1/ISG15/GBP4/STAT1/IFIH1/ISG20/OASL/UBE2L6/UBA7/TRIM21/HLA-A/EIF2AK2/HLA-B/IFIT5/BST2/IFITM3/SAMHD1/HLA-F/OAS2/GBP1/OAS3/IRF9/IRF7/HLA-C/IFI44/IFITM2/TRIM38/STAT2/GBP3/HLA-E/XAF1/PRKCD/GBP2/TRIM26/IFNGR1/IFI30/TRIM22/JAK2/IFNAR2/TRIM14",43,"Upres_DEq_MS_B1_vs_BD"
"R-HSA-877300","R-HSA-877300","Interferon gamma signaling","23/384","81/10173",0.283950617283951,7.52247299382716,11.6725515818681,1.23728293202877e-14,3.82732853640899e-12,3.5251710203767e-12,"GBP4/OASL/TRIM21/HLA-A/HLA-B/HLA-F/OAS2/GBP1/OAS3/IRF9/IRF7/HLA-C/TRIM38/GBP3/HLA-E/PRKCD/GBP2/TRIM26/IFNGR1/IFI30/TRIM22/JAK2/TRIM14",23,"Upres_DEq_MS_B1_vs_BD"
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","41/384","430/10173",0.0953488372093023,2.52599927325581,6.40385997199798,3.62347017118317e-08,8.40645079714496e-06,7.74278362894931e-06,"HLA-B/BST2/FTL/FTH1/HLA-C/STOM/CD68/SIRPA/ANPEP/LGALS3/CEACAM1/ADAM10/MPO/QSOX1/COTL1/PRKCD/TCIRG1/SCAMP1/S100A11/LTF/CD55/NCSTN/ATP6V0C/GSTP1/SERPINA3/CTSS/ENPP4/S100A12/DEGS1/TMBIM1/LCN2/TLR2/CD63/CD58/CYSTM1/ORMDL3/CYB5R3/AZU1/ITGAM/LYZ/MMP9",41,"Upres_DEq_MS_B1_vs_BD"
"R-HSA-983170","R-HSA-983170","Antigen Presentation: Folding, assembly and peptide loading of class I MHC","8/384","25/10173",0.32,8.4775,7.41371386813827,2.35670036990276e-06,0.000437403588653953,0.000402871726391799,"TAP2/TAP1/HLA-A/HLA-B/HLA-F/HLA-C/TAPBP/HLA-E",8,"Upres_DEq_MS_B1_vs_BD"
"R-HSA-1236975","R-HSA-1236975","Antigen processing-Cross presentation","14/384","85/10173",0.164705882352941,4.36341911764706,6.16719297746637,3.10840816435523e-06,0.000480767129420276,0.000442811829729201,"TAP2/TAP1/HLA-A/HLA-B/HLA-F/PSMB9/HLA-C/TAPBP/PSMB10/HLA-E/MRC2/CTSS/TLR2/CTSV",14,"Upres_DEq_MS_B1_vs_BD"
"R-HSA-168898","R-HSA-168898","Toll-like Receptor Cascades","17/384","136/10173",0.125,3.3115234375,5.3748384718311,1.35505211993631e-05,0.00161741165302233,0.00148972125936267,"TLR3/RIPK2/IRF7/LBP/RIPK1/N4BP1/LGMN/UNC93B1/CTSS/S100A12/TICAM1/TLR2/DNM1/NFKBIB/CTSV/NFKBIA/ITGAM",17,"Upres_DEq_MS_B1_vs_BD"
"R-HSA-168928","R-HSA-168928","DDX58/IFIH1-mediated induction of interferon-alpha/beta","12/384","72/10173",0.166666666666667,4.41536458333333,5.7599771013901,1.39432039053649e-05,0.00161741165302233,0.00148972125936267,"ISG15/IFIH1/UBE2L6/UBA7/IRF7/RIPK1/TAX1BP1/DHX58/TNFAIP3/S100A12/NFKBIB/NFKBIA",12,"Upres_DEq_MS_B1_vs_BD"
"R-HSA-176974","R-HSA-176974","Unwinding of DNA","5/384","11/10173",0.454545454545455,12.0419034090909,7.25688623429792,2.85810675296138e-05,0.00294702562972017,0.00271436571158437,"MCM2/MCM5/MCM4/MCM6/MCM3",5,"Upres_DEq_MS_B1_vs_BD"
"R-HSA-1236974","R-HSA-1236974","ER-Phagosome pathway","11/384","71/10173",0.154929577464789,4.10442341549296,5.19883538764502,6.40529701894341e-05,0.00594411563357948,0.00547484334671795,"TAP2/TAP1/HLA-A/HLA-B/HLA-F/PSMB9/HLA-C/TAPBP/PSMB10/HLA-E/TLR2",11,"Upres_DEq_MS_B1_vs_BD"
