"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-909733","R-HSA-909733","Interferon alpha/beta signaling","25/206","67/10173",0.373134328358209,18.4266772931459,20.5739130567882,8.35152761592128e-26,4.01579943777626e-23,3.48118836711255e-23,"MX1/IFIT1/IFIT3/STAT1/IFIT2/OAS2/OAS3/ISG15/IRF9/ISG20/SAMHD1/EIF2AK2/HLA-A/STAT2/BST2/OASL/HLA-B/HLA-F/IFIT5/XAF1/IFITM3/HLA-C/GBP2/IFITM2/IRF7",25,"Upres_DEq_MS_CTRL_vs_HDV"
"R-HSA-913531","R-HSA-913531","Interferon Signaling","39/206","229/10173",0.170305676855895,8.41028956628651,16.3052296157777,1.57482330893187e-25,4.01579943777626e-23,3.48118836711255e-23,"MX1/IFIT1/IFIT3/STAT1/IFIT2/OAS2/IFIH1/OAS3/ISG15/IRF9/ISG20/SAMHD1/EIF2AK2/UBE2L6/HLA-A/STAT2/TRIM21/BST2/OASL/UBA7/GBP4/GBP1/HLA-B/HLA-F/IFIT5/XAF1/IFITM3/HLA-C/GBP2/TRIM14/TRIM22/YBX1/IFI44/TRIM38/GBP3/IFITM2/IRF7/MT2A/EIF2AK3",39,"Upres_DEq_MS_CTRL_vs_HDV"
"R-HSA-877300","R-HSA-877300","Interferon gamma signaling","19/206","81/10173",0.234567901234568,11.5837828119382,13.7483115309869,1.4511304245177e-15,2.46692172168009e-13,2.13850799402609e-13,"OAS2/OAS3/IRF9/HLA-A/TRIM21/OASL/GBP4/GBP1/HLA-B/HLA-F/HLA-C/GBP2/TRIM14/TRIM22/YBX1/TRIM38/GBP3/IRF7/MT2A",19,"Upres_DEq_MS_CTRL_vs_HDV"
"R-HSA-983170","R-HSA-983170","Antigen Presentation: Folding, assembly and peptide loading of class I MHC","7/206","25/10173",0.28,13.8273786407767,9.23149941222028,4.4475553786316e-07,5.67063310775528e-05,4.91571910269808e-05,"TAP1/HLA-A/TAP2/HLA-B/HLA-F/HLA-C/TAPBP",7,"Upres_DEq_MS_CTRL_vs_HDV"
"R-HSA-9909505","R-HSA-9909505","Modulation of host responses by IFN-stimulated genes","6/206","17/10173",0.352941176470588,17.4294688749286,9.74633187022503,6.58713948920984e-07,6.71888227899404e-05,5.82441807466976e-05,"IFIH1/ISG15/UBE2L6/UBA7/IFI44/EIF2AK3",6,"Upres_DEq_MS_CTRL_vs_HDV"
"R-HSA-5661231","R-HSA-5661231","Metallothioneins bind metals","5/206","11/10173",0.454545454545455,22.4470432480141,10.2312508218186,1.35732156473415e-06,0.000105479172179389,9.14370532824421e-05,"MT1H/MT2A/MT1G/MT1X/MT1E",5,"Upres_DEq_MS_CTRL_vs_HDV"
"R-HSA-8868773","R-HSA-8868773","rRNA processing in the nucleus and cytosol","16/206","190/10173",0.0842105263157895,4.15861011752683,6.3182505505082,1.44775334363867e-06,0.000105479172179389,9.14370532824421e-05,"RPL19/FTSJ3/RPL4/UTP3/NOP2/TEX10/RPL13/UTP18/EBNA1BP2/RPL7/RPS6/RPL36/RPS5/RPP38/NOP14/BMS1",16,"Upres_DEq_MS_CTRL_vs_HDV"
"R-HSA-6791226","R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","15/206","181/10173",0.0828729281767956,4.09255484632302,6.03510794152806,3.8037003069551e-06,0.000222403514805352,0.000192795616549531,"RPL19/FTSJ3/RPL4/UTP3/TEX10/RPL13/UTP18/EBNA1BP2/RPL7/RPS6/RPL36/RPS5/RPP38/NOP14/BMS1",15,"Upres_DEq_MS_CTRL_vs_HDV"
"R-HSA-72312","R-HSA-72312","rRNA processing","16/206","205/10173",0.0780487804878049,3.85432157234194,5.93513186615409,3.92476790832974e-06,0.000222403514805352,0.000192795616549531,"RPL19/FTSJ3/RPL4/UTP3/NOP2/TEX10/RPL13/UTP18/EBNA1BP2/RPL7/RPS6/RPL36/RPS5/RPP38/NOP14/BMS1",16,"Upres_DEq_MS_CTRL_vs_HDV"
"R-HSA-5660526","R-HSA-5660526","Response to metal ions","5/206","14/10173",0.357142857142857,17.6369625520111,8.95503182362282,5.59660274293325e-06,0.000285426739889596,0.00024742875284547,"MT1H/MT2A/MT1G/MT1X/MT1E",5,"Upres_DEq_MS_CTRL_vs_HDV"
