"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0030199","GO:0030199","collagen fibril organization","3/17","64/18614",2.54694259486846e-05,0.0199241996036689,0.0121721811688459,"1280/80781/2131",3,"Upres_DEq_MS_BFM_vs_CFM"
"GO:0072498","GO:0072498","embryonic skeletal joint development","2/17","15/18614",8.18593624036766e-05,0.0199241996036689,0.0121721811688459,"1280/2131",2,"Upres_DEq_MS_BFM_vs_CFM"
"GO:0006029","GO:0006029","proteoglycan metabolic process","3/17","95/18614",8.31458651915826e-05,0.0199241996036689,0.0121721811688459,"2720/1280/2131",3,"Upres_DEq_MS_BFM_vs_CFM"
"GO:0030903","GO:0030903","notochord development","2/17","19/18614",0.00013302765014373,0.0199241996036689,0.0121721811688459,"1280/80781",2,"Upres_DEq_MS_BFM_vs_CFM"
"GO:0030198","GO:0030198","extracellular matrix organization","4/17","314/18614",0.000158943951522066,0.0199241996036689,0.0121721811688459,"1280/80781/30001/2131",4,"Upres_DEq_MS_BFM_vs_CFM"
"GO:0043062","GO:0043062","extracellular structure organization","4/17","315/18614",0.000160897699448944,0.0199241996036689,0.0121721811688459,"1280/80781/30001/2131",4,"Upres_DEq_MS_BFM_vs_CFM"
"GO:0045229","GO:0045229","external encapsulating structure organization","4/17","317/18614",0.000164857443529175,0.0199241996036689,0.0121721811688459,"1280/80781/30001/2131",4,"Upres_DEq_MS_BFM_vs_CFM"
"GO:0001958","GO:0001958","endochondral ossification","2/17","31/18614",0.000359417835233167,0.0304067488607259,0.0185762270631037,"1280/2131",2,"Upres_DEq_MS_BFM_vs_CFM"
"GO:0017145","GO:0017145","stem cell division","2/17","31/18614",0.000359417835233167,0.0304067488607259,0.0185762270631037,"3815/2131",2,"Upres_DEq_MS_BFM_vs_CFM"
"GO:0036075","GO:0036075","replacement ossification","2/17","31/18614",0.000359417835233167,0.0304067488607259,0.0185762270631037,"1280/2131",2,"Upres_DEq_MS_BFM_vs_CFM"
"GO:0060351","GO:0060351","cartilage development involved in endochondral bone morphogenesis","2/17","34/18614",0.000432922234678735,0.0332956555034737,0.0203411308351444,"1280/2131",2,"Upres_DEq_MS_BFM_vs_CFM"
"GO:0071772","GO:0071772","response to BMP","3/17","187/18614",0.000611603024472172,0.039801242977189,0.0243155534425778,"1280/6653/2131",3,"Upres_DEq_MS_BFM_vs_CFM"
"GO:0071773","GO:0071773","cellular response to BMP stimulus","3/17","187/18614",0.000611603024472172,0.039801242977189,0.0243155534425778,"1280/6653/2131",3,"Upres_DEq_MS_BFM_vs_CFM"
"GO:0042596","GO:0042596","fear response","2/17","44/18614",0.000726116736539614,0.0438781970794653,0.026806264484282,"7416/2131",2,"Upres_DEq_MS_BFM_vs_CFM"
