Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005576~extracellular region	18	85.71428571428571	2.0724530498466698E-14	7057, 5176, 2243, 2331, 116519, 1291, 4060, 83706, 1522, 730, 2335, 335, 2267, 2244, 2266, 348, 727, 5648	21	2172	20521	8.098263614838201	1.5155654509158012E-12	1.0432105351471167E-12	8.145616507313103E-13
GOTERM_CC_DIRECT	GO:0005577~fibrinogen complex	6	28.57142857142857	2.85811105519758E-14	7057, 2335, 2267, 2244, 2266, 2243	21	8	20521	732.892857142857	2.082889416499256E-12	1.0432105351471167E-12	8.145616507313103E-13
GOTERM_CC_DIRECT	GO:0005615~extracellular space	16	76.19047619047619	3.748221644392253E-12	7057, 5176, 2243, 2331, 116519, 4060, 1522, 730, 2335, 335, 2267, 2244, 2266, 348, 727, 5648	21	1931	20521	8.096865675322432	2.7362034860090034E-10	9.120672668021148E-11	7.12162112434528E-11
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	16	76.19047619047619	1.4929103270404634E-10	7057, 5176, 2243, 2331, 116519, 1291, 4060, 730, 2335, 335, 2267, 2244, 2266, 348, 727, 5648	21	2174	17910	6.276777500328558	2.5379474077880104E-9	2.5379475559687876E-9	2.5379475559687876E-9
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	9	42.857142857142854	2.666944092120881E-10	7057, 1522, 2335, 335, 2266, 348, 2243, 116519, 1291	21	310	20521	28.370046082949308	1.9468694212321225E-8	4.8671729681206085E-9	3.800395331272256E-9
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	15	71.42857142857143	6.759446798184796E-10	7057, 5176, 2243, 1291, 4060, 83706, 1522, 730, 2335, 335, 2244, 2266, 348, 635, 727	21	2241	20521	6.54076623956142	4.934395703148908E-8	9.8687923253498E-9	7.705769349930667E-9
GOTERM_CC_DIRECT	GO:0031093~platelet alpha granule lumen	6	28.57142857142857	5.1309276056502224E-9	7057, 2335, 2244, 2266, 2243, 83706	21	68	20521	86.22268907563024	3.745576435676412E-7	6.242628586874437E-8	4.874381225367711E-8
GOTERM_MF_DIRECT	GO:0005102~receptor binding	8	38.095238095238095	5.174644983385734E-8	2335, 335, 2267, 2244, 2266, 348, 2243, 727	20	380	18883	19.876842105263158	3.8809763037717104E-6	3.5575813178206355E-6	3.0358027245402757E-6
UP_KW_DOMAIN	KW-0732~Signal	17	80.95238095238095	5.778483546638795E-8	7057, 5176, 2243, 2331, 116519, 1291, 4060, 1522, 730, 2335, 335, 2267, 2244, 2266, 348, 727, 5648	18	4412	14600	3.1253147980255864	5.200633990121162E-7	5.200635191974916E-7	4.622786837311036E-7
GOTERM_BP_DIRECT	GO:0007160~cell-matrix adhesion	6	28.57142857142857	7.329624612288102E-8	2335, 2267, 2244, 2266, 2243, 83706	21	108	19256	50.94179894179894	2.7559009776800814E-5	2.7559388542203262E-5	2.4994019927902425E-5
GOTERM_MF_DIRECT	GO:0005201~extracellular matrix structural constituent	6	28.57142857142857	9.486883514188361E-8	7057, 2335, 2244, 2266, 2243, 4060	20	118	18883	48.007627118644066	7.115137658830761E-6	3.5575813178206355E-6	3.0358027245402757E-6
GOTERM_BP_DIRECT	GO:0070527~platelet aggregation	5	23.809523809523807	1.4664301055128306E-7	2267, 2244, 2266, 2243, 83706	21	47	19256	97.54812563323202	5.513625593622784E-5	2.7568885983641217E-5	2.5002633298993764E-5
GOTERM_CC_DIRECT	GO:0072562~blood microparticle	6	28.57142857142857	2.504664710833191E-7	2335, 335, 2244, 2266, 348, 2243	21	147	20521	39.885325558794946	1.8283887529113585E-5	2.6120074841546134E-6	2.0395126931070267E-6
GOTERM_CC_DIRECT	GO:0031091~platelet alpha granule	4	19.047619047619047	4.397467854542779E-7	7057, 2244, 2266, 2243	21	16	20521	244.297619047619	3.210100714634567E-5	4.0126894172702854E-6	3.13319584636173E-6
KEGG_PATHWAY	hsa04610:Complement and coagulation cascades	6	28.57142857142857	6.640772320299877E-7	730, 2244, 2266, 2243, 727, 5648	19	86	8662	31.80660954712362	3.253926575819133E-5	3.25397843694694E-5	3.1211629905409425E-5
INTERPRO	IPR020837:Fibrinogen_CS	4	19.047619047619047	7.504982786184766E-7	2267, 2244, 2266, 2243	21	19	20603	206.54636591478695	8.18009971841338E-5	7.314395912466176E-5	7.247291362810522E-5
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	6	28.57142857142857	1.6814859721656007E-6	7057, 2335, 348, 2331, 1291, 4060	21	216	20521	27.144179894179892	1.2274104586673662E-4	1.3638719552009871E-5	1.0649411157048804E-5
INTERPRO	IPR014716:Fibrinogen_a/b/g_C_1	4	19.047619047619047	2.005012981692136E-6	2267, 2244, 2266, 2243	21	26	20603	150.93772893772893	2.1852275451761383E-4	7.314395912466176E-5	7.247291362810522E-5
INTERPRO	IPR012290:Fibrinogen_a/b/g_coil_dom	3	14.285714285714285	2.6841819862261194E-6	2244, 2266, 2243	21	3	20603	981.0952380952381	2.925334329125784E-4	7.314395912466176E-5	7.247291362810522E-5
INTERPRO	IPR037579:Fibrinogen	3	14.285714285714285	2.6841819862261194E-6	2244, 2266, 2243	21	3	20603	981.0952380952381	2.925334329125784E-4	7.314395912466176E-5	7.247291362810522E-5
UP_SEQ_FEATURE	SITE:Cleavage; by plasmin; to break down fibrin clots	3	14.285714285714285	2.6948941407959795E-6	2244, 2266, 2243	21	3	20562	979.1428571428571	6.384868524470511E-4	3.1934495568432356E-4	3.126077203323336E-4
UP_SEQ_FEATURE	SITE:Cleavage; by hementin; to prevent blood coagulation	3	14.285714285714285	2.6948941407959795E-6	2244, 2266, 2243	21	3	20562	979.1428571428571	6.384868524470511E-4	3.1934495568432356E-4	3.126077203323336E-4
SMART	SM00186:FBG	4	19.047619047619047	4.44505105361727E-6	2267, 2244, 2266, 2243	16	24	10690	111.35416666666666	1.3778739536274287E-4	8.53896360592562E-5	8.53896360592562E-5
INTERPRO	IPR002181:Fibrinogen_a/b/g_C_dom	4	19.047619047619047	4.591816431112972E-6	2267, 2244, 2266, 2243	21	34	20603	115.42296918767506	5.003839063072446E-4	8.341799849855233E-5	8.26526957600335E-5
INTERPRO	IPR036056:Fibrinogen-like_C	4	19.047619047619047	4.591816431112972E-6	2267, 2244, 2266, 2243	21	34	20603	115.42296918767506	5.003839063072446E-4	8.341799849855233E-5	8.26526957600335E-5
UP_SEQ_FEATURE	DOMAIN:Fibrinogen C-terminal	4	19.047619047619047	4.619163559002008E-6	2267, 2244, 2266, 2243	21	34	20562	115.19327731092436	0.0010941452779590355	3.576239227371184E-4	3.5007911424055467E-4
INTERPRO	IPR000074:ApoA_E	3	14.285714285714285	5.365237036165621E-6	335, 348, 116519	21	4	20603	735.8214285714284	5.846414363311903E-4	8.35444052774361E-5	8.277794284369816E-5
SMART	SM01212:Fib_alpha	3	14.285714285714285	5.509008778016529E-6	2244, 2266, 2243	16	3	10690	668.125	1.707651605034055E-4	8.53896360592562E-5	8.53896360592562E-5
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) (complex) asparagine	5	23.809523809523807	6.035846797250943E-6	5176, 730, 2335, 2266, 5648	21	126	20562	38.85487528344671	0.0014294773306623432	3.576239227371184E-4	3.5007911424055467E-4
UP_KW_PTM	KW-0873~Pyrrolidone carboxylic acid	5	23.809523809523807	8.861572120788813E-6	5176, 2335, 2244, 2331, 4060	20	102	14237	34.89460784313726	1.3291533674475442E-4	1.41785153932621E-4	1.1520043757025456E-4
GOTERM_BP_DIRECT	GO:0055090~acylglycerol homeostasis	3	14.285714285714285	1.0229673123543381E-5	335, 348, 116519	21	5	19256	550.1714285714286	0.00383898893613277	0.0011608537710818567	0.00105279557430562
UP_KW_CELLULAR_COMPONENT	KW-0272~Extracellular matrix	6	28.57142857142857	1.113303187483258E-5	7057, 2335, 348, 2331, 1291, 4060	21	278	17910	18.40698869475848	1.8924468637215863E-4	9.463077093607693E-5	9.463077093607693E-5
GOTERM_BP_DIRECT	GO:1900026~positive regulation of substrate adhesion-dependent cell spreading	4	19.047619047619047	1.2349508202998476E-5	335, 2244, 2266, 2243	21	44	19256	83.35930735930735	0.004632679638833848	0.0011608537710818567	0.00105279557430562
OMIM_DISEASE	616004~Dysfibrinogenemia, congenital	3	14.285714285714285	1.283615789971342E-5	2244, 2266, 2243	14	3	6035	431.07142857142856	3.721816914374898E-4	1.8612428954584457E-4	1.8612428954584457E-4
OMIM_DISEASE	202400~Afibrinogenemia, congenital	3	14.285714285714285	1.283615789971342E-5	2244, 2266, 2243	14	3	6035	431.07142857142856	3.721816914374898E-4	1.8612428954584457E-4	1.8612428954584457E-4
GOTERM_MF_DIRECT	GO:0060228~phosphatidylcholine-sterol O-acyltransferase activator activity	3	14.285714285714285	1.43534195261833E-5	335, 348, 116519	20	6	18883	472.075	0.0010759349567789345	3.588354881545825E-4	3.062062832252437E-4
GOTERM_CC_DIRECT	GO:1903561~extracellular vesicle	5	23.809523809523807	1.4888656555008555E-5	335, 2244, 348, 2243, 116519	21	158	20521	30.923749246534058	0.0010862895794677696	1.0868719285156245E-4	8.486534236354877E-5
GOTERM_BP_DIRECT	GO:0072378~blood coagulation, fibrin clot formation	3	14.285714285714285	2.145554797956484E-5	2244, 2266, 2243	21	7	19256	392.9795918367347	0.008034918666633972	0.001360743480303836	0.001234078528679809
GOTERM_BP_DIRECT	GO:0051592~response to calcium ion	4	19.047619047619047	2.1713991706976108E-5	7057, 2244, 2266, 2243	21	53	19256	69.20395327942497	0.008131310113295043	0.001360743480303836	0.001234078528679809
GOTERM_BP_DIRECT	GO:0031639~plasminogen activation	3	14.285714285714285	5.60531795189821E-5	2244, 2266, 2243	21	11	19256	250.07792207792204	0.020856027227583507	0.0026344994373921587	0.0023892667769966117
GOTERM_BP_DIRECT	GO:0090277~positive regulation of peptide hormone secretion	3	14.285714285714285	5.60531795189821E-5	2244, 2266, 2243	21	11	19256	250.07792207792204	0.020856027227583507	0.0026344994373921587	0.0023892667769966117
UP_KW_PTM	KW-0765~Sulfation	4	19.047619047619047	6.572233354042726E-5	2335, 2266, 2331, 4060	20	60	14237	47.45666666666666	9.853815926090803E-4	5.257786683234181E-4	4.271951680127772E-4
GOTERM_BP_DIRECT	GO:0033700~phospholipid efflux	3	14.285714285714285	7.9394579395876E-5	335, 348, 116519	21	13	19256	211.6043956043956	0.029412331358183108	0.0033169290947610416	0.0030081723971104126
GOTERM_CC_DIRECT	GO:0042627~chylomicron	3	14.285714285714285	8.154568898032016E-5	335, 348, 116519	21	14	20521	209.39795918367346	0.005935393563539004	5.411668450512157E-4	4.2255493380711356E-4
KEGG_PATHWAY	hsa05171:Coronavirus disease - COVID-19	6	28.57142857142857	8.678375571560514E-5	730, 2244, 2266, 2243, 727, 5648	19	233	8662	11.739778631127175	0.0042435591098508585	0.002126202015032326	0.0020394182593167207
GOTERM_BP_DIRECT	GO:0034116~positive regulation of heterotypic cell-cell adhesion	3	14.285714285714285	9.256930461988086E-5	2244, 2266, 2243	21	14	19256	196.48979591836735	0.034208850628025256	0.0034806058537075204	0.0031566132875379374
GOTERM_BP_DIRECT	GO:0051258~protein polymerization	3	14.285714285714285	1.380869570183184E-4	2244, 2266, 2243	21	17	19256	161.81512605042016	0.05059924815983963	0.004720063258080701	0.00428069566756787
GOTERM_BP_DIRECT	GO:0042730~fibrinolysis	3	14.285714285714285	1.73407818909563E-4	2244, 2266, 2243	21	19	19256	144.78195488721803	0.06312648368035534	0.005433444992499641	0.004927672187346749
GOTERM_CC_DIRECT	GO:0034361~very-low-density lipoprotein particle	3	14.285714285714285	1.8741375779687393E-4	335, 348, 116519	21	21	20521	139.5986394557823	0.01358930674492842	0.001140100359930983	8.902153495351512E-4
UP_KW_CELLULAR_COMPONENT	KW-0345~HDL	3	14.285714285714285	2.0029287586134187E-4	335, 348, 116519	21	19	17910	134.66165413533832	0.003399528405635288	0.0011349929632142707	0.0011349929632142707
GOTERM_BP_DIRECT	GO:0042157~lipoprotein metabolic process	3	14.285714285714285	2.1269178558996302E-4	335, 348, 116519	21	21	19256	130.99319727891157	0.07686576094675712	0.006151700875525084	0.005579069145090569
GOTERM_BP_DIRECT	GO:0045921~positive regulation of exocytosis	3	14.285714285714285	2.3381525726154427E-4	2244, 2266, 2243	21	22	19256	125.03896103896102	0.08417027031742574	0.006279609766452903	0.005695071623299043
GOTERM_CC_DIRECT	GO:0034364~high-density lipoprotein particle	3	14.285714285714285	2.67108651627613E-4	335, 348, 116519	21	25	20521	117.26285714285713	0.019312611343768826	0.0014999178129858266	0.0011711687032903032
GOTERM_BP_DIRECT	GO:0010596~negative regulation of endothelial cell migration	3	14.285714285714285	2.790158470900026E-4	7057, 5176, 348	21	24	19256	114.6190476190476	0.09960758768360534	0.006993997233722732	0.006342960257179393
UP_SEQ_FEATURE	CARBOHYD:O-linked (GalNAc...) threonine	4	19.047619047619047	2.971145489932616E-4	730, 2335, 348, 2243	21	136	20562	28.79831932773109	0.06800386473354636	0.0140832296222806	0.01378611507328734
GOTERM_BP_DIRECT	GO:1902042~negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	3	14.285714285714285	3.8117951985874984E-4	2244, 2266, 2243	21	28	19256	98.24489795918367	0.13354995451645824	0.008957718716680621	0.008123888516989607
UP_KW_PTM	KW-0325~Glycoprotein	15	71.42857142857143	4.3268814520562126E-4	7057, 5176, 2243, 2331, 1291, 4060, 1522, 730, 2335, 335, 2244, 2266, 348, 727, 5648	20	4801	14237	2.2240679025203085	0.006470700990421685	0.0023076701077633134	0.001874981962557692
GOTERM_BP_DIRECT	GO:0033344~cholesterol efflux	3	14.285714285714285	4.381129245826379E-4	335, 348, 116519	21	30	19256	91.69523809523808	0.15190833664920078	0.009690027037827755	0.008788029840157618
GOTERM_BP_DIRECT	GO:0045907~positive regulation of vasoconstriction	3	14.285714285714285	4.680360463631291E-4	2244, 2266, 2243	21	31	19256	88.73732718894009	0.16140109428580096	0.009776752968474254	0.008866682878323724
GOTERM_BP_DIRECT	GO:0070328~triglyceride homeostasis	3	14.285714285714285	6.321421713143173E-4	335, 348, 116519	21	36	19256	76.4126984126984	0.21160860130711956	0.012509760863904384	0.011345288443062219
GOTERM_BP_DIRECT	GO:2000352~negative regulation of endothelial cell apoptotic process	3	14.285714285714285	6.678486444871655E-4	2244, 2266, 2243	21	37	19256	74.34749034749034	0.22212931228393507	0.012555554516358713	0.011386819388506173
GOTERM_MF_DIRECT	GO:0008201~heparin binding	4	19.047619047619047	7.25824312847209E-4	7057, 2335, 348, 116519	20	179	18883	21.09832402234637	0.05300038165717791	0.011285535575881082	0.009630323691418523
GOTERM_MF_DIRECT	GO:0008289~lipid binding	4	19.047619047619047	9.028428460704865E-4	335, 348, 116519, 83706	20	193	18883	19.567875647668398	0.06550013734780646	0.011285535575881082	0.009630323691418523
GOTERM_MF_DIRECT	GO:0005198~structural molecule activity	4	19.047619047619047	9.028428460704865E-4	2244, 2266, 348, 2243	20	193	18883	19.567875647668398	0.06550013734780646	0.011285535575881082	0.009630323691418523
GOTERM_BP_DIRECT	GO:0050714~positive regulation of protein secretion	3	14.285714285714285	0.0011234125956100587	2244, 2266, 2243	21	48	19256	57.3095238095238	0.3446858764047941	0.02011443504520867	0.018242080719191905
UP_KW_MOLECULAR_FUNCTION	KW-0358~Heparin-binding	3	14.285714285714285	0.001323495061713808	7057, 2335, 348	8	96	11872	46.375	0.011848590894922961	0.011911455555424272	0.011911455555424272
UP_KW_PTM	KW-0558~Oxidation	3	14.285714285714285	0.0014748189648436248	2335, 335, 348	20	43	14237	49.66395348837209	0.021895353061679446	0.005899275859374499	0.004793161635741781
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	4	19.047619047619047	0.0015297594055784349	2244, 2266, 348, 2243	21	224	19256	16.374149659863946	0.43764948790235547	0.026144978931704158	0.02371127078646574
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	3	14.285714285714285	0.0018078761580267043	2331, 1291, 4060	21	61	19256	45.096018735362996	0.493573783549786	0.02955484501817569	0.026803729125526355
UP_KW_BIOLOGICAL_PROCESS	KW-0399~Innate immunity	5	23.809523809523807	0.00182977247425516	730, 2244, 2243, 727, 5648	16	424	11447	8.436762971698114	0.048246409236156085	0.017040090906207585	0.017040090906207585
UP_KW_BIOLOGICAL_PROCESS	KW-0356~Hemostasis	3	14.285714285714285	0.0018933434340230651	2244, 2266, 2243	16	50	11447	42.926249999999996	0.04988165456703142	0.017040090906207585	0.017040090906207585
UP_KW_BIOLOGICAL_PROCESS	KW-0094~Blood coagulation	3	14.285714285714285	0.0018933434340230651	2244, 2266, 2243	16	50	11447	42.926249999999996	0.04988165456703142	0.017040090906207585	0.017040090906207585
GOTERM_MF_DIRECT	GO:0005518~collagen binding	3	14.285714285714285	0.0019211468165011496	2335, 1291, 4060	20	65	18883	43.576153846153844	0.13430670325219296	0.019122158076441	0.01631757489189632
GOTERM_BP_DIRECT	GO:0030168~platelet activation	3	14.285714285714285	0.0019879148417498967	2244, 2266, 2243	21	64	19256	42.982142857142854	0.5267823772823099	0.031143999187415047	0.028244956709863118
KEGG_PATHWAY	hsa04611:Platelet activation	4	19.047619047619047	0.0019968212563449606	2244, 2266, 2243, 83706	19	124	8662	14.706281833616298	0.09329856396844172	0.03261474718696769	0.03128353301607105
GOTERM_MF_DIRECT	GO:0050839~cell adhesion molecule binding	3	14.285714285714285	0.00203969686148704	2244, 2266, 2243	20	67	18883	42.275373134328355	0.1419848228862437	0.019122158076441	0.01631757489189632
BIOCARTA	h_extrinsicPathway:Extrinsic Prothrombin Activation Pathway	3	14.285714285714285	0.0020667022498920473	2244, 2266, 2243	10	13	1623	37.45384615384616	0.02854834199706846	0.008955709749532205	0.008955709749532205
BIOCARTA	h_lectinPathway:Lectin Induced Complement Pathway	3	14.285714285714285	0.0020667022498920473	730, 727, 5648	10	13	1623	37.45384615384616	0.02854834199706846	0.008955709749532205	0.008955709749532205
BIOCARTA	h_fibrinolysisPathway:Fibrinolysis Pathway	3	14.285714285714285	0.0020667022498920473	2244, 2266, 2243	10	13	1623	37.45384615384616	0.02854834199706846	0.008955709749532205	0.008955709749532205
UP_KW_DISEASE	KW-1008~Amyloidosis	3	14.285714285714285	0.00261347637308155	335, 348, 2243	13	31	4749	35.35235732009926	0.028375505902158538	0.028748240103897052	0.028748240103897052
UP_SEQ_FEATURE	MOTIF:Cell attachment site	3	14.285714285714285	0.0033457440582777315	7057, 2335, 1291	21	89	20562	33.00481540930979	0.548089350766068	0.1151014888639257	0.11267318741110026
GOTERM_CC_DIRECT	GO:0005604~basement membrane	3	14.285714285714285	0.003433120776757994	5176, 2335, 1291	21	90	20521	32.57301587301587	0.22201575409078012	0.017901272621666683	0.013977706019657546
GOTERM_BP_DIRECT	GO:0008203~cholesterol metabolic process	3	14.285714285714285	0.0035551272762441386	335, 348, 116519	21	86	19256	31.98671096345515	0.7379210858064377	0.05346911423471184	0.04849193604797005
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) (keratan sulfate) asparagine	2	9.523809523809524	0.0038852823245206984	2331, 4060	21	4	20562	489.5714285714285	0.6025178950611351	0.1151014888639257	0.11267318741110026
UP_SEQ_FEATURE	CROSSLNK:Isoglutamyl lysine isopeptide (Gln-Lys) (interchain with K-?)	2	9.523809523809524	0.0038852823245206984	2335, 2243	21	4	20562	489.5714285714285	0.6025178950611351	0.1151014888639257	0.11267318741110026
GOTERM_BP_DIRECT	GO:1902995~positive regulation of phospholipid efflux	2	9.523809523809524	0.004148403769125168	335, 348	21	4	19256	458.4761904761905	0.7905026381931609	0.05999230066119474	0.05440791097198778
OMIM_DISEASE	202400~Hypofibrinogenemia, congenital	2	9.523809523809524	0.004303918227492407	2244, 2266	14	2	6035	431.07142857142856	0.1175763377268968	0.04160454286575993	0.04160454286575993
GOTERM_BP_DIRECT	GO:0006869~lipid transport	3	14.285714285714285	0.0044079292565474	335, 348, 116519	21	96	19256	28.6547619047619	0.8100596076040103	0.06138449631340083	0.055670513943802354
UP_KW_PTM	KW-1015~Disulfide bond	12	57.14285714285714	0.004652677843206136	7057, 1522, 730, 2335, 2267, 2244, 2266, 2243, 2331, 727, 5648, 4060	20	3870	14237	2.2072868217054262	0.06756238321067798	0.014888569098259636	0.012096962392335955
BIOCARTA	h_compPathway:Complement Pathway	3	14.285714285714285	0.00493355882847401	730, 727, 5648	10	20	1623	24.345	0.06689800628395204	0.014110948067172373	0.014110948067172373
GOTERM_BP_DIRECT	GO:0090205~positive regulation of cholesterol metabolic process	2	9.523809523809524	0.00518294729327029	335, 348	21	5	19256	366.7809523809524	0.8582734714722334	0.06700460371915938	0.0607674730538121
GOTERM_BP_DIRECT	GO:0043152~induction of bacterial agglutination	2	9.523809523809524	0.00518294729327029	2244, 2243	21	5	19256	366.7809523809524	0.8582734714722334	0.06700460371915938	0.0607674730538121
GOTERM_BP_DIRECT	GO:0042632~cholesterol homeostasis	3	14.285714285714285	0.0053461119988691	335, 348, 116519	21	106	19256	25.951482479784364	0.8667503111411593	0.06700460371915938	0.0607674730538121
BIOCARTA	h_amiPathway:Acute Myocardial Infarction	3	14.285714285714285	0.0054371553157862695	2244, 2266, 2243	10	21	1623	23.185714285714283	0.07348761534249904	0.014110948067172373	0.014110948067172373
