"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0072562","GO:0072562","blood microparticle","7/14","144/19518",3.37646794845609e-12,2.59988032031119e-10,1.35058717938244e-10,"213/2243/2244/2266/718/336/348",7,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"GO:0034774","GO:0034774","secretory granule lumen","8/14","322/19518",1.38658630570995e-11,3.01923827854361e-10,1.56843546937331e-10,"213/1265/2243/2244/2266/718/5267/350",8,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"GO:0060205","GO:0060205","cytoplasmic vesicle lumen","8/14","325/19518",1.4933439246628e-11,3.01923827854361e-10,1.56843546937331e-10,"213/1265/2243/2244/2266/718/5267/350",8,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"GO:0031983","GO:0031983","vesicle lumen","8/14","327/19518",1.56843546937331e-11,3.01923827854361e-10,1.56843546937331e-10,"213/1265/2243/2244/2266/718/5267/350",8,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","6/14","312/19518",4.28767023780132e-08,6.60301216621404e-07,3.43013619024106e-07,"213/2243/2266/718/336/348",6,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"GO:0042627","GO:0042627","chylomicron","3/14","12/19518",6.43847934858454e-08,8.26271516401682e-07,4.29231956572302e-07,"336/348/350",3,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"GO:0031093","GO:0031093","platelet alpha granule lumen","4/14","67/19518",1.2368311583943e-07,1.36051427423373e-06,7.06760661939603e-07,"213/2243/2244/2266",4,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"GO:0034361","GO:0034361","very-low-density lipoprotein particle","3/14","20/19518",3.32503439850384e-07,2.84475165205329e-06,1.47779306600171e-06,"336/348/350",3,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"GO:0034385","GO:0034385","triglyceride-rich plasma lipoprotein particle","3/14","20/19518",3.32503439850384e-07,2.84475165205329e-06,1.47779306600171e-06,"336/348/350",3,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"GO:0031091","GO:0031091","platelet alpha granule","4/14","91/19518",4.27044223292491e-07,3.28824051935218e-06,1.70817689316996e-06,"213/2243/2244/2266",4,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"GO:0034364","GO:0034364","high-density lipoprotein particle","3/14","27/19518",8.50611736936157e-07,5.9542821585531e-06,3.09313358885875e-06,"336/348/350",3,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"GO:0034358","GO:0034358","plasma lipoprotein particle","3/14","36/19518",2.06847551816909e-06,1.22517396076169e-05,6.36454005590489e-06,"336/348/350",3,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"GO:1990777","GO:1990777","lipoprotein particle","3/14","36/19518",2.06847551816909e-06,1.22517396076169e-05,6.36454005590489e-06,"336/348/350",3,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"GO:0032994","GO:0032994","protein-lipid complex","3/14","39/19518",2.64423287121264e-06,1.45432807916695e-05,7.55495106060754e-06,"336/348/350",3,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
"GO:0062023","GO:0062023","collagen-containing extracellular matrix","5/14","415/19518",7.24991571448429e-06,3.72162340010194e-05,1.93331085719581e-05,"2243/2244/2266/348/350",5,"Upres_DEq_MS_CTRL_vs_CTRL.myr"
