"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-110314","R-HSA-110314","Recognition of DNA damage by PCNA-containing replication complex","1/1","30/10955",0.00273847558192586,0.0097900502053857,NA,"8450",1
"R-HSA-5696394","R-HSA-5696394","DNA Damage Recognition in GG-NER","1/1","38/10955",0.00346873573710627,0.0097900502053857,NA,"8450",1
"R-HSA-5696400","R-HSA-5696400","Dual Incision in GG-NER","1/1","41/10955",0.00374258329529875,0.0097900502053857,NA,"8450",1
"R-HSA-5696395","R-HSA-5696395","Formation of Incision Complex in GG-NER","1/1","43/10955",0.00392514833409385,0.0097900502053857,NA,"8450",1
"R-HSA-73893","R-HSA-73893","DNA Damage Bypass","1/1","48/10955",0.00438156093108155,0.0097900502053857,NA,"8450",1
"R-HSA-6781823","R-HSA-6781823","Formation of TC-NER Pre-Incision Complex","1/1","54/10955",0.00492925604746686,0.0097900502053857,NA,"8450",1
"R-HSA-6782210","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER","1/1","65/10955",0.00593336376083953,0.0097900502053857,NA,"8450",1
"R-HSA-6782135","R-HSA-6782135","Dual incision in TC-NER","1/1","66/10955",0.00602464628023736,0.0097900502053857,NA,"8450",1
"R-HSA-6781827","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)","1/1","79/10955",0.00721131903240524,0.00996805111821096,NA,"8450",1
"R-HSA-5696399","R-HSA-5696399","Global Genome Nucleotide Excision Repair (GG-NER)","1/1","84/10955",0.00766773162939305,0.00996805111821096,NA,"8450",1
"R-HSA-5696398","R-HSA-5696398","Nucleotide Excision Repair","1/1","111/10955",0.0101323596531262,0.0119746068627855,NA,"8450",1
"R-HSA-8951664","R-HSA-8951664","Neddylation","1/1","245/10955",0.0223642172523961,0.0242279020234291,NA,"8450",1
"R-HSA-73894","R-HSA-73894","DNA Repair","1/1","335/10955",0.0305796439981744,0.0305796439981744,NA,"8450",1
