"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0016712","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","13/257","46/18662",0.282608695652174,20.5215699543224,15.6645015225004,3.21327334839652e-14,8.86259296546784e-12,7.03868082980743e-12,"1558/1559/1571/1582/1548/66002/8529/1579/1557/1555/11283/1549/51302",13,"Downres_DEq_MS_BM2_vs_BDM"
"GO:0005506","GO:0005506","iron ion binding","20/257","154/18662",0.12987012987013,9.43049168730102,12.4136537252166,3.53796126365982e-14,8.86259296546784e-12,7.03868082980743e-12,"1558/7498/316/1559/7018/1571/1582/1548/247/23498/66002/8529/1579/1557/1555/11283/1549/1036/51302/79676",20,"Downres_DEq_MS_BM2_vs_BDM"
"GO:0008392","GO:0008392","arachidonate epoxygenase activity","9/257","15/18662",0.6,43.5688715953307,19.4894413013663,7.21334783952731e-14,1.20462908920106e-11,9.56717713453095e-12,"1558/1559/1571/1548/66002/8529/1579/1555/1549",9,"Downres_DEq_MS_BM2_vs_BDM"
"GO:0008391","GO:0008391","arachidonate monooxygenase activity","9/257","17/18662",0.529411764705882,38.4431219958801,18.2507798715735,3.4203196826795e-13,4.28395040255607e-11,3.40231800013908e-11,"1558/1559/1571/1548/66002/8529/1579/1555/1549",9,"Downres_DEq_MS_BM2_vs_BDM"
"GO:0016829","GO:0016829","lyase activity","21/257","204/18662",0.102941176470588,7.4750514991989,10.9883402067378,8.34189834220333e-13,8.35858213888774e-11,6.63839489126918e-11,"48/26007/230/10841/875/2194/210/1652/229/1644/1491/7167/130013/6470/5105/131669/85007/55258/2027/87769/6036",21,"Downres_DEq_MS_BM2_vs_BDM"
"GO:0004497","GO:0004497","monooxygenase activity","16/257","109/18662",0.146788990825688,10.659051154821,11.9510688951522,1.99795913976189e-12,1.66829588170118e-10,1.32496237689473e-10,"1558/6718/1559/1571/1109/1582/1548/66002/8529/1579/1557/1555/2326/11283/1549/51302",16,"Downres_DEq_MS_BM2_vs_BDM"
"GO:0016614","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","17/257","132/18662",0.128787878787879,9.35190425657352,11.3789154444229,3.55553597737672e-12,2.54474789237963e-10,2.02104150292993e-10,"6718/26227/2819/3248/126/2194/130/6652/1109/3939/125/127/80270/8529/124/8630/51171",17,"Downres_DEq_MS_BM2_vs_BDM"
"GO:0016616","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","16/257","122/18662",0.131147540983607,9.52325062193022,11.1608280316798,1.1760447040814e-11,7.36497995930977e-10,5.84927497556276e-10,"6718/26227/2819/3248/126/2194/130/6652/1109/3939/125/127/80270/124/8630/51171",16,"Downres_DEq_MS_BM2_vs_BDM"
"GO:0016705","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","18/257","183/18662",0.0983606557377049,7.14243796644766,9.8671833557692,8.06104403087801e-11,4.48731451052209e-09,3.5638299925987e-09,"1558/6718/1559/1571/1109/1582/1548/254295/66002/8529/1579/1557/1555/2326/11283/1549/51302/79676",18,"Downres_DEq_MS_BM2_vs_BDM"
"GO:0020037","GO:0020037","heme binding","16/257","142/18662",0.112676056338028,8.181947717433,10.1515422739669,1.21418682525044e-10,6.0830759945047e-09,4.83118547310175e-09,"1558/875/1559/1571/1582/1548/66002/8529/1579/1557/1555/3043/11283/1549/51302/6392",16,"Downres_DEq_MS_BM2_vs_BDM"
"GO:0046906","GO:0046906","tetrapyrrole binding","16/257","152/18662",0.105263157894737,7.64366168339136,9.71834249553239,3.38828950891102e-10,1.54321185814947e-08,1.22562051135729e-08,"1558/875/1559/1571/1582/1548/66002/8529/1579/1557/1555/3043/11283/1549/51302/6392",16,"Downres_DEq_MS_BM2_vs_BDM"
"GO:0019842","GO:0019842","vitamin binding","15/257","150/18662",0.1,7.26147859922179,9.09833590137454,2.50673404124452e-09,1.04656146221959e-07,8.31180234728446e-08,"10841/27232/875/2638/6898/32/2194/1644/1491/5836/6470/127/85007/55258/79676",15,"Downres_DEq_MS_BM2_vs_BDM"
"GO:0004022","GO:0004022","alcohol dehydrogenase (NAD+) activity","7/257","23/18662",0.304347826086957,22.1001522585011,11.9647687791454,1.75830082333485e-08,6.77622086531353e-07,5.38168187223135e-07,"126/130/6652/125/127/124/8630",7,"Downres_DEq_MS_BM2_vs_BDM"
"GO:0018455","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity","9/257","52/18662",0.173076923076923,12.5679437294223,9.87076380379761,3.39933055255597e-08,1.21647471916467e-06,9.66125525463274e-07,"6718/126/130/6652/1109/125/127/124/8630",9,"Downres_DEq_MS_BM2_vs_BDM"
"GO:0048029","GO:0048029","monosaccharide binding","10/257","73/18662",0.136986301369863,9.94723095783807,9.05082508037563,5.97472375674653e-08,1.99555773475334e-06,1.58487409126329e-06,"5313/3795/2203/229/5836/2821/5211/282969/79676/2645",10,"Downres_DEq_MS_BM2_vs_BDM"
