"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0005201","GO:0005201","extracellular matrix structural constituent","28/356","175/18662",0.16,8.38741573033708,13.6922263504045,4.18583115456221e-18,2.93008180819355e-15,2.42778206964608e-15,"7057/4240/3491/4969/3915/2331/1303/4811/1291/3912/1293/4148/7059/1311/3909/1306/1292/7148/3918/5118/4052/10631/22795/3914/1282/80144/4239/633",28,"Upres_DEq_MS_BM2_vs_BDM"
"GO:0005539","GO:0005539","glycosaminoglycan binding","28/356","240/18662",0.116666666666667,6.11582397003745,11.123681637201,1.80282137788716e-14,6.30987482260506e-12,5.22818199587276e-12,"27329/7057/3491/7060/8828/55959/3698/8829/1755/960/7049/7059/1311/1490/7148/3918/5118/7048/7097/10631/4023/566/1809/5270/26279/3576/633/4192",28,"Upres_DEq_MS_BM2_vs_BDM"
"GO:1901681","GO:1901681","sulfur compound binding","25/356","266/18662",0.093984962406015,4.92681845062093,8.99530031518086,5.78891380527726e-11,1.11532895779092e-08,9.24129707883902e-09,"27329/7057/3491/7060/8828/11332/8829/1755/2950/7049/7059/1311/1490/7148/3918/5118/10631/4023/566/1809/5270/79918/26279/3576/4192",25,"Upres_DEq_MS_BM2_vs_BDM"
"GO:0005518","GO:0005518","collagen binding","14/356","72/18662",0.194444444444444,10.1930399500624,10.8988688644599,7.2021569637337e-11,1.11532895779092e-08,9.24129707883902e-09,"3675/7057/3673/9902/4811/8754/1291/960/1311/1292/57211/7148/5118/22795",14,"Upres_DEq_MS_BM2_vs_BDM"
"GO:0008201","GO:0008201","heparin binding","20/356","170/18662",0.117647058823529,6.16721744877726,9.43810887222213,9.27385654944853e-11,1.11532895779092e-08,9.24129707883902e-09,"27329/7057/3491/7060/8828/8829/7049/7059/1311/1490/7148/3918/5118/10631/4023/566/5270/26279/3576/4192",20,"Upres_DEq_MS_BM2_vs_BDM"
"GO:0005178","GO:0005178","integrin binding","19/356","152/18662",0.125,6.55266853932584,9.58552844962212,9.55996249535071e-11,1.11532895779092e-08,9.24129707883902e-09,"27329/3675/7057/4240/3491/102/3673/7060/11093/8754/3912/83706/928/1311/1490/8751/7148/79987/7106",19,"Upres_DEq_MS_BM2_vs_BDM"
"GO:0019838","GO:0019838","growth factor binding","16/356","136/18662",0.117647058823529,6.16721744877726,8.43395129734643,7.21282162757197e-09,7.21282162757197e-07,5.9763379199882e-07,"7057/3655/3491/1969/8828/8829/1291/7049/1490/3483/7048/4052/90/1282/79651/6272",16,"Upres_DEq_MS_BM2_vs_BDM"
"GO:0050840","GO:0050840","extracellular matrix binding","10/356","66/18662",0.151515151515152,7.94262853251617,7.87919509794667,4.59555090917864e-07,4.02110704553131e-05,3.33177440915451e-05,"3675/7057/3491/3673/4811/8754/57211/7148/4052/633",10,"Upres_DEq_MS_BM2_vs_BDM"
"GO:0055102","GO:0055102","lipase inhibitor activity","6/356","20/18662",0.3,15.726404494382,9.18885075144391,1.42861656499561e-06,0.000111114621721881,9.20664008552728e-05,"301/306/27329/653145/51129/336",6,"Upres_DEq_MS_BM2_vs_BDM"
"GO:0017116","GO:0017116","single-stranded DNA helicase activity","6/356","23/18662",0.260869565217391,13.6751343429409,8.48205162361366,3.54486913394152e-06,0.000248140839375906,0.000205602409768608,"4171/4174/4172/4173/4176/4175",6,"Upres_DEq_MS_BM2_vs_BDM"
