"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0072562","GO:0072562","blood microparticle","36/80","144/19518",8.64401521845599e-57,1.30524629798685e-54,1.08277664315396e-54,"259/348/1356/3827/2638/1/3240/718/197/5340/213/183/2335/2147/335/2266/716/721/2243/3700/1191/2244/720/710/7448/715/3273/3959/3250/5444/722/629/1370/3697/336/173",36,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0034774","GO:0034774","secretory granule lumen","22/80","322/19518",3.37851687861715e-21,1.78475807851176e-19,1.4805591588909e-19,"3827/7276/1/3240/718/197/5340/213/350/1265/2335/5267/335/2266/2243/3700/1191/2244/710/23071/3273/3959",22,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0060205","GO:0060205","cytoplasmic vesicle lumen","22/80","325/19518",4.13598366726699e-21,1.78475807851176e-19,1.4805591588909e-19,"3827/7276/1/3240/718/197/5340/213/350/1265/2335/5267/335/2266/2243/3700/1191/2244/710/23071/3273/3959",22,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0031983","GO:0031983","vesicle lumen","22/80","327/19518",4.72783596956757e-21,1.78475807851176e-19,1.4805591588909e-19,"3827/7276/1/3240/718/197/5340/213/350/1265/2335/5267/335/2266/2243/3700/1191/2244/710/23071/3273/3959",22,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0062023","GO:0062023","collagen-containing extracellular matrix","23/80","415/19518",4.20402133339456e-20,1.26961444268516e-18,1.05321797615569e-18,"259/348/3827/563/1/197/5340/183/350/2335/2147/335/2266/2243/3700/1191/2244/710/7448/3273/3959/2161/3697",23,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","19/80","312/19518",2.06391765235812e-17,5.19419275843462e-16,4.30888071281784e-16,"348/1356/3827/718/197/213/2335/2147/335/2266/3053/2243/1191/720/710/7448/23071/9563/336",19,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0031093","GO:0031093","platelet alpha granule lumen","12/80","67/19518",4.75772179946543e-17,1.02630855959897e-15,8.51381795693813e-16,"3827/1/197/5340/213/2335/2266/2243/1191/2244/710/3273",12,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0034358","GO:0034358","plasma lipoprotein particle","10/80","36/19518",1.74269234711596e-16,2.92385049349456e-15,2.42550162931929e-15,"348/341/55911/350/335/1191/3250/5444/336/51449",10,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:1990777","GO:1990777","lipoprotein particle","10/80","36/19518",1.74269234711596e-16,2.92385049349456e-15,2.42550162931929e-15,"348/341/55911/350/335/1191/3250/5444/336/51449",10,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0032994","GO:0032994","protein-lipid complex","10/80","39/19518",4.31610076194829e-16,6.51731215054192e-15,5.40648411233523e-15,"348/341/55911/350/335/1191/3250/5444/336/51449",10,"Upres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0031091","GO:0031091","platelet alpha granule","12/80","91/19518",2.31639377603375e-15,3.17977691073724e-14,2.63780726648819e-14,"3827/1/197/5340/213/2335/2266/2243/1191/2244/710/3273",12,"Upres_DEq_MS_HBV.myr_vs_CTRL"
