"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-3000170","R-HSA-3000170","Syndecan interactions","3/20","27/10955",1.4802093971309e-05,0.00156902196095875,0.000997193699119762,"SDC4/TNC/ACTN1",3,"Upres_DEq_MS_CTRL.myr_vs_CTRL"
"R-HSA-3000171","R-HSA-3000171","Non-integrin membrane-ECM interactions","3/20","59/10955",0.000158495150590852,0.00753659319699729,0.00478989041318597,"SDC4/TNC/ACTN1",3,"Upres_DEq_MS_CTRL.myr_vs_CTRL"
"R-HSA-3656237","R-HSA-3656237","Defective EXT2 causes exostoses 2","2/20","14/10955",0.000284399743282917,0.00753659319699729,0.00478989041318597,"GPC1/SDC4",2,"Upres_DEq_MS_CTRL.myr_vs_CTRL"
"R-HSA-3656253","R-HSA-3656253","Defective EXT1 causes exostoses 1, TRPS2 and CHDS","2/20","14/10955",0.000284399743282917,0.00753659319699729,0.00478989041318597,"GPC1/SDC4",2,"Upres_DEq_MS_CTRL.myr_vs_CTRL"
"R-HSA-9694614","R-HSA-9694614","Attachment and Entry","2/20","19/10955",0.000531503187524002,0.00781634522746475,0.00496768713562805,"GPC1/SDC4",2,"Upres_DEq_MS_CTRL.myr_vs_CTRL"
"R-HSA-3560783","R-HSA-3560783","Defective B4GALT7 causes EDS, progeroid type","2/20","20/10955",0.000589912847355831,0.00781634522746475,0.00496768713562805,"GPC1/SDC4",2,"Upres_DEq_MS_CTRL.myr_vs_CTRL"
"R-HSA-3560801","R-HSA-3560801","Defective B3GAT3 causes JDSSDHD","2/20","20/10955",0.000589912847355831,0.00781634522746475,0.00496768713562805,"GPC1/SDC4",2,"Upres_DEq_MS_CTRL.myr_vs_CTRL"
"R-HSA-4420332","R-HSA-4420332","Defective B3GALT6 causes EDSP2 and SEMDJL1","2/20","20/10955",0.000589912847355831,0.00781634522746475,0.00496768713562805,"GPC1/SDC4",2,"Upres_DEq_MS_CTRL.myr_vs_CTRL"
"R-HSA-2024096","R-HSA-2024096","HS-GAG degradation","2/20","22/10955",0.000715641165350482,0.0084286626141279,0.00535684614999191,"GPC1/SDC4",2,"Upres_DEq_MS_CTRL.myr_vs_CTRL"
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","3/20","108/10955",0.000940152658051408,0.00966002914698407,0.00613944255617657,"TNC/AHSG/SERPINA10",3,"Upres_DEq_MS_CTRL.myr_vs_CTRL"
"R-HSA-1971475","R-HSA-1971475","A tetrasaccharide linker sequence is required for GAG synthesis","2/20","26/10955",0.0010024558548757,0.00966002914698407,0.00613944255617657,"GPC1/SDC4",2,"Upres_DEq_MS_CTRL.myr_vs_CTRL"
"R-HSA-2022928","R-HSA-2022928","HS-GAG biosynthesis","2/20","31/10955",0.00142645738725857,0.0116974404906832,0.00743432166240045,"GPC1/SDC4",2,"Upres_DEq_MS_CTRL.myr_vs_CTRL"
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","3/20","125/10955",0.00143459175829134,0.0116974404906832,0.00743432166240045,"TNC/AHSG/SERPINA10",3,"Upres_DEq_MS_CTRL.myr_vs_CTRL"
"R-HSA-114608","R-HSA-114608","Platelet degranulation ","3/20","129/10955",0.0015706272490693,0.0118918920286675,0.00755790555943121,"FERMT3/AHSG/ACTN1",3,"Upres_DEq_MS_CTRL.myr_vs_CTRL"
