"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-5693607","R-HSA-5693607","Processing of DNA double-strand break ends","4/10","97/10955",1.16452199167349e-06,0.000479783060569478,0.000277033652756009,"UBA52/RAD1/SIRT6/WRN",4,"Upres_DEq_MS_B_vs_CM"
"R-HSA-5693567","R-HSA-5693567","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)","4/10","132/10955",3.99875724628545e-06,0.000655607617478296,0.000378557285513783,"UBA52/RAD1/SIRT6/WRN",4,"Upres_DEq_MS_B_vs_CM"
"R-HSA-5693538","R-HSA-5693538","Homology Directed Repair","4/10","138/10955",4.77384187484196e-06,0.000655607617478296,0.000378557285513783,"UBA52/RAD1/SIRT6/WRN",4,"Upres_DEq_MS_B_vs_CM"
"R-HSA-5693532","R-HSA-5693532","DNA Double-Strand Break Repair","4/10","168/10955",1.04292298293856e-05,0.00107421067242671,0.000620264721431879,"UBA52/RAD1/SIRT6/WRN",4,"Upres_DEq_MS_B_vs_CM"
"R-HSA-5685942","R-HSA-5685942","HDR through Homologous Recombination (HRR)","3/10","68/10955",2.66095569048459e-05,0.0021926274889593,0.00126605470747267,"UBA52/RAD1/WRN",3,"Upres_DEq_MS_B_vs_CM"
"R-HSA-6804756","R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","3/10","92/10955",6.5912597820301e-05,0.00452599838366067,0.00261337668550667,"UBA52/RAD1/WRN",3,"Upres_DEq_MS_B_vs_CM"
"R-HSA-73894","R-HSA-73894","DNA Repair","4/10","335/10955",0.000155866961569007,0.00917388402377583,0.00529713282926249,"UBA52/RAD1/SIRT6/WRN",4,"Upres_DEq_MS_B_vs_CM"
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","4/10","362/10955",0.00021025640916376,0.0108282050719337,0.00625236164092234,"UBA52/RAD1/GLS2/WRN",4,"Upres_DEq_MS_B_vs_CM"
"R-HSA-5633007","R-HSA-5633007","Regulation of TP53 Activity","3/10","160/10955",0.000340282871602234,0.0155773936777912,0.00899461157685437,"UBA52/RAD1/WRN",3,"Upres_DEq_MS_B_vs_CM"
"R-HSA-69481","R-HSA-69481","G2/M Checkpoints","3/10","167/10955",0.000385928853153762,0.015900268749935,0.00918104429607897,"UBA52/RAD1/WRN",3,"Upres_DEq_MS_B_vs_CM"
"R-HSA-9709570","R-HSA-9709570","Impaired BRCA2 binding to RAD51","2/10","35/10955",0.000439130195442099,0.0164474218656495,0.00949697838946548,"RAD1/WRN",2,"Upres_DEq_MS_B_vs_CM"
"R-HSA-5685938","R-HSA-5685938","HDR through Single Strand Annealing (SSA)","2/10","37/10955",0.000491051923718196,0.0165739751607867,0.00957005208568674,"RAD1/WRN",2,"Upres_DEq_MS_B_vs_CM"
"R-HSA-5693616","R-HSA-5693616","Presynaptic phase of homologous DNA pairing and strand exchange","2/10","40/10955",0.000574265938262958,0.0165739751607867,0.00957005208568674,"RAD1/WRN",2,"Upres_DEq_MS_B_vs_CM"
"R-HSA-9675136","R-HSA-9675136","Diseases of DNA Double-Strand Break Repair","2/10","41/10955",0.000603421425756796,0.0165739751607867,0.00957005208568674,"RAD1/WRN",2,"Upres_DEq_MS_B_vs_CM"
"R-HSA-9701190","R-HSA-9701190","Defective homologous recombination repair (HRR) due to BRCA2 loss of function","2/10","41/10955",0.000603421425756796,0.0165739751607867,0.00957005208568674,"RAD1/WRN",2,"Upres_DEq_MS_B_vs_CM"
"R-HSA-5693579","R-HSA-5693579","Homologous DNA Pairing and Strand Exchange","2/10","43/10955",0.000663852292094347,0.0170941965214294,0.00987043539561332,"RAD1/WRN",2,"Upres_DEq_MS_B_vs_CM"
"R-HSA-9675135","R-HSA-9675135","Diseases of DNA repair","2/10","51/10955",0.00093368670155407,0.0226281718258986,0.0130658324799517,"RAD1/WRN",2,"Upres_DEq_MS_B_vs_CM"
"R-HSA-69620","R-HSA-69620","Cell Cycle Checkpoints","3/10","293/10955",0.00197634787145199,0.0452364068354567,0.0261201531548626,"UBA52/RAD1/WRN",3,"Upres_DEq_MS_B_vs_CM"
