"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-3000171","R-HSA-3000171","Non-integrin membrane-ECM interactions","2/4","59/10955",0.000169913543264682,0.00930619810625935,0.00223199954580504,"HSPG2/FN1",2,"Downres_DEq_MS_CM_vs_BM"
"R-HSA-3000178","R-HSA-3000178","ECM proteoglycans","2/4","76/10955",0.000282436565617348,0.00930619810625935,0.00223199954580504,"HSPG2/FN1",2,"Downres_DEq_MS_CM_vs_BM"
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","2/4","85/10955",0.000353399928085798,0.00930619810625935,0.00223199954580504,"HSPG2/FN1",2,"Downres_DEq_MS_CM_vs_BM"
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","2/4","140/10955",0.000956722668484383,0.0188952727025666,0.00453184421913655,"HSPG2/FN1",2,"Downres_DEq_MS_CM_vs_BM"
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","2/4","300/10955",0.00432391718631512,0.0319670099891327,0.00766697108333629,"HSPG2/FN1",2,"Downres_DEq_MS_CM_vs_BM"
"R-HSA-9700645","R-HSA-9700645","ALK mutants bind TKIs","1/4","12/10955",0.00437496500623447,0.0319670099891327,0.00766697108333629,"FN1",1,"Downres_DEq_MS_CM_vs_BM"
"R-HSA-140342","R-HSA-140342","Apoptosis induced DNA fragmentation","1/4","13/10955",0.00473889629929636,0.0319670099891327,0.00766697108333629,"H1-2",1,"Downres_DEq_MS_CM_vs_BM"
"R-HSA-3656237","R-HSA-3656237","Defective EXT2 causes exostoses 2","1/4","14/10955",0.00510272781225585,0.0319670099891327,0.00766697108333629,"HSPG2",1,"Downres_DEq_MS_CM_vs_BM"
"R-HSA-3656253","R-HSA-3656253","Defective EXT1 causes exostoses 1, TRPS2 and CHDS","1/4","14/10955",0.00510272781225585,0.0319670099891327,0.00766697108333629,"HSPG2",1,"Downres_DEq_MS_CM_vs_BM"
"R-HSA-6803205","R-HSA-6803205","TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain","1/4","14/10955",0.00510272781225585,0.0319670099891327,0.00766697108333629,"PERP",1,"Downres_DEq_MS_CM_vs_BM"
