"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-6809371","R-HSA-6809371","Formation of the cornified envelope","7/11","130/10955",8.93612005752902e-12,1.96594641265638e-10,7.52515373265602e-11,"KRT13/KRT78/KRT27/KRT5/KRT4/KRT77/DSG1",7,"Downres_DEq_MS_C_vs_CM"
"R-HSA-6805567","R-HSA-6805567","Keratinization","7/11","215/10955",3.14168257559105e-10,3.45585083315016e-09,1.32281371603834e-09,"KRT13/KRT78/KRT27/KRT5/KRT4/KRT77/DSG1",7,"Downres_DEq_MS_C_vs_CM"
"R-HSA-75153","R-HSA-75153","Apoptotic execution phase","3/11","52/10955",1.62045695728706e-05,0.000118833510201051,4.54865110817421e-05,"H1-4/H1-5/DSG1",3,"Downres_DEq_MS_C_vs_CM"
"R-HSA-140342","R-HSA-140342","Apoptosis induced DNA fragmentation","2/11","13/10955",7.10697037911473e-05,0.00039088337085131,0.000149620429033994,"H1-4/H1-5",2,"Downres_DEq_MS_C_vs_CM"
"R-HSA-2559584","R-HSA-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)","2/11","16/10955",0.000109158420111843,0.000480297048492107,0.000183845760188366,"H1-4/H1-5",2,"Downres_DEq_MS_C_vs_CM"
"R-HSA-109581","R-HSA-109581","Apoptosis","3/11","180/10955",0.000653210235280154,0.00239510419602723,0.00091678629513004,"H1-4/H1-5/DSG1",3,"Downres_DEq_MS_C_vs_CM"
"R-HSA-5357801","R-HSA-5357801","Programmed Cell Death","3/11","213/10955",0.0010656076715986,0.00334905268216703,0.00128193404102087,"H1-4/H1-5/DSG1",3,"Downres_DEq_MS_C_vs_CM"
"R-HSA-2559586","R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence","2/11","79/10955",0.00270754692972836,0.007445754056753,0.00285004939971407,"H1-4/H1-5",2,"Downres_DEq_MS_C_vs_CM"
"R-HSA-351906","R-HSA-351906","Apoptotic cleavage of cell adhesion  proteins","1/11","11/10955",0.0109948927284897,0.0241887640026774,0.00925885703451768,"DSG1",1,"Downres_DEq_MS_C_vs_CM"
"R-HSA-446107","R-HSA-446107","Type I hemidesmosome assembly","1/11","11/10955",0.0109948927284897,0.0241887640026774,0.00925885703451768,"KRT5",1,"Downres_DEq_MS_C_vs_CM"
"R-HSA-2559583","R-HSA-2559583","Cellular Senescence","2/11","196/10955",0.0157510021237057,0.0315020042474115,0.0120581834439852,"H1-4/H1-5",2,"Downres_DEq_MS_C_vs_CM"
