"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04142","hsa04142","Lysosome","13/74","132/8779",5.30526191460453e-11,8.32926120592911e-09,7.48321154270533e-09,"2517/2548/5476/1512/4668/4758/1522/2588/5641/1514/175/2990/411",13,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa04979","hsa04979","Cholesterol metabolism","8/74","51/8779",8.24339400906242e-09,6.471064297114e-07,5.81376209060192e-07,"348/335/338/341/344/345/336/4018",8,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa00330","hsa00330","Arginine and proline metabolism","5/74","50/8779",5.85286849378845e-05,0.00306300117841596,0.00275187501111457,"2628/383/1610/2593/5625",5,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa04610","hsa04610","Complement and coagulation cascades","6/74","86/8779",8.05801093555728e-05,0.00316276929220623,0.00284150911938072,"2244/2266/2243/727/730/732",6,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa00260","hsa00260","Glycine, serine and threonine metabolism","4/74","40/8779",0.00033789204361408,0.00952204741942586,0.00855483978681237,"2628/1610/635/2593",4,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa03320","hsa03320","PPAR signaling pathway","5/74","75/8779",0.000404888284694854,0.00952204741942586,0.00855483978681237,"335/116519/345/1622/336",5,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa00511","hsa00511","Other glycan degradation","3/74","18/8779",0.000428382293234171,0.00952204741942586,0.00855483978681237,"2517/4758/175",3,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa00531","hsa00531","Glycosaminoglycan degradation","3/74","19/8779",0.000505632182427069,0.00952204741942586,0.00855483978681237,"2588/2990/411",3,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa00983","hsa00983","Drug metabolism - other enzymes","5/74","80/8779",0.000545849852068998,0.00952204741942586,0.00855483978681237,"1806/51733/2944/2948/2990",5,"Upres_DEq_MS_CTRL_vs_HBV"
"hsa04512","hsa04512","ECM-receptor interaction","5/74","89/8779",0.000888749230446919,0.0139533629180166,0.0125360417768302,"7057/1291/2335/3339/375790",5,"Upres_DEq_MS_CTRL_vs_HBV"
