"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","7/18","85/10955",3.91040059987687e-11,5.1226247858387e-09,2.30507824834847e-09,"LUM/FGA/THBS1/FGB/FN1/FGG/COL6A1",7,"UpPHHvsHepG2"
"R-HSA-354194","R-HSA-354194","GRB2:SOS provides linkage to MAPK signaling for Integrins ","4/18","15/10955",6.88596005766494e-09,3.00686922518036e-07,1.35303074817276e-07,"FGA/FGB/FN1/FGG",4,"UpPHHvsHepG2"
"R-HSA-372708","R-HSA-372708","p130Cas linkage to MAPK signaling for integrins","4/18","15/10955",6.88596005766494e-09,3.00686922518036e-07,1.35303074817276e-07,"FGA/FGB/FN1/FGG",4,"UpPHHvsHepG2"
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","8/18","300/10955",9.93703598510559e-09,3.25437928512208e-07,1.46440530306819e-07,"LUM/FGA/THBS1/FGB/FN1/FGG/COL6A1/FMOD",8,"UpPHHvsHepG2"
"R-HSA-114608","R-HSA-114608","Platelet degranulation ","6/18","129/10955",3.92199423440395e-08,1.02756248941384e-06,4.62382478161308e-07,"FGA/THBS1/FGB/FN1/FGG/FERMT3",6,"UpPHHvsHepG2"
"R-HSA-76005","R-HSA-76005","Response to elevated platelet cytosolic Ca2+","6/18","134/10955",4.92583362046796e-08,1.07547367380217e-06,4.83941548677554e-07,"FGA/THBS1/FGB/FN1/FGG/FERMT3",6,"UpPHHvsHepG2"
"R-HSA-354192","R-HSA-354192","Integrin signaling","4/18","27/10955",8.74527109661451e-08,1.63661501950929e-06,7.36443881820169e-07,"FGA/FGB/FN1/FGG",4,"UpPHHvsHepG2"
"R-HSA-6802948","R-HSA-6802948","Signaling by high-kinase activity BRAF mutants","4/18","36/10955",2.90833986037358e-07,4.76240652136173e-06,2.14298726553842e-06,"FGA/FGB/FN1/FGG",4,"UpPHHvsHepG2"
"R-HSA-76009","R-HSA-76009","Platelet Aggregation (Plug Formation)","4/18","39/10955",4.04855022069616e-07,5.88685588567722e-06,2.64896689110425e-06,"FGA/FGB/FN1/FGG",4,"UpPHHvsHepG2"
"R-HSA-5674135","R-HSA-5674135","MAP2K and MAPK activation","4/18","40/10955",4.49378311883757e-07,5.88685588567722e-06,2.64896689110425e-06,"FGA/FGB/FN1/FGG",4,"UpPHHvsHepG2"
"R-HSA-9656223","R-HSA-9656223","Signaling by RAF1 mutants","4/18","43/10955",6.04963199109443e-07,7.12950834576209e-06,3.20813553525655e-06,"FGA/FGB/FN1/FGG",4,"UpPHHvsHepG2"
