"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"hsa05204","hsa05204","Chemical carcinogenesis - DNA adducts","6/15","70/8779",9.77124567783834e-10,1.68532381659632e-08,5.50559504514223e-09,"6822/7365/2939/54600/2938/2948",6
"hsa00982","hsa00982","Drug metabolism - cytochrome P450","6/15","72/8779",1.1622922873078e-09,1.68532381659632e-08,5.50559504514223e-09,"7365/2939/2330/54600/2938/2948",6
"hsa00980","hsa00980","Metabolism of xenobiotics by cytochrome P450","6/15","78/8779",1.90065497680153e-09,1.83729981090814e-08,6.00206834779429e-09,"6822/7365/2939/54600/2938/2948",6
"hsa00983","hsa00983","Drug metabolism - other enzymes","5/15","80/8779",1.54849276309404e-07,1.12265725324318e-06,3.66748285995957e-07,"7365/2939/54600/2938/2948",5
"hsa05207","hsa05207","Chemical carcinogenesis - receptor activation","5/15","212/8779",1.93119826215398e-05,0.000112009499204931,3.6591124967128e-05,"7365/2939/54600/2938/2948",5
"hsa00480","hsa00480","Glutathione metabolism","3/15","57/8779",0.000111730890537838,0.000540032637599551,0.00017641719558606,"2939/2938/2948",3
"hsa01524","hsa01524","Platinum drug resistance","3/15","73/8779",0.000233626502258957,0.000967881223644251,0.000316186243658739,"2939/2938/2948",3
"hsa04976","hsa04976","Bile secretion","3/15","89/8779",0.00041962242994182,0.0015211313085391,0.000496921298615314,"6822/7365/54600",3
"hsa00053","hsa00053","Ascorbate and aldarate metabolism","2/15","30/8779",0.00115308383287217,0.00371549235036589,0.00121377245565492,"7365/54600",2
"hsa05418","hsa05418","Fluid shear stress and atherosclerosis","3/15","139/8779",0.0015372661497115,0.00437669488585569,0.0014297732839456,"2939/2938/2948",3
"hsa00040","hsa00040","Pentose and glucuronate interconversions","2/15","36/8779",0.00166012564635905,0.00437669488585569,0.0014297732839456,"7365/54600",2
"hsa05225","hsa05225","Hepatocellular carcinoma","3/15","168/8779",0.00264427264173358,0.00602436703760911,0.00196803278905561,"2939/2938/2948",3
"hsa00860","hsa00860","Porphyrin metabolism","2/15","46/8779",0.00270057832720408,0.00602436703760911,0.00196803278905561,"7365/54600",2
"hsa00140","hsa00140","Steroid hormone biosynthesis","2/15","62/8779",0.00485687843083488,0.0100606767495865,0.00328660946447473,"7365/54600",2
"hsa00830","hsa00830","Retinol metabolism","2/15","68/8779",0.00581636399859461,0.0106389607297477,0.00347552256144208,"7365/54600",2
"hsa05208","hsa05208","Chemical carcinogenesis - reactive oxygen species","3/15","223/8779",0.00586977143710217,0.0106389607297477,0.00347552256144208,"2939/2938/2948",3
"hsa00430","hsa00430","Taurine and hypotaurine metabolism","1/15","16/8779",0.0270132067162971,0.0439969970174262,0.0143728846880884,"2330",1
"hsa01240","hsa01240","Biosynthesis of cofactors","2/15","153/8779",0.027308480907368,0.0439969970174262,0.0143728846880884,"7365/54600",2
