"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM1_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.58299517631533,12.8751546144485,50.8477501785956,8.16547584990198e-11,6.62546710461046e-07,15.2269925834446,"ANXA1_HUMAN",23,55.2152332331582,9.97261524405417e-12,8.09178000902556e-08,-0.0565543174743723,"Non-significant",7.09195593289147,"ANXA1","Annexin A1","ANXA1_HUMAN"
0.855521678924573,14.8622028827667,34.6292471460577,1.44918514497484e-09,1.17586882663259e-06,12.8530612356199,"VIME_HUMAN",46,47.4971176806951,3.36516579729293e-11,1.08393574678543e-07,-0.199460506439177,"Non-significant",6.96499646101127,"VIM","Vimentin","VIME_HUMAN"
1.19862580299377,11.4454947710037,41.7223979653432,3.59456106967927e-10,1.14561539648393e-06,14.0645844321942,"ANXA3_HUMAN",21,44.5000067828728,5.69515220264577e-11,1.08393574678543e-07,-0.0615954399108745,"Non-significant",6.96499646101127,"ANXA3","Annexin A3","ANXA3_HUMAN"
-1.1769962310791,15.9408307075501,-38.2495803506034,6.8890635074924e-10,1.14561539648393e-06,13.5122672249264,"ALDOC_HUMAN",31,-44.1873475547699,6.02860761467639e-11,1.08393574678543e-07,0.0325877666473247,"Non-significant",6.96499646101127,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-0.895002365112305,17.5889449119568,-35.4948336266486,1.20494094483571e-09,1.14561539648393e-06,13.0192805927742,"BHMT1_HUMAN",31,-43.6295414144025,6.67941672902043e-11,1.08393574678543e-07,0.499963283538799,"Non-significant",6.96499646101127,"BHMT","Betaine--homocysteine S-methyltransferase 1","BHMT1_HUMAN"
0.88895583152768,12.285378575325,30.9209128171275,3.37732205064224e-09,1.64026906853487e-06,12.0708579411776,"FLNC_HUMAN",102,41.955710624505,9.1581470959644e-11,1.11390154290013e-07,0.129709720611549,"Non-significant",6.95315319449879,"FLNC","Filamin-C","FLNC_HUMAN"
-1.3198621273041,11.1720057725906,-35.7219659923124,1.14882083348243e-09,1.14561539648393e-06,13.0619603382646,"DPYD_HUMAN",55,-41.7061211821849,9.60970027150715e-11,1.11390154290013e-07,0.0210843086242498,"Non-significant",6.95315319449879,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
-0.779958009719875,14.8019536733627,-30.1166520411918,4.11141217702836e-09,1.64026906853487e-06,11.884583149309,"ACOHC_HUMAN",48,-40.307191095877,1.26535100162072e-10,1.15377273056519e-07,-0.290560126304625,"Non-significant",6.9378797298128,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
-0.825891017913825,16.832882642746,-31.5088425315997,2.93430174962175e-09,1.64026906853487e-06,12.2030454463038,"SBP1_HUMAN",39,-40.2095731559122,1.29033557370312e-10,1.15377273056519e-07,-0.0431165695190501,"Non-significant",6.9378797298128,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
1.53592658042907,9.58768332004547,37.3162930495271,8.28751625715827e-10,1.14561539648393e-06,13.3510984887473,"ITA3_HUMAN",23,39.7281143845255,1.42195308179097e-10,1.15377273056519e-07,0.10187005996704,"Non-significant",6.9378797298128,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
-0.655557870864852,15.94302546978,-25.2891148808434,1.51114230332475e-08,2.62161843991299e-06,10.6151692098383,"AOXA_HUMAN",91,-37.0717515197845,2.48386937893497e-10,1.697975520214e-07,0.211115121841473,"Non-significant",6.77006857528913,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
-0.94524073600765,14.0440980195999,-32.5707957345253,2.29085111857019e-09,1.64026906853487e-06,12.4336922350657,"AL8A1_HUMAN",26,-36.7705914419962,2.6525903900885e-10,1.697975520214e-07,0.104979753494302,"Non-significant",6.77006857528913,"ALDH8A1","2-aminomuconic semialdehyde dehydrogenase","AL8A1_HUMAN"
-0.866777420043949,16.7662205696106,-28.4773229750534,6.24145664225655e-09,1.84188268397417e-06,11.4841442629446,"AL1L1_HUMAN",79,-36.655488941543,2.72044389484619e-10,1.697975520214e-07,0.21577739715576,"Non-significant",6.77006857528913,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
-0.899727344512945,10.3837263584137,-28.0606267526945,6.96636159020374e-09,1.88416859809711e-06,11.3776436326918,"SYNE2_HUMAN",160,-36.2675561604018,2.96389897157095e-10,1.71779116109477e-07,0.00875520706174981,"Non-significant",6.765029636254,"SYNE2","Nesprin-2","SYNE2_HUMAN"
