"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-3.30946993827819,11.3062056303024,-87.1380510849601,9.02698320211649e-13,7.32449417019732e-09,15.7324651063265,"TSP1_HUMAN",50,-108.750181502559,3.01038756122625e-14,2.44262846717898e-10,-0.0935454368591486,"Non-significant",9.61214258579968,"THBS1","Thrombospondin-1","TSP1_HUMAN"
-2.03048610687257,14.8510940074921,-60.4890195338362,1.47869655430573e-11,5.99907192081834e-08,14.8603340479016,"FINC_HUMAN",120,-92.148873938262,1.16974999487135e-13,4.74567572919309e-10,-0.0210270881652725,"Non-significant",9.32370194033557,"FN1","Fibronectin","FINC_HUMAN"
-1.88838887214662,14.8832455873489,-50.4728873559804,5.90922048647116e-11,1.59824716757423e-07,14.2426330006433,"FIBA_HUMAN",43,-61.9939808170848,3.0045008837591e-12,8.12617339027378e-09,-0.146620035171525,"Non-significant",8.0901139152565,"FGA","Fibrinogen alpha chain","FIBA_HUMAN"
-1.85329055786132,15.3429441452026,-47.6911256571705,9.11664697260996e-11,1.84931183839393e-07,14.021127064612,"FIBG_HUMAN",29,-53.9803152054559,9.32433241030606e-12,1.89144082943059e-08,-0.0273954868316508,"Non-significant",7.72320724033673,"FGG","Fibrinogen gamma chain","FIBG_HUMAN"
-2.0768299102783,13.6261994838715,-39.7357171394907,3.67733893648998e-10,5.96758562613594e-07,13.2151375728067,"FGL1_HUMAN",17,-40.2635643465635,1.02347660843253e-10,1.66089784016431e-07,-0.108715057373075,"Non-significant",6.77965707966021,"FGL1","Fibrinogen-like protein 1","FGL1_HUMAN"
1.69964718818665,10.1734451055527,35.0993923121703,9.47937210674023e-10,1.2819270879015e-06,12.5874065723039,"PLIN2_HUMAN",25,37.6760156704458,1.75985682575083e-10,2.37991304735704e-07,-0.142856359481799,"Non-significant",6.62343891006234,"PLIN2","Perilipin-2","PLIN2_HUMAN"
-1.72219848632812,14.5639779567719,-32.0831367485633,1.88049111521234e-09,1.90728811360411e-06,12.0943338864612,"FIBB_HUMAN",38,-35.4998588744797,2.85881774563015e-10,3.31377816972043e-07,-0.142362117767323,"Non-significant",6.47967656739853,"FGB","Fibrinogen beta chain","FIBB_HUMAN"
0.645336389541628,11.9980524778366,20.7383137975305,5.1578955694336e-08,2.98936890359888e-05,9.31108585503763,"TENS1_HUMAN",76,32.3964763902009,6.02392738564832e-10,6.10976835089381e-07,-0.0499325990676871,"Non-significant",6.21397525552434,"TNS1","Tensin-1","TENS1_HUMAN"
0.952143907546997,10.2820528745651,23.2922377197975,2.14310264457203e-08,1.58083044164159e-05,10.1061449415853,"VLDLR_HUMAN",32,26.5482452534441,3.03940580493266e-09,2.51442522797534e-06,0.0182938575744735,"Non-significant",5.59956127456305,"VLDLR","Very low-density lipoprotein receptor","VLDLR_HUMAN"
2.39910626411438,10.6385713815689,32.0904021291519,1.87724964148843e-09,1.90728811360411e-06,12.0956153973057,"NUA4L_HUMAN",5,26.4849290008794,3.09887260041329e-09,2.51442522797534e-06,-0.0066691637039229,"Non-significant",5.59956127456305,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-1.99742102622986,8.6090897321701,-23.3555137528361,2.0995132461917e-08,1.58083044164159e-05,10.1243097778096,"PGBM_HUMAN",106,-25.1920700897146,4.65026315233057e-09,3.4302032016373e-06,0.130575418472276,"Non-significant",5.46468015204591,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
