"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","5/21","159/9521",0.0314465408805031,14.2572626534891,7.92564148683504,1.99924791301764e-05,0.00107403547285245,0.000708155256825793,"3689/3123/1536/11151/3122",5,"Downres_DEq_MS_CM_vs_DM"
"hsa05140","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","4/21","79/9521",0.0506329113924051,22.955997588909,9.21299935865234,2.36051752275264e-05,0.00107403547285245,0.000708155256825793,"3689/3123/1536/3122",4,"Downres_DEq_MS_CM_vs_DM"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","4/21","88/9521",0.0454545454545455,20.6082251082251,8.6880241984616,3.61658904084915e-05,0.00109703200905757,0.000723317808169829,"3689/731/713/10878",4,"Downres_DEq_MS_CM_vs_DM"
"hsa05150","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","4/21","102/9521",0.0392156862745098,17.7796451914099,8.01026307831076,6.45982634742598e-05,0.00146961049403941,0.000968973952113897,"3689/713/3123/3122",4,"Downres_DEq_MS_CM_vs_DM"
"hsa05322","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","4/21","144/9521",0.0277777777777778,12.5939153439153,6.59091532032184,0.00024586958571474,0.00447482646000827,0.00295043502857688,"731/713/3123/3122",4,"Downres_DEq_MS_CM_vs_DM"
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","3/21","70/9521",0.0428571428571429,19.430612244898,7.27639420964296,0.000460375851895563,0.0069823670870827,0.00460375851895563,"3689/3123/3122",3,"Downres_DEq_MS_CM_vs_DM"
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","4/21","182/9521",0.021978021978022,9.96441653584511,5.74081898480842,0.000599347448039025,0.00779151682450732,0.0051372638403345,"3689/3123/11151/3122",4,"Downres_DEq_MS_CM_vs_DM"
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","3/21","82/9521",0.0365853658536585,16.5871080139373,6.66462621413491,0.00073224269058986,0.00832926060545966,0.00549182017942395,"3123/3310/3122",3,"Downres_DEq_MS_CM_vs_DM"
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","3/21","90/9521",0.0333333333333333,15.1126984126984,6.32439172854399,0.00096040684045092,0.00971078027567042,0.0064027122696728,"5244/8647/28234",3,"Downres_DEq_MS_CM_vs_DM"
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","3/21","95/9521",0.0315789473684211,14.3172932330827,6.13310452626783,0.0011235591539206,0.0102243883006774,0.00674135492352359,"3689/3123/3122",3,"Downres_DEq_MS_CM_vs_DM"
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","3/21","112/9521",0.0267857142857143,12.1441326530612,5.57763215333018,0.00180605137429102,0.0149409704600439,0.00985118931431467,"3123/3310/3122",3,"Downres_DEq_MS_CM_vs_DM"
"hsa05310","Human Diseases","Immune disease","hsa05310","Asthma","2/21","32/9521",0.0625,28.3363095238095,7.28234027619134,0.0022084375776657,0.0167473182972982,0.0110421878883285,"3123/3122",2,"Downres_DEq_MS_CM_vs_DM"
"hsa05020","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","4/21","278/9521",0.0143884892086331,6.52346694073313,4.39434347184074,0.00287488395647194,0.0201241876953036,0.0132686951837166,"731/713/1536/3310",4,"Downres_DEq_MS_CM_vs_DM"
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","2/21","39/9521",0.0512820512820513,23.2503052503052,6.54612991875552,0.00326877916950758,0.0212470646017993,0.0140090535836039,"3123/3122",2,"Downres_DEq_MS_CM_vs_DM"
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","2/21","44/9521",0.0454545454545455,20.6082251082251,6.12908297660679,0.00414550248307012,0.0231919679188244,0.0152914074190051,"3123/3122",2,"Downres_DEq_MS_CM_vs_DM"
