"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","27/147","238/9521",0.113445378151261,7.34771051277654,12.4186984819235,2.16050169892232e-16,4.10504444115653e-14,3.58225857968391e-14,"4599/4939/6772/23586/64135/9636/4938/4940/6773/5610/10379/103/834/6137/7098/6132/6143/6124/6134/6141/6194/6129/6193/1675/2197/1636/7113",27,"Downres_DEq_MS_D_vs_BM1"
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","24/147","183/9521",0.131147540983607,8.49425671908108,12.8186368142485,4.25393206337465e-16,4.10504444115653e-14,3.58225857968391e-14,"4939/6772/23586/64135/4938/4940/6890/6773/5371/5610/6891/10379/3105/3134/684/3106/6672/3678/3107/7098/6892/567/3665/972",24,"Downres_DEq_MS_D_vs_BM1"
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","18/147","205/9521",0.0878048780487805,5.68700846192135,8.49518019211986,2.21614457783573e-09,1.42571967840765e-07,1.24415134194286e-07,"4939/6772/23586/9636/4938/4940/6890/6773/5610/6891/10379/3105/3134/3106/3107/6892/567/3665",18,"Downres_DEq_MS_D_vs_BM1"
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","16/147","173/9521",0.092485549132948,5.9901694781959,8.2945659055641,8.70301199945294e-09,4.19920328973604e-07,3.66442610503282e-07,"4599/4939/6772/23586/64135/4938/4940/6773/5371/5610/10379/103/834/7098/3665/7113",16,"Downres_DEq_MS_D_vs_BM1"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","21/147","333/9521",0.0630630630630631,4.08451308451308,7.1748513438639,3.60682053800742e-08,1.39223272767087e-06,1.21492902332882e-06,"4599/6772/9636/6773/5610/10379/3105/3134/8638/3106/5649/3678/3107/3912/7098/3371/3675/1293/7148/5526/1292",21,"Downres_DEq_MS_D_vs_BM1"
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","10/147","82/9521",0.121951219512195,7.89862286377966,7.85635326619832,4.6869348183189e-07,1.50763069989258e-05,1.31563082619478e-05,"6890/6891/3105/3134/3106/3107/6892/567/972/10437",10,"Downres_DEq_MS_D_vs_BM1"
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","13/147","159/9521",0.0817610062893082,5.29555469986737,6.83987499212035,9.7019574372544e-07,2.674968264843e-05,2.33430554881309e-05,"4599/4939/3434/6772/23586/4938/4940/6773/5610/10379/7098/3665/9069",13,"Downres_DEq_MS_D_vs_BM1"
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","12/147","139/9521",0.0863309352517986,5.59154309205697,6.82862112660243,1.45183612119238e-06,3.50255464237662e-05,3.05649709724712e-05,"4599/4939/6772/23586/64135/4938/4940/6773/5610/10379/103/3665",12,"Downres_DEq_MS_D_vs_BM1"
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","13/147","189/9521",0.0687830687830688,4.45499046179318,6.00765599812082,6.70029365654636e-06,0.000143684075079272,0.000125385612286248,"4939/6772/4938/4940/6773/115361/10379/2633/10616/834/2635/3665/114769",13,"Downres_DEq_MS_D_vs_BM1"
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","8/147","72/9521",0.111111111111111,7.19652305366591,6.60900469647916,1.3860864681587e-05,0.000267514688354628,0.000233446142005675,"23586/64135/9636/103/57169/3665/64343/79132",8,"Downres_DEq_MS_D_vs_BM1"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","8/147","89/9521",0.0898876404494382,5.82190629060613,5.7230368231722,6.55801246949137e-05,0.00115063309691985,0.00100409760298432,"5649/3678/3912/3371/3675/1293/7148/1292",8,"Downres_DEq_MS_D_vs_BM1"
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","7/147","83/9521",0.0843373493975904,5.46242111302352,5.11309990333943,0.000282487045747302,0.00454333331910244,0.0039647304666288,"23586/25939/11277/103/834/197259/3665",7,"Downres_DEq_MS_D_vs_BM1"
"hsa05167","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","10/147","196/9521",0.0510204081632653,3.30452589198945,4.08225260006517,0.000895904525176351,0.0133007364122335,0.0116068602451997,"6772/6773/5610/10379/3105/3134/3106/3107/7098/3665",10,"Downres_DEq_MS_D_vs_BM1"
"hsa04217","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","9/147","168/9521",0.0535714285714286,3.46975218658892,4.04433590720375,0.00115011775996611,0.0158551948338185,0.0138360031274119,"6772/6773/5610/10379/10616/834/197259/7098/9555",9,"Downres_DEq_MS_D_vs_BM1"
"hsa05320","Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","5/147","54/9521",0.0925925925925926,5.99710254472159,4.61130257656535,0.00141049637972657,0.0181483867524818,0.015837152333772,"3105/3134/3106/3107/7038",5,"Downres_DEq_MS_D_vs_BM1"
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","10/147","214/9521",0.0467289719626168,3.02657511602772,3.75473596338997,0.00173905232996138,0.0209773187301592,0.0183058139995935,"6890/25939/6891/3105/3134/684/3106/3107/6892/567",10,"Downres_DEq_MS_D_vs_BM1"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","8/147","154/9521",0.051948051948052,3.36460818093471,3.70453715618606,0.00261329023839749,0.0296685303535715,0.0258901819283961,"5649/3678/3912/3371/3675/1293/7148/1292",8,"Downres_DEq_MS_D_vs_BM1"
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","4/147","39/9521",0.102564102564103,6.64294435723007,4.4218373414165,0.00294872704960682,0.031616906698562,0.0275904285343328,"3105/3134/3106/3107",4,"Downres_DEq_MS_D_vs_BM1"
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","5/147","70/9521",0.0714285714285714,4.62633624878523,3.81322890671281,0.00443374186848845,0.0442528211201139,0.0386171332381687,"3105/3134/3106/3107/1981",5,"Downres_DEq_MS_D_vs_BM1"
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","4/147","44/9521",0.0909090909090909,5.88806431663575,4.06951334118751,0.00458578457203253,0.0442528211201139,0.0386171332381687,"3105/3134/3106/3107",4,"Downres_DEq_MS_D_vs_BM1"
"hsa05332","Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","4/147","45/9521",0.0888888888888889,5.75721844293273,4.00554386175961,0.00497376598529332,0.0446701178428808,0.0389812863641174,"3105/3134/3106/3107",4,"Downres_DEq_MS_D_vs_BM1"
"hsa04614","Organismal Systems","Endocrine system","hsa04614","Renin-angiotensin system","3/147","23/9521",0.130434782608696,8.44809228039042,4.47824192210176,0.00509193053131284,0.0446701178428808,0.0389812863641174,"2028/4012/1636",3,"Downres_DEq_MS_D_vs_BM1"
