"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","11/33","154/9521",0.0714285714285714,20.6082251082251,14.4672667963572,1.97300469295003e-12,1.34164319120602e-10,1.01765505215317e-10,"7057/7060/2335/2266/2243/2244/3911/3915/3689/83706/1291",11,"Upres_DEq_MS_DM_vs_BM1"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","8/33","88/9521",0.0909090909090909,26.228650137741,14.0216311714078,4.43044635011028e-10,1.5063517590375e-08,1.14258879555476e-08,"2266/2243/2244/727/732/5648/2162/3689",8,"Upres_DEq_MS_DM_vs_BM1"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","7/33","89/9521",0.0786516853932584,22.692202928158,12.1250872379068,1.7220074052101e-08,3.9032167851429e-07,2.96064431071211e-07,"7057/7060/2335/3339/3911/3915/1291",7,"Upres_DEq_MS_DM_vs_BM1"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","8/33","238/9521",0.0336134453781513,9.69798828622358,8.01403487205824,1.09641066126323e-06,1.8638981241475e-05,1.4137926947868e-05,"2266/2243/2244/727/732/5648/2162/8829",8,"Upres_DEq_MS_DM_vs_BM1"
"hsa05150","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","5/33","102/9521",0.0490196078431373,14.1428995840761,7.87004079047546,2.39154190979092e-05,0.000243574616368138,0.00018475473996964,"2266/727/3880/5648/3689",5,"Upres_DEq_MS_DM_vs_BM1"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","4/33","50/9521",0.08,23.0812121212121,9.23204897624644,2.46173756266061e-05,0.000243574616368138,0.00018475473996964,"7057/7060/3043/3689",4,"Upres_DEq_MS_DM_vs_BM1"
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","5/33","103/9521",0.0485436893203883,14.0055898793763,7.82631691790221,2.50738575673083e-05,0.000243574616368138,0.00018475473996964,"2335/732/3911/3915/3689",5,"Upres_DEq_MS_DM_vs_BM1"
"hsa04613","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","6/33","196/9521",0.0306122448979592,8.83209647495362,6.53385887619403,4.91197817151925e-05,0.000417518144579136,0.00031669332947953,"2266/2243/2244/727/4353/3689",6,"Upres_DEq_MS_DM_vs_BM1"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","6/33","203/9521",0.0295566502463054,8.52754142409315,6.39334184251894,5.97594171644527e-05,0.000449505835407627,0.000340956438621884,"7057/7060/2335/3911/3915/1291",6,"Upres_DEq_MS_DM_vs_BM1"
"hsa04611","Organismal Systems","Immune system","hsa04611","Platelet activation","5/33","126/9521",0.0396825396825397,11.4490139490139,6.96306253227824,6.6103799324651e-05,0.000449505835407627,0.000340956438621884,"2266/2243/2244/83706/6916",5,"Upres_DEq_MS_DM_vs_BM1"
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","6/33","233/9521",0.0257510729613734,7.42957471712837,5.85985960287313,0.000128170480635896,0.000792326607567359,0.00060099077044583,"7057/7060/2335/3339/4811/1291",6,"Upres_DEq_MS_DM_vs_BM1"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","5/33","159/9521",0.0314465408805031,9.07280350676577,6.05378135858391,0.000198338412034295,0.00112391766819434,0.000852507209621094,"7057/7060/4353/3689/11151",5,"Upres_DEq_MS_DM_vs_BM1"
"hsa04517","Environmental Information Processing","Signaling molecules and interaction","hsa04517","IgSF CAM signaling","6/33","302/9521",0.0198675496688742,5.73208910295003,4.92836181163679,0.00052059377096996,0.00272310587891979,0.00206551374716826,"2266/2243/2244/5792/3689/8829",6,"Upres_DEq_MS_DM_vs_BM1"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","6/33","333/9521",0.018018018018018,5.1984711984712,4.59929120500456,0.000870971651783007,0.00423043373723175,0.00320884292762161,"7057/7060/2335/3911/3915/1291",6,"Upres_DEq_MS_DM_vs_BM1"
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","6/33","362/9521",0.0165745856353591,4.78201908588649,4.32655349699994,0.00134318456338358,0.00608910335400556,0.00461866972672249,"7057/7060/2335/3911/3915/1291",6,"Upres_DEq_MS_DM_vs_BM1"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","3/33","93/9521",0.032258064516129,9.3069403714565,4.74745532421579,0.00398189209288324,0.0169230413947538,0.0128363626678473,"2335/3911/3915",3,"Upres_DEq_MS_DM_vs_BM1"
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","4/33","204/9521",0.0196078431372549,5.65715983363042,3.96539345333039,0.00514728328505087,0.0205891331402035,0.0156171443323525,"7057/2335/3339/7078",4,"Upres_DEq_MS_DM_vs_BM1"
"hsa04810","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","4/33","232/9521",0.0172413793103448,4.97439916405434,3.61425757520333,0.00807306853517107,0.0304982589106463,0.0231333542820691,"2335/727/732/3689",4,"Upres_DEq_MS_DM_vs_BM1"
