"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","15/192","88/9521",0.170454545454545,8.45259232954546,10.0757022728406,1.87505209758448e-10,1.92027074281988e-08,1.60929572373974e-08,"2244/2243/2266/2153/5054/727/2162/5648/7035/3689/1604/10544/732/720/5270",15,"Downres_DEq_MS_BDM_vs_DM"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","19/192","154/9521",0.123376623376623,6.11806682900433,9.18581288692233,2.20865886048411e-10,1.92027074281988e-08,1.60929572373974e-08,"7057/7060/2244/2243/2266/2335/3915/3679/3675/3655/3911/3909/83706/1291/3689/5880/6714/3918/3914",19,"Downres_DEq_MS_BDM_vs_DM"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","15/192","89/9521",0.168539325842697,8.35761938202247,10.0041908186867,2.21569701094602e-10,1.92027074281988e-08,1.60929572373974e-08,"7057/7060/2335/3915/375790/3679/3675/3655/3339/3911/3909/960/1291/3918/3914",15,"Downres_DEq_MS_BDM_vs_DM"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","16/192","203/9521",0.0788177339901478,3.90845648604269,6.00898027670273,3.19482744966567e-06,0.000175150216593754,0.000146785809048207,"7057/7060/2335/3915/3679/3675/3655/3911/3909/1291/10398/5880/6714/3918/3914/3265",16,"Downres_DEq_MS_BDM_vs_DM"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","21/192","333/9521",0.0630630630630631,3.12720533033033,5.66855778371586,3.36827339603373e-06,0.000175150216593754,0.000146785809048207,"7057/7060/2335/3915/3679/3675/3655/3911/3909/1291/1026/10312/537/578/4193/324/527/3918/3914/3265/245972",21,"Downres_DEq_MS_BDM_vs_DM"
"hsa03030","Genetic Information Processing","Replication and repair","hsa03030","DNA replication","7/192","36/9521",0.194444444444444,9.64221643518519,7.45262490246465,6.18381080858983e-06,0.000267965135038893,0.000224569971469841,"4176/4174/4171/4172/4175/4173/2237",7,"Downres_DEq_MS_BDM_vs_DM"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","10/192","93/9521",0.10752688172043,5.33210125448029,6.02256960811902,1.66412727295569e-05,0.000618104415669257,0.000518006534589216,"2335/3915/3675/3655/3911/3909/1026/578/3918/3914",10,"Downres_DEq_MS_BDM_vs_DM"
"hsa00480","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","8/192","59/9521",0.135593220338983,6.72387005649718,6.3266796090525,2.17326483671584e-05,0.000706311071932649,0.000591928712105499,"2539/50484/2950/221357/2878/2940/9027/6240",8,"Downres_DEq_MS_BDM_vs_DM"
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","9/192","103/9521",0.087378640776699,4.33297936893204,4.87891707562306,0.000224122668011576,0.00607783386604455,0.00509356927235312,"2335/3915/3911/3909/3689/7042/732/3918/3914",9,"Downres_DEq_MS_BDM_vs_DM"
"hsa04810","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","14/192","232/9521",0.0603448275862069,2.99241199712644,4.40747848668885,0.000245981873129535,0.00607783386604455,0.00509356927235312,"2335/3679/3675/3655/727/3689/10398/5880/6714/324/2247/732/3265/28964",14,"Downres_DEq_MS_BDM_vs_DM"
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","14/192","233/9521",0.0600858369098712,2.97956902718169,4.38873187886431,0.000257139125101885,0.00607783386604455,0.00509356927235312,"7057/7060/7431/2335/375790/2318/3679/3675/3655/4811/3339/27063/1291/10398",14,"Downres_DEq_MS_BDM_vs_DM"
"hsa04142","Cellular Processes","Transport and catabolism","hsa04142","Lysosome","10/192","133/9521",0.075187969924812,3.72846177944862,4.54578296217821,0.000346351881287503,0.00673812064127971,0.00564692701516154,"2629/10312/1201/537/967/527/84572/54/245972/57192",10,"Downres_DEq_MS_BDM_vs_DM"
"hsa05210","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","8/192","87/9521",0.0919540229885057,4.55986590038314,4.78516448552324,0.000354054895937409,0.00673812064127971,0.00564692701516154,"1026/5880/4437/578/7042/7046/324/3265",8,"Downres_DEq_MS_BDM_vs_DM"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","11/192","159/9521",0.0691823899371069,3.43065382599581,4.43393065619238,0.000362821880684292,0.00673812064127971,0.00564692701516154,"7057/7060/7037/4353/10381/11151/10312/3689/537/527/245972",11,"Downres_DEq_MS_BDM_vs_DM"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","6/192","50/9521",0.12,5.950625,5.03499051201979,0.000472456107862607,0.00818923920295185,0.00686304661947787,"7057/7060/3606/3689/7042/3040",6,"Downres_DEq_MS_BDM_vs_DM"
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","6/192","51/9521",0.117647058823529,5.83394607843137,4.9655052133208,0.000526593823569005,0.00831115090144647,0.00696521553279117,"338/27329/348/255738/3990/4023",6,"Downres_DEq_MS_BDM_vs_DM"
"hsa05120","Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","7/192","71/9521",0.0985915492957746,4.88901115023474,4.71850044596636,0.000543421405094577,0.00831115090144647,0.00696521553279117,"102/10312/537/6714/527/28964/245972",7,"Downres_DEq_MS_BDM_vs_DM"
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","8/192","95/9521",0.0842105263157895,4.17587719298246,4.46286065962883,0.00064223564213238,0.00927673705302327,0.00777443145739197,"3606/10312/3689/537/7042/527/54/245972",8,"Downres_DEq_MS_BDM_vs_DM"
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","7/192","75/9521",0.0933333333333333,4.62826388888889,4.52540101042145,0.000757973948370012,0.0103722750829581,0.00869255442175027,"2950/221357/1026/2940/4437/578/4193",7,"Downres_DEq_MS_BDM_vs_DM"
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","12/192","204/9521",0.0588235294117647,2.91697303921569,3.97049435468457,0.000855486721219625,0.0111213273758551,0.00932030269960328,"7057/2335/3339/960/7078/1026/6714/967/7042/4193/2247/3265",12,"Downres_DEq_MS_BDM_vs_DM"
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","17/192","362/9521",0.0469613259668508,2.3287436694291,3.69762620667285,0.0010169457081105,0.01259075638613,0.0105517674976879,"7057/7060/2335/3915/3679/3675/3655/1969/3911/3909/1291/1026/4193/2247/3918/3914/3265",17,"Downres_DEq_MS_BDM_vs_DM"
"hsa05219","Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","5/192","41/9521",0.121951219512195,6.0473831300813,4.64628208916074,0.00131572600418571,0.015024353043358,0.0125912594330976,"7057/1026/6714/4193/3265",5,"Downres_DEq_MS_BDM_vs_DM"
"hsa04110","Cellular Processes","Cell growth and death","hsa04110","Cell cycle","10/192","158/9521",0.0632911392405063,3.13851529535865,3.88852535058967,0.00132907738460475,0.015024353043358,0.0125912594330976,"4176/4174/4171/4172/4175/4173/1026/902/7042/4193",10,"Downres_DEq_MS_BDM_vs_DM"
"hsa00561","Metabolism","Lipid metabolism","hsa00561","Glycerolipid metabolism","6/192","65/9521",0.0923076923076923,4.57740384615385,4.15166648485214,0.00191336830092686,0.0207281565933743,0.0173713701005201,"231/8611/1606/3990/84803/4023",6,"Downres_DEq_MS_BDM_vs_DM"
"hsa05206","Human Diseases","Cancer: overview","hsa05206","MicroRNAs in cancer","15/192","320/9521",0.046875,2.324462890625,3.4573934935755,0.0020426162559031,0.0212432090613922,0.0178030132619765,"7057/7431/5243/6624/2744/960/7078/10642/1026/4363/578/7042/4193/324/3265",15,"Downres_DEq_MS_BDM_vs_DM"
"hsa04966","Organismal Systems","Excretory system","hsa04966","Collecting duct acid secretion","4/192","28/9521",0.142857142857143,7.08407738095238,4.62512576326367,0.0022461546809785,0.0220788580623556,0.0185033344895045,"10723/10312/527/245972",4,"Downres_DEq_MS_BDM_vs_DM"
"hsa05225","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","10/192","170/9521",0.0588235294117647,2.91697303921569,3.61795348611437,0.00229280449109078,0.0220788580623556,0.0185033344895045,"2950/221357/1728/1026/2940/578/7042/7046/324/3265",10,"Downres_DEq_MS_BDM_vs_DM"
"hsa05230","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","6/192","71/9521",0.0845070422535211,4.19058098591549,3.87110173341245,0.00300348900147344,0.0278895407279676,0.0233730159137218,"2539/2744/6513/8140/3265/441531",6,"Downres_DEq_MS_BDM_vs_DM"
"hsa04517","Environmental Information Processing","Signaling molecules and interaction","hsa04517","IgSF CAM signaling","14/192","302/9521",0.0463576158940397,2.29880656732892,3.29046732053837,0.00316695753931869,0.0283934124214779,0.0237952889524127,"2244/2243/2266/4133/5792/8829/10381/3689/10398/6714/5361/28964/5802/57522",14,"Downres_DEq_MS_BDM_vs_DM"
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","10/192","182/9521",0.0549450549450549,2.72464514652015,3.37005352682535,0.00375340525387457,0.0325295122002463,0.0272615750018259,"3606/3929/11151/10312/3689/537/6714/7042/527/245972",10,"Downres_DEq_MS_BDM_vs_DM"
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","6/192","75/9521",0.08,3.96708333333333,3.70073465598535,0.00395230595014966,0.0331483724851262,0.0277802149976564,"7057/5054/50484/1026/4193/3732",6,"Downres_DEq_MS_BDM_vs_DM"
"hsa04390","Environmental Information Processing","Signal transduction","hsa04390","Hippo signaling pathway","9/192","157/9521",0.0573248407643312,2.84265525477707,3.33975613027311,0.00445802885559016,0.0354731946856022,0.0297285477729541,"5054/174/3689/650/1490/7042/7046/324/154796",9,"Downres_DEq_MS_BDM_vs_DM"
"hsa05220","Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","6/192","77/9521",0.0779220779220779,3.86404220779221,3.61991463691767,0.00450236701778797,0.0354731946856022,0.0297285477729541,"1026/578/7042/7046/4193/3265",6,"Downres_DEq_MS_BDM_vs_DM"
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","6/192","81/9521",0.0740740740740741,3.67322530864198,3.46612019275438,0.00576907852034337,0.0441164828026258,0.03697211311799,"4353/50484/2950/221357/2940/6240",6,"Downres_DEq_MS_BDM_vs_DM"
