"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","22/266","73/9521",0.301369863013699,10.7870017509527,14.2302403277071,1.97865957361499e-17,4.84771595535673e-15,3.89483516069477e-15,"2944/126/316/2329/1571/1559/1548/125/1576/1558/130/2330/2326/2938/1549/1557/7366/124/2948/1555/1544/4257",22,"Downres_DEq_MS_CTRL_vs_HBVHDV"
"hsa00120","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","10/266","17/9521",0.588235294117647,21.0548429898275,14.0301267350316,4.01116338799701e-12,4.91367515029634e-10,3.94782922923916e-10,"570/6342/6718/1109/9420/80270/1582/51302/10998/1581",10,"Downres_DEq_MS_CTRL_vs_HBVHDV"
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","16/266","67/9521",0.238805970149254,8.54763775109415,10.5102181747677,2.75558534042632e-11,2.2503946946815e-09,1.80805073213938e-09,"230/5313/229/126/2821/125/10327/5236/130/55902/3939/5211/2203/124/2645/5232",16,"Downres_DEq_MS_CTRL_vs_HBVHDV"
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","17/266","79/9521",0.215189873417722,7.70234129627867,10.1409622896515,3.91284379136785e-11,2.3966168222128e-09,1.92553102364681e-09,"2944/126/1571/1559/1548/125/1576/130/22977/2938/1549/7366/124/2948/1555/1544/4257",17,"Downres_DEq_MS_CTRL_vs_HBVHDV"
"hsa00051","Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","12/266","35/9521",0.342857142857143,12.2719656283566,11.3256516279236,8.32217115668256e-11,4.07786386677445e-09,3.27630738168345e-09,"230/229/26007/6652/3795/5207/5211/2203/197258/55556/51171/5372",12,"Downres_DEq_MS_CTRL_vs_HBVHDV"
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","16/266","75/9521",0.213333333333333,7.63588972431078,9.78085684052572,1.71549787557227e-10,7.00494965858675e-09,5.62803689003533e-09,"230/48/26227/2752/5313/229/875/5053/1491/6470/383/2875/5211/162417/5232/10993",16,"Downres_DEq_MS_CTRL_vs_HBVHDV"
"hsa00830","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","15/266","68/9521",0.220588235294118,7.89556612118532,9.67410140992759,3.92028796368616e-10,1.37210078729016e-08,1.10239676572829e-08,"126/316/1559/1548/125/1576/1558/130/1549/7366/157506/124/1555/8630/1544",15,"Downres_DEq_MS_CTRL_vs_HBVHDV"
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","18/266","117/9521",0.153846153846154,5.50665124349335,8.31498848658372,3.37256029294715e-09,1.03284658971507e-07,8.29827335238313e-08,"230/48/26227/5313/229/26007/55753/2821/6470/55902/2875/5211/2203/9104/414328/2645/5232/10993",18,"Downres_DEq_MS_CTRL_vs_HBVHDV"
"hsa00270","Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","12/266","52/9521",0.230769230769231,8.25997686524002,8.8993017206335,1.34751784403561e-08,3.66824301987472e-07,2.94720276999602e-07,"27232/26227/635/875/1491/3939/23743/883/55256/6898/1036/10993",12,"Downres_DEq_MS_CTRL_vs_HBVHDV"
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","15/266","90/9521",0.166666666666667,5.96553884711779,8.0237954206903,2.33232024200836e-08,5.71418459292049e-07,4.59098826584804e-07,"570/1576/6580/5244/10864/8647/7366/64241/10599/8671/10998/6554/28234/486/1581",15,"Downres_DEq_MS_CTRL_vs_HBVHDV"
