"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","14/82","89/9521",0.157303370786517,18.2644560153467,15.2513544121532,1.77465608672621e-14,2.96367566483277e-12,2.52187970218987e-12,"7057/3915/3339/3911/1291/3679/1311/375790/7060/960/2335/3909/3371/3675",14,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","15/82","154/9521",0.0974025974025974,11.3093918276845,12.0214139964973,2.67834086532296e-12,2.23641462254467e-10,1.90303166746631e-10,"7057/3915/3911/1291/3679/1311/7060/2243/2266/2335/3909/2244/3371/3675/29780",15,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","13/82","203/9521",0.0640394088669951,7.43560014417878,8.63849579098037,1.57031307468877e-08,8.74140944910082e-07,7.43832509063102e-07,"7057/3915/3911/1291/3679/1311/7060/2335/3909/3371/3675/10398/29780",13,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","13/82","233/9521",0.055793991416309,6.47822673505705,7.89076787006453,8.07852515178368e-08,3.37278425086969e-06,2.87000235655473e-06,"7057/2318/3339/1291/3679/1311/375790/7060/2335/3675/4811/27063/10398",13,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","14/82","333/9521",0.042042042042042,4.88149124734491,6.72005212930462,7.9599539792647e-07,2.65862462907441e-05,2.26230270989628e-05,"7057/3915/3911/1291/4599/3679/1311/7060/1026/2335/3909/3371/3675/4193",14,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","14/82","362/9521",0.0386740331491713,4.49043255625926,6.31061831991086,2.1488125738156e-06,5.98086166378677e-05,5.08929293798433e-05,"7057/3915/3911/1291/3679/1311/1969/7060/1026/2335/3909/3371/3675/4193",14,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","7/82","93/9521",0.0752688172043011,8.7394440073433,6.99042945439794,1.41525132462566e-05,0.000337638530303551,0.000287306659886413,"3915/3911/1643/1026/2335/3909/3675",7,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","6/82","75/9521",0.08,9.28878048780488,6.71675808506557,4.2530377880486e-05,0.000887821638255146,0.000755473817613896,"7057/1643/1026/5054/8795/4193",6,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","9/82","204/9521",0.0441176470588235,5.12248923959828,5.54752124429567,6.04423523555065e-05,0.00109406500970201,0.000930972431829633,"7057/2719/3339/7042/1026/960/2335/4193/7078",9,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","5/82","50/9521",0.1,11.6109756097561,7.01140101995992,6.55128748324557e-05,0.00109406500970201,0.000930972431829633,"7057/1311/7042/7060/3606",5,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","5/82","88/9521",0.0568181818181818,6.59714523281596,4.91637953465608,0.000938477955825847,0.0142478016929924,0.0121238778982286,"5054/2243/2266/2244/2162",5,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","5/82","103/9521",0.0485436893203883,5.63639592706607,4.40942735757969,0.0018967965414975,0.0263970852025068,0.0224620643072072,"3915/3911/7042/2335/3909",5,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","6/82","159/9521",0.0377358490566038,4.38150023009664,4.00761572873106,0.00242968544408094,0.0304733968805501,0.0259307190600332,"7057/1311/10381/7060/9902/78989",6,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa04382","Organismal Systems","Development and regeneration","hsa04382","Cornified envelope formation","7/82","217/9521",0.032258064516129,3.74547600314713,3.81307261136693,0.00259200778426996,0.0304733968805501,0.0259307190600332,"3880/3911/3855/6277/3909/137075/64834",7,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","5/82","112/9521",0.0446428571428571,5.1834712543554,4.15084459142209,0.00273713145633683,0.0304733968805501,0.0259307190600332,"3915/3911/7042/3909/3588",5,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa05220","Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","4/82","77/9521",0.051948051948052,6.03167564143174,4.13182974682241,0.00429432140416736,0.0448219796559968,0.0381403545764864,"1643/7042/1026/4193",4,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","6/82","182/9521",0.032967032967033,3.82779415706245,3.59001039762674,0.00473249950108646,0.0464898480400846,0.0395595933527351,"7042/9902/3606/3929/3656/3588",6,"Upres_DEq_MS_CTRL.myr_vs_HBV"
"hsa05219","Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","3/82","41/9521",0.0731707317073171,8.49583581201666,4.48301541571853,0.00518604516130833,0.0481149745521384,0.0409424617998026,"7057/1026/4193",3,"Upres_DEq_MS_CTRL.myr_vs_HBV"
