"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","14/130","73/9521",0.191780821917808,14.0457323498419,13.1641912158224,7.18972860420273e-13,1.20787440550606e-10,8.85471838622863e-11,"316/126/2944/127/130/125/2326/124/1571/1559/1558/1557/1548/1555",14,"Upres_DEq_MS_BDM_vs_B2"
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","13/130","67/9521",0.194029850746269,14.210447761194,12.7667798794467,4.23803227299257e-12,3.55994710931376e-10,2.60973566284279e-10,"230/5313/126/3939/127/130/125/5211/229/2203/124/5105/2538",13,"Upres_DEq_MS_BDM_vs_B2"
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","10/130","47/9521",0.212765957446809,15.582651391162,11.7910630764781,5.36202211982644e-10,3.00273238710281e-08,2.20125118603401e-08,"5313/126/134526/3939/127/130/125/124/32/5105",10,"Upres_DEq_MS_BDM_vs_B2"
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","9/130","37/9521",0.243243243243243,17.8147609147609,12.0567433433779,1.12426696319299e-09,4.38788065777042e-08,3.21667942956854e-08,"316/126/127/1644/130/125/6898/124/4282",9,"Upres_DEq_MS_BDM_vs_B2"
"hsa00120","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","7/130","17/9521",0.411764705882353,30.1570135746606,14.1562595274759,1.30591686243167e-09,4.38788065777042e-08,3.21667942956854e-08,"1109/1582/6718/570/80270/51302/10998",7,"Upres_DEq_MS_BDM_vs_B2"
"hsa00830","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","11/130","68/9521",0.161764705882353,11.8473981900452,10.5615933062603,1.58981991844043e-09,4.45149577163321e-08,3.26331456943036e-08,"316/126/127/130/125/124/1559/1558/1548/8630/1555",11,"Upres_DEq_MS_BDM_vs_B2"
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","11/130","75/9521",0.146666666666667,10.741641025641,9.96490156802653,4.68524631489715e-09,1.12445911557532e-07,8.24321532094687e-08,"230/48/5313/6470/1491/383/875/26227/5211/229/162417",11,"Upres_DEq_MS_BDM_vs_B2"
"hsa00051","Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","8/130","35/9521",0.228571428571429,16.7402197802198,10.9758328402783,1.68017131079463e-08,3.52835975266873e-07,2.58657951793384e-07,"230/26007/3795/5211/229/2203/5207/51171",8,"Upres_DEq_MS_BDM_vs_B2"
"hsa04922","Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","12/130","107/9521",0.11214953271028,8.2136592379583,8.82865701062205,2.07588584578535e-08,3.87498691213266e-07,2.84068589423259e-07,"3939/5261/5257/5211/5256/2203/32/5207/2998/5105/2538/810",12,"Upres_DEq_MS_BDM_vs_B2"
"hsa00270","Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","9/130","52/9521",0.173076923076923,12.6758875739645,9.93284705200092,2.79789621955487e-08,4.70046564885218e-07,3.44583008092547e-07,"27232/3939/1491/635/875/26227/6898/23743/1036",9,"Upres_DEq_MS_BDM_vs_B2"
