"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","13/95","89/9521",0.146067415730337,14.6390301596688,12.977563307166,3.16083531355628e-12,5.21537826736786e-10,4.55825724165484e-10,"7057/2335/3339/375790/3915/1291/3911/3679/960/3675/7060/1311/3909",13,"Upres_DEq_MS_CM_vs_BT"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","14/95","154/9521",0.0909090909090909,9.111004784689,10.1871175376192,3.0647316631685e-10,2.52840362211402e-08,2.20983283081097e-08,"7057/2335/2243/2266/2244/3915/1291/3911/3679/3675/7060/1311/29780/3909",14,"Upres_DEq_MS_CM_vs_BT"
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","12/95","233/9521",0.0515021459227468,5.16159927716286,6.45644826918399,3.1577167398719e-06,0.000173674420692955,0.000151791997671035,"7057/2335/3339/2318/375790/1291/3679/3675/7060/633/1311/4811",12,"Upres_DEq_MS_CM_vs_BT"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","11/95","203/9521",0.0541871921182266,5.43069743323827,6.4058286667865,5.15363139054486e-06,0.000212587294859975,0.000185801973817012,"7057/2335/3915/1291/3911/3679/3675/7060/1311/29780/3909",11,"Upres_DEq_MS_CM_vs_BT"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","7/95","93/9521",0.0752688172043011,7.54352009054895,6.36589816044178,3.71139416980814e-05,0.00122476007603669,0.00107044421318677,"2335/1643/3915/3911/3675/1026/3909",7,"Upres_DEq_MS_CM_vs_BT"
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","13/95","362/9521",0.0359116022099447,3.5990985751672,5.06138724196653,5.78779237877446e-05,0.00159164290416298,0.0013911009752493,"7057/2335/3915/1291/3911/3679/1969/3675/7060/1026/1311/4193/3909",13,"Upres_DEq_MS_CM_vs_BT"
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","6/95","75/9521",0.08,8.01768421052632,6.12515441401656,9.73726749710093e-05,0.00227868012529083,0.00199157369802133,"7057/50484/1643/1026/4193/8795",6,"Upres_DEq_MS_CM_vs_BT"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","12/95","333/9521",0.036036036036036,3.61156946420104,4.87000900869144,0.000110481460620161,0.00227868012529083,0.00199157369802133,"7057/2335/3915/1291/3911/3679/3675/7060/1026/1311/4193/3909",12,"Upres_DEq_MS_CM_vs_BT"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","7/95","159/9521",0.0440251572327044,4.41224760013241,4.35583419421556,0.00102495388169975,0.0187908211644954,0.0164232376365925,"7057/4353/78989/10381/7060/1311/9902",7,"Upres_DEq_MS_CM_vs_BT"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","4/95","50/9521",0.08,8.01768421052632,4.99456264208872,0.00150799023193833,0.0248818388269825,0.0217468065026897,"7057/7060/1311/3040",4,"Upres_DEq_MS_CM_vs_BT"
"hsa00534","Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","3/95","24/9521",0.125,12.5276315789474,5.67634847220981,0.00167320709108647,0.0250981063662971,0.0219358250218992,"2131/2132/2135",3,"Upres_DEq_MS_CM_vs_BT"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","8/95","238/9521",0.0336134453781513,3.3687748783724,3.71522098388739,0.00253698085604405,0.0331848594737802,0.0290036730329051,"2243/2266/2244/2162/8829/6143/6129/6132",8,"Upres_DEq_MS_CM_vs_BT"
"hsa00240","Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","4/95","58/9521",0.0689655172413793,6.91179673321234,4.53352097135219,0.00261456468581298,0.0331848594737802,0.0290036730329051,"50484/4907/1633/955",4,"Upres_DEq_MS_CM_vs_BT"
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","7/95","204/9521",0.0343137254901961,3.43895768833849,3.53506872434888,0.00420838551618904,0.0495988292979422,0.0433495350163833,"7057/2335/3339/2719/960/1026/4193",7,"Upres_DEq_MS_CM_vs_BT"
