"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","12/69","89/9521",0.134831460674157,18.6047874938935,14.256241952315,1.1852887889463e-12,1.51716964985126e-10,1.32253275398218e-10,"2335/7057/3339/375790/3915/3911/1311/3371/960/3918/7060/1291",12,"Downres_DEq_MS_BM2_vs_C"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","13/69","154/9521",0.0844155844155844,11.6481272350838,11.3818929150155,5.52062792802506e-11,3.53320187393604e-09,3.07992926510872e-09,"2335/2244/7057/2266/2243/3915/3911/1311/3371/3918/29780/7060/1291",13,"Downres_DEq_MS_BM2_vs_C"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","10/69","203/9521",0.0492610837438424,6.79731562790034,7.13337038861251,1.76917797820628e-06,7.54849270701344e-05,6.58010055052159e-05,"2335/7057/3915/3911/1311/3371/3918/29780/7060/1291",10,"Downres_DEq_MS_BM2_vs_C"
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","9/69","233/9521",0.0386266094420601,5.32991229707035,5.71711752524078,4.2584876094679e-05,0.00136271603502973,0.00118789391211473,"2335/7057/3339/375790/7431/1311/4811/7060/1291",9,"Downres_DEq_MS_BM2_vs_C"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","10/69","333/9521",0.03003003003003,4.14370892631762,4.98924826299805,0.000129726159606604,0.00332098968592906,0.00289494166701053,"2335/7057/3915/3911/1311/3371/3918/7060/1291/3516",10,"Downres_DEq_MS_BM2_vs_C"
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","10/69","362/9521",0.0276243093922652,3.81175434382256,4.66003086931595,0.000256017778363535,0.00546171260508875,0.0047610323695675,"2335/7057/3915/3911/1969/1311/3371/3918/7060/1291",10,"Downres_DEq_MS_BM2_vs_C"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","4/69","50/9521",0.08,11.0388405797101,6.08067517678326,0.000452607570392446,0.00827625271574758,0.0072144966107668,"7057/1311/3040/7060",4,"Downres_DEq_MS_BM2_vs_C"
"hsa00564","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","5/69","103/9521",0.0485436893203883,6.69832559448431,4.96784106356466,0.00087268675330309,0.0115593341390762,0.0100763932462342,"3931/79888/43/51365/26279",5,"Downres_DEq_MS_BM2_vs_C"
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","5/69","103/9521",0.0485436893203883,6.69832559448431,4.96784106356466,0.00087268675330309,0.0115593341390762,0.0100763932462342,"2335/3915/3911/3918/1511",5,"Downres_DEq_MS_BM2_vs_C"
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","4/69","61/9521",0.0655737704918033,9.04822998336897,5.38766880424269,0.000966062742522939,0.0115593341390762,0.0100763932462342,"4494/4493/4496/4495",4,"Downres_DEq_MS_BM2_vs_C"
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","6/69","159/9521",0.0377358490566038,5.20700027344818,4.57054455671027,0.000993380277576861,0.0115593341390762,0.0100763932462342,"7057/1311/10381/4353/7060/78989",6,"Downres_DEq_MS_BM2_vs_C"
"hsa04517","Environmental Information Processing","Signaling molecules and interaction","hsa04517","IgSF CAM signaling","8/69","302/9521",0.0264900662251656,3.65524522506958,4.00633594523739,0.00145293597352738,0.0154979837176254,0.0135097555433248,"2244/2266/2243/5792/4133/10381/8829/5789",8,"Downres_DEq_MS_BM2_vs_C"
"hsa04613","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","6/69","196/9521",0.0306122448979592,4.22404614019521,3.89660180172767,0.00287993236562203,0.0283562571384323,0.0247184478344887,"2244/2266/2243/4353/55506/1511",6,"Downres_DEq_MS_BM2_vs_C"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","4/69","88/9521",0.0454545454545455,6.27206851119895,4.24500911657295,0.00372918596548799,0.0340954145416045,0.0297213317550171,"2244/2266/2243/2162",4,"Downres_DEq_MS_BM2_vs_C"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","4/69","93/9521",0.043010752688172,5.93486052672588,4.08589999888893,0.00454478534699417,0.0387821682943502,0.0338068243355356,"2335/3915/3911/3918",4,"Downres_DEq_MS_BM2_vs_C"
