"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa04518","Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","15/83","154/9521",0.0974025974025974,11.1731340948208,11.9352742650013,3.2242124144564e-12,5.15873986313023e-10,4.61571461437968e-10,"2243/2335/7057/2266/2244/7060/718/1291/3915/3911/83706/29780/3918/1311/3909",15,"Upres_DEq_MS_D_vs_BM2"
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","11/83","89/9521",0.123595505617978,14.1777446866116,11.7125573437321,2.35665975403273e-10,1.88532780322619e-08,1.68687224499185e-08,"2335/7057/7060/3339/1291/3915/3911/6382/3918/1311/3909",11,"Upres_DEq_MS_D_vs_BM2"
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","8/83","88/9521",0.0909090909090909,10.4282584884995,8.33231027254202,8.64964874413225e-07,4.61314599687053e-05,4.12755168141048e-05,"2243/2266/2244/718/727/5648/732/2162",8,"Upres_DEq_MS_D_vs_BM2"
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","6/83","50/9521",0.12,13.7653012048193,8.48663813326824,4.27636733623734e-06,0.000171054693449494,0.000153048936244284,"7057/7060/6382/7042/3040/1311",6,"Upres_DEq_MS_D_vs_BM2"
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","10/83","203/9521",0.0492610837438424,5.65078046174847,6.28101801556594,9.7642594924056e-06,0.000312456303756979,0.000279566166519403,"2335/7057/7060/1291/3915/3911/29780/3918/1311/3909",10,"Upres_DEq_MS_D_vs_BM2"
"hsa05150","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","7/83","102/9521",0.0686274509803922,7.8723127805339,6.54362101806664,2.80665434030368e-05,0.000683499915314729,0.000611552555807916,"2266/718/727/5648/728358/1672/3886",7,"Upres_DEq_MS_D_vs_BM2"
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","7/83","103/9521",0.0679611650485437,7.79588255936367,6.50283400840848,2.99031212950194e-05,0.000683499915314729,0.000611552555807916,"2335/3915/3911/732/7042/3918/3909",7,"Upres_DEq_MS_D_vs_BM2"
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","9/83","233/9521",0.0386266094420601,4.43089094575728,4.97211660218256,0.000183552420458958,0.00367104840917916,0.00328462226084451,"2335/7057/7060/3339/1291/6382/4811/1311/633",9,"Upres_DEq_MS_D_vs_BM2"
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","6/83","112/9521",0.0535714285714286,6.14522375215146,5.13640283221005,0.000419020342739286,0.00744925053758732,0.00666511890205181,"3915/3911/5608/7042/3918/3909",6,"Upres_DEq_MS_D_vs_BM2"
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","10/83","333/9521",0.03003003003003,3.44477007127609,4.25860321562873,0.000602015186835847,0.00963224298937355,0.00861832267470265,"2335/7057/7060/1291/3915/3911/3918/1311/3909/5986",10,"Upres_DEq_MS_D_vs_BM2"
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","4/83","51/9521",0.0784313725490196,8.99692889203874,5.36971043528182,0.000982649871762968,0.0141771010936275,0.0126847746627194,"348/55908/3990/3931",4,"Upres_DEq_MS_D_vs_BM2"
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","8/83","238/9521",0.0336134453781513,3.8558266680166,4.18401932671973,0.00106328258202206,0.0141771010936275,0.0126847746627194,"2243/2266/2244/718/727/5648/732/2162",8,"Upres_DEq_MS_D_vs_BM2"
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","5/83","93/9521",0.0537634408602151,6.16724964373623,4.69578998470865,0.00127142187179255,0.0156482691912929,0.0140010829606305,"2335/3915/3911/3918/3909",5,"Upres_DEq_MS_D_vs_BM2"
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","7/83","204/9521",0.0343137254901961,3.93615639026695,3.97533519611649,0.00196044141216734,0.0224050447104839,0.0200466189514856,"2335/7057/3339/6382/2719/2817/7042",7,"Upres_DEq_MS_D_vs_BM2"
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","9/83","362/9521",0.0248618784530387,2.85192704519736,3.36877234900209,0.00412867719557506,0.0440392234194674,0.0394035156911024,"2335/7057/7060/1291/3915/3911/3918/1311/3909",9,"Upres_DEq_MS_D_vs_BM2"
