"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","14/102","73/9521",0.191780821917808,17.9014235831319,15.0845005622867,2.30354075627345e-14,3.08674461340642e-12,2.13380617423225e-12,"316/2944/126/130/125/127/2326/124/1571/1559/1558/1557/1549/1548",14,"Downres_DEq_MS_B1_vs_BDM"
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","10/102","47/9521",0.212765957446809,19.8602419691281,13.4879410960419,4.7377525830207e-11,3.17429423062387e-09,2.19432751213591e-09,"134526/126/130/5313/125/127/3939/124/32/5105",10,"Downres_DEq_MS_B1_vs_BDM"
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","11/102","67/9521",0.164179104477612,15.3249926836406,12.2444751121606,9.62516341966569e-11,4.29923966078401e-09,2.97198028396695e-09,"230/126/130/5313/229/125/127/3939/124/2538/5105",11,"Downres_DEq_MS_B1_vs_BDM"
"hsa00670","Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","9/102","39/9521",0.230769230769231,21.5407239819005,13.3756296826602,2.10949182634721e-10,7.06679761826317e-09,4.88513896627776e-09,"10840/27232/635/6470/875/1491/10841/23743/4522",9,"Downres_DEq_MS_B1_vs_BDM"
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","11/102","79/9521",0.139240506329114,12.9971456937205,11.1423203910746,6.08837421320798e-10,1.63168428913974e-08,1.12795143318379e-08,"2944/126/130/125/127/22977/124/1571/1559/1549/1548",11,"Downres_DEq_MS_B1_vs_BDM"
"hsa00830","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","10/102","68/9521",0.147058823529412,13.7269319492503,10.9599736742798,2.20952458901794e-09,4.93460491547339e-08,3.41119585672945e-08,"316/126/130/125/127/124/1559/1558/1549/1548",10,"Downres_DEq_MS_B1_vs_BDM"
"hsa00270","Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","8/102","52/9521",0.153846153846154,14.3604826546003,10.0528203775804,6.70475762528859e-08,1.28348217398382e-06,8.872461218427e-07,"27232/635/875/1491/3939/23743/26227/1036",8,"Downres_DEq_MS_B1_vs_BDM"
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","9/102","75/9521",0.12,11.2011764705882,9.22939180957247,9.09478306625782e-08,1.52337616359818e-06,1.05308014451406e-06,"48/230/5313/6470/229/875/383/1491/26227",9,"Downres_DEq_MS_B1_vs_BDM"
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","7/102","37/9521",0.189189189189189,17.6595124536301,10.5653414833005,1.04087647728446e-07,1.54974942173464e-06,1.07131146200038e-06,"316/126/130/125/127/1644/124",7,"Downres_DEq_MS_B1_vs_BDM"
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","8/102","63/9521",0.126984126984127,11.8530967942733,8.99374268046689,3.13176213024822e-07,4.19656125453261e-06,2.90100071012467e-06,"3248/2053/1571/1559/4051/1558/8529/1557",8,"Downres_DEq_MS_B1_vs_BDM"
"hsa00120","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","5/102","17/9521",0.294117647058824,27.4538638985006,11.3599527062787,7.1442505264418e-07,8.70299609584728e-06,6.0162109696352e-06,"1109/6342/1582/6718/51302",5,"Downres_DEq_MS_B1_vs_BDM"
"hsa04922","Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","9/102","107/9521",0.0841121495327103,7.85129191863661,7.41640479013752,1.95675319365808e-06,2.18504106625152e-05,1.51047614949044e-05,"5261/5207/3939/5257/5256/32/2538/2998/5105",9,"Downres_DEq_MS_B1_vs_BDM"
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","8/102","81/9521",0.0987654320987654,9.21907528443476,7.73028725383509,2.21953135681089e-06,2.28782462932814e-05,1.58152841618913e-05,"1806/51733/7498/2944/1807/1571/1549/1548",8,"Downres_DEq_MS_B1_vs_BDM"
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","9/102","117/9521",0.0769230769230769,7.18024132730015,6.99935814391286,4.12609472888878e-06,3.86552736265687e-05,2.67216345572509e-05,"48/26007/230/5313/6470/229/9104/26227/414328",9,"Downres_DEq_MS_B1_vs_BDM"
"hsa00260","Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","6/102","41/9521",0.146341463414634,13.6599713055954,8.45350166727537,4.32708286864575e-06,3.86552736265687e-05,2.67216345572509e-05,"27232/635/6470/875/1491/26227",6,"Downres_DEq_MS_B1_vs_BDM"
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","7/102","71/9521",0.0985915492957746,9.20284451808893,7.21928041891043,9.98414352420548e-06,8.36172020152209e-05,5.78029361927685e-05,"2944/1571/1559/1558/1557/1549/1548",7,"Downres_DEq_MS_B1_vs_BDM"
"hsa00051","Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","5/102","35/9521",0.142857142857143,13.3347338935574,7.6074377657791,3.21610609824948e-05,0.000253504833626724,0.000175242932907712,"26007/230/229/3795/5207",5,"Downres_DEq_MS_B1_vs_BDM"
"hsa00071","Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","5/102","43/9521",0.116279069767442,10.8538531691746,6.73904139188299,8.91062469434846e-05,0.000663346505023719,0.000458558463802728,"126/130/125/127/124",5,"Downres_DEq_MS_B1_vs_BDM"
"hsa04910","Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","8/102","138/9521",0.0579710144927536,5.41119636260301,5.43176831387482,0.000110879593429341,0.000781992922080613,0.000540576411179057,"5313/5261/5257/5256/32/2538/2998/5105",8,"Downres_DEq_MS_B1_vs_BDM"
"hsa04936","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","8/102","144/9521",0.0555555555555556,5.18572984749455,5.26667651865565,0.000149152545162495,0.000992133023419941,0.000685842152874743,"126/130/125/127/124/1571/32/2168",8,"Downres_DEq_MS_B1_vs_BDM"
"hsa03320","Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","6/102","76/9521",0.0789473684210526,7.36919504643963,5.80104888568564,0.000155483533521036,0.000992133023419941,0.000685842152874743,"6342/116519/1582/123/2168/5105",6,"Downres_DEq_MS_B1_vs_BDM"
"hsa00591","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","4/102","30/9521",0.133333333333333,12.4457516339869,6.53378922000067,0.000274685521056047,0.00167308453734138,0.00115657061497283,"1571/1559/1558/1557",4,"Downres_DEq_MS_B1_vs_BDM"
"hsa00030","Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","4/102","31/9521",0.129032258064516,12.0442757748261,6.40916046000519,0.000312799730246995,0.00174646516054572,0.00120729720446209,"230/229/9104/414328",4,"Downres_DEq_MS_B1_vs_BDM"
"hsa04981","Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","4/102","31/9521",0.129032258064516,12.0442757748261,6.40916046000519,0.000312799730246995,0.00174646516054572,0.00120729720446209,"635/6470/23743/4522",4,"Downres_DEq_MS_B1_vs_BDM"
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","4/102","42/9521",0.0952380952380952,8.88982259570495,5.33244989381882,0.00101674375302282,0.0054497465162023,0.00376730316909507,"316/64577/1644/23498",4,"Downres_DEq_MS_B1_vs_BDM"
