"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0034774","GO:0034774","secretory granule lumen","11/64","322/19518",7.09334949840604e-09,5.51936754454714e-07,4.02894853820421e-07,"4282/7415/55313/6709/3417/226/10576/1938/2821/5768/567",11,"Downres_DEq_MS_HF_vs_MF"
"GO:0060205","GO:0060205","cytoplasmic vesicle lumen","11/64","325/19518",7.80864044330288e-09,5.51936754454714e-07,4.02894853820421e-07,"4282/7415/55313/6709/3417/226/10576/1938/2821/5768/567",11,"Downres_DEq_MS_HF_vs_MF"
"GO:0031983","GO:0031983","vesicle lumen","11/64","327/19518",8.32065458976956e-09,5.51936754454714e-07,4.02894853820421e-07,"4282/7415/55313/6709/3417/226/10576/1938/2821/5768/567",11,"Downres_DEq_MS_HF_vs_MF"
"GO:1904724","GO:1904724","tertiary granule lumen","6/64","55/19518",2.49995956661915e-08,1.24372988439302e-06,9.07880053140637e-07,"6709/3417/226/4048/5768/567",6,"Downres_DEq_MS_HF_vs_MF"
"GO:0101002","GO:0101002","ficolin-1-rich granule","8/64","185/19518",1.57507142864367e-07,5.37479060546835e-06,3.92341234358441e-06,"4282/7415/3417/226/4048/1938/2821/5269",8,"Downres_DEq_MS_HF_vs_MF"
"GO:1904813","GO:1904813","ficolin-1-rich granule lumen","7/64","124/19518",1.62053988104573e-07,5.37479060546835e-06,3.92341234358441e-06,"4282/7415/3417/226/4048/1938/2821",7,"Downres_DEq_MS_HF_vs_MF"
"GO:0070820","GO:0070820","tertiary granule","7/64","164/19518",1.08054084445415e-06,3.07182325780537e-05,2.24232536142365e-05,"6709/3417/226/4048/5768/567/5269",7,"Downres_DEq_MS_HF_vs_MF"
"GO:0022626","GO:0022626","cytosolic ribosome","4/64","100/19518",0.000325597358064993,0.00809923428186671,0.00591216255433804,"6181/6176/3921/10399",4,"Downres_DEq_MS_HF_vs_MF"
"GO:0005925","GO:0005925","focal adhesion","7/64","422/19518",0.000451533998429496,0.00907448547071349,0.00662406239068215,"811/6181/6385/5216/6176/4869/567",7,"Downres_DEq_MS_HF_vs_MF"
"GO:0030666","GO:0030666","endocytic vesicle membrane","5/64","196/19518",0.000457680918968841,0.00907448547071349,0.00662406239068215,"7037/811/3949/10618/567",5,"Downres_DEq_MS_HF_vs_MF"
"GO:0030055","GO:0030055","cell-substrate junction","7/64","432/19518",0.000519137172494695,0.00907448547071349,0.00662406239068215,"811/6181/6385/5216/6176/4869/567",7,"Downres_DEq_MS_HF_vs_MF"
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","6/64","312/19518",0.000547205154012874,0.00907448547071349,0.00662406239068215,"811/1066/10618/5768/567/1622",6,"Downres_DEq_MS_HF_vs_MF"
"GO:0035580","GO:0035580","specific granule lumen","3/64","62/19518",0.00110779538202322,0.0165629016176377,0.0120903487079291,"6709/5768/567",3,"Downres_DEq_MS_HF_vs_MF"
"GO:0005777","GO:0005777","peroxisome","4/64","143/19518",0.00124845992092746,0.0165629016176377,0.0120903487079291,"6647/3417/2168/7086",4,"Downres_DEq_MS_HF_vs_MF"
"GO:0042579","GO:0042579","microbody","4/64","143/19518",0.00124845992092746,0.0165629016176377,0.0120903487079291,"6647/3417/2168/7086",4,"Downres_DEq_MS_HF_vs_MF"
"GO:0030669","GO:0030669","clathrin-coated endocytic vesicle membrane","3/64","73/19518",0.00177571575906646,0.0220854647533891,0.0161216299178402,"7037/3949/10618",3,"Downres_DEq_MS_HF_vs_MF"
