"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008202","GO:0008202","steroid metabolic process","11/45","323/18614",2.17502176527062e-10,1.94262138226707e-07,1.49655706686356e-07,"622/54659/2222/3157/54658/174/7365/336/570/2330/1595",11
"GO:0006805","GO:0006805","xenobiotic metabolic process","8/45","123/18614",5.07343817849205e-10,1.94262138226707e-07,1.49655706686356e-07,"348158/2939/2938/54659/54658/2330/5243/2948",8
"GO:0071466","GO:0071466","cellular response to xenobiotic stimulus","9/45","189/18614",6.12814316172577e-10,1.94262138226707e-07,1.49655706686356e-07,"348158/2939/2938/54659/54658/1644/2330/5243/2948",9
"GO:0006721","GO:0006721","terpenoid metabolic process","7/45","99/18614",3.73411448002304e-09,8.87785717625478e-07,6.83932546867378e-07,"127/54659/2222/5950/3157/54658/5948",7
"GO:0009410","GO:0009410","response to xenobiotic stimulus","11/45","440/18614",5.59587841275602e-09,1.0643360741062e-06,8.19943447426988e-07,"348158/2939/2938/54659/54658/1644/336/4524/2330/5243/2948",11
"GO:0006720","GO:0006720","isoprenoid metabolic process","7/45","119/18614",1.35562040631608e-08,2.14865834401098e-06,1.65528386455437e-06,"127/54659/2222/5950/3157/54658/5948",7
"GO:1902652","GO:1902652","secondary alcohol metabolic process","6/45","150/18614",1.55691443621369e-06,0.000197132378600226,0.000151866883065756,"54659/2222/3157/336/2330/1595",6
"GO:0042445","GO:0042445","hormone metabolic process","7/45","241/18614",1.66821285995829e-06,0.000197132378600226,0.000151866883065756,"127/54659/5950/54658/174/7365/4224",7
"GO:0001523","GO:0001523","retinoid metabolic process","5/45","85/18614",1.86560610662675e-06,0.000197132378600226,0.000151866883065756,"127/54659/5950/54658/5948",5
"GO:0016101","GO:0016101","diterpenoid metabolic process","5/45","88/18614",2.21619861937451e-06,0.000204341666365914,0.000157420775682856,"127/54659/5950/54658/5948",5
"GO:0006066","GO:0006066","alcohol metabolic process","8/45","366/18614",2.3635734279969e-06,0.000204341666365914,0.000157420775682856,"127/54659/2222/5950/3157/336/2330/1595",8
"GO:0006953","GO:0006953","acute-phase response","4/45","48/18614",5.36505874838441e-06,0.000425180905809465,0.000327550955164522,"54658/5265/2/197",4
"GO:0002526","GO:0002526","acute inflammatory response","5/45","114/18614",7.92675381469342e-06,0.000579872529059496,0.000446722320245071,"54658/336/5265/2/197",5
"GO:0052695","GO:0052695","cellular glucuronidation","3/45","21/18614",1.70334149029089e-05,0.00115705554090474,0.000891372689655986,"54659/54658/7365",3
"GO:0031100","GO:0031100","animal organ regeneration","4/45","66/18614",1.92519358795342e-05,0.00122057273476247,0.000940305078747774,"54658/336/570/6209",4
"GO:0008203","GO:0008203","cholesterol metabolic process","5/45","140/18614",2.14898008437446e-05,0.00127730003765007,0.000984006670213567,"2222/3157/336/2330/1595",5
"GO:0006063","GO:0006063","uronic acid metabolic process","3/45","26/18614",3.30179573052722e-05,0.00174444874429522,0.00134388878856547,"54659/54658/7365",3
"GO:0019585","GO:0019585","glucuronate metabolic process","3/45","26/18614",3.30179573052722e-05,0.00174444874429522,0.00134388878856547,"54659/54658/7365",3
"GO:0016125","GO:0016125","sterol metabolic process","5/45","155/18614",3.5046757009154e-05,0.00175418241661608,0.00135138741708428,"2222/3157/336/2330/1595",5
"GO:0006631","GO:0006631","fatty acid metabolic process","7/45","394/18614",4.0929026402929e-05,0.00194617520545927,0.00149929486191782,"2194/348158/127/2938/570/4706/2948",7
"GO:0006790","GO:0006790","sulfur compound metabolic process","6/45","319/18614",0.000112124214412107,0.00507762513837683,0.00391170191633214,"348158/2938/3157/570/4524/4706",6
"GO:0008210","GO:0008210","estrogen metabolic process","3/45","40/18614",0.000122533762454052,0.00529680036790014,0.00408055017550334,"54659/54658/7365",3
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","6/45","328/18614",0.000130533638805106,0.00539728219581112,0.00415795938711002,"2194/348158/570/4524/4706/2948",6
"GO:0016053","GO:0016053","organic acid biosynthetic process","6/45","331/18614",0.000137177146950327,0.00543564444790669,0.00418751290690471,"2194/348158/570/4524/4706/2948",6
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","6/45","345/18614",0.000171822469962998,0.00653612675739244,0.00503530269870512,"259/336/5265/2/197/10959",6
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","5/45","220/18614",0.000183223343778112,0.00660705463885313,0.00508994413486278,"2194/348158/570/4706/2948",5
"GO:0046942","GO:0046942","carboxylic acid transport","6/45","352/18614",0.000191567916407303,0.00660705463885313,0.00508994413486278,"54659/84647/10991/5948/10861/5243",6
"GO:0015849","GO:0015849","organic acid transport","6/45","353/18614",0.000194529474119756,0.00660705463885313,0.00508994413486278,"54659/84647/10991/5948/10861/5243",6
"GO:0009636","GO:0009636","response to toxic substance","5/45","242/18614",0.000284881971770221,0.009030758505116,0.00695711762638855,"127/2938/1644/213/5243",5
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process","5/45","242/18614",0.000284881971770221,0.009030758505116,0.00695711762638855,"2222/3157/1644/570/1595",5
"GO:0006695","GO:0006695","cholesterol biosynthetic process","3/45","56/18614",0.000334625107071113,0.00994463990076963,0.00766115376715442,"2222/3157/1595",3
"GO:1902653","GO:1902653","secondary alcohol biosynthetic process","3/45","56/18614",0.000334625107071113,0.00994463990076963,0.00766115376715442,"2222/3157/1595",3
"GO:0006749","GO:0006749","glutathione metabolic process","3/45","57/18614",0.000352619829205675,0.0101618623507454,0.00782849764360925,"2939/2938/2948",3
"GO:0098754","GO:0098754","detoxification","4/45","144/18614",0.000400066004053402,0.0111900814663172,0.00862061730096495,"127/2938/213/5243",4
"GO:0006787","GO:0006787","porphyrin-containing compound catabolic process","2/45","13/18614",0.000438273934028258,0.0115777364239131,0.00891925900829437,"54658/259",2
"GO:0033015","GO:0033015","tetrapyrrole catabolic process","2/45","13/18614",0.000438273934028258,0.0115777364239131,0.00891925900829437,"54658/259",2
"GO:0016126","GO:0016126","sterol biosynthetic process","3/45","63/18614",0.00047374761876262,0.012176594201169,0.0093806071880166,"2222/3157/1595",3
"GO:0009812","GO:0009812","flavonoid metabolic process","2/45","14/18614",0.000510533368157932,0.012776769292584,0.00984297020049643,"54659/54658",2
"GO:0120254","GO:0120254","olefinic compound metabolic process","4/45","158/18614",0.000567888584178584,0.0137471958004765,0.010590567576658,"127/2938/5950/174",4
"GO:0015711","GO:0015711","organic anion transport","6/45","433/18614",0.000578220643553165,0.0137471958004765,0.010590567576658,"54659/84647/10991/5948/10861/5243",6
"GO:0006633","GO:0006633","fatty acid biosynthetic process","4/45","161/18614",0.000609485305185748,0.0141370859812597,0.010890931255694,"2194/348158/4706/2948",4
"GO:0006869","GO:0006869","lipid transport","6/45","447/18614",0.000683169499182602,0.0154689093743489,0.011916941639877,"5950/84647/5948/336/350/5243",6
"GO:0006694","GO:0006694","steroid biosynthetic process","4/45","175/18614",0.00083263738177609,0.0184148406992805,0.0141864288302609,"2222/3157/570/1595",4
"GO:0031667","GO:0031667","response to nutrient levels","6/45","477/18614",0.000957713707158173,0.0206996758069869,0.0159466205785189,"54658/213/10991/2/4524/55062",6
"GO:0031099","GO:0031099","regeneration","4/45","190/18614",0.00113001377305724,0.0238809577372762,0.0183974172174932,"54658/336/570/6209",4
"GO:0010876","GO:0010876","lipid localization","6/45","497/18614",0.00118348549060591,0.0244672761210048,0.0188491052966067,"5950/84647/5948/336/350/5243",6
"GO:0006637","GO:0006637","acyl-CoA metabolic process","3/45","94/18614",0.00151775381025907,0.0300700412359633,0.0231653646579561,"348158/3157/570",3
"GO:0035383","GO:0035383","thioester metabolic process","3/45","94/18614",0.00151775381025907,0.0300700412359633,0.0231653646579561,"348158/3157/570",3
"GO:0042594","GO:0042594","response to starvation","4/45","207/18614",0.00154935017935037,0.0300700412359633,0.0231653646579561,"54658/213/10991/55062",4
"GO:0042178","GO:0042178","xenobiotic catabolic process","2/45","26/18614",0.00179000627925305,0.0340459194313929,0.0262283025338973,"54658/2948",2
"GO:0042537","GO:0042537","benzene-containing compound metabolic process","2/45","27/18614",0.00193024018685159,0.035993302307762,0.0277285277615832,"54658/2948",2
"GO:0010466","GO:0010466","negative regulation of peptidase activity","4/45","236/18614",0.00249702706954942,0.0456667835219518,0.0351807862430444,"259/5265/2/197",4
"GO:1990748","GO:1990748","cellular detoxification","3/45","115/18614",0.00269866406890223,0.0484231986703024,0.0373042739216674,"127/2938/213",3
