"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006751","GO:0006751","glutathione catabolic process","1/3","11/18614",0.0017719068074511,0.0290029754867382,0.00746997128997735,"1800",1
"GO:1901748","GO:1901748","leukotriene D4 metabolic process","1/3","12/18614",0.00193288537432623,0.0290029754867382,0.00746997128997735,"1800",1
"GO:0050667","GO:0050667","homocysteine metabolic process","1/3","14/18614",0.00225479058601996,0.0290029754867382,0.00746997128997735,"1800",1
"GO:0070734","GO:0070734","histone H3-K27 methylation","1/3","15/18614",0.00241571723269984,0.0290029754867382,0.00746997128997735,"3008",1
"GO:0060392","GO:0060392","negative regulation of SMAD protein signal transduction","1/3","16/18614",0.00257662657450863,0.0290029754867382,0.00746997128997735,"64081",1
"GO:0071732","GO:0071732","cellular response to nitric oxide","1/3","16/18614",0.00257662657450863,0.0290029754867382,0.00746997128997735,"1800",1
"GO:1901569","GO:1901569","fatty acid derivative catabolic process","1/3","17/18614",0.00273751861237681,0.0290029754867382,0.00746997128997735,"1800",1
"GO:1902170","GO:1902170","cellular response to reactive nitrogen species","1/3","18/18614",0.00289839334723563,0.0290029754867382,0.00746997128997735,"1800",1
"GO:0080182","GO:0080182","histone H3-K4 trimethylation","1/3","19/18614",0.00305925078001412,0.0290029754867382,0.00746997128997735,"3008",1
"GO:0071731","GO:0071731","response to nitric oxide","1/3","21/18614",0.00338091374305594,0.0290029754867382,0.00746997128997735,"1800",1
"GO:0030277","GO:0030277","maintenance of gastrointestinal epithelium","1/3","22/18614",0.00354171927517921,0.0290029754867382,0.00746997128997735,"64081",1
"GO:0043171","GO:0043171","peptide catabolic process","1/3","23/18614",0.0037025075089453,0.0290029754867382,0.00746997128997735,"1800",1
"GO:0010669","GO:0010669","epithelial structure maintenance","1/3","32/18614",0.00514882334027378,0.0335959223984774,0.0086529251418251,"64081",1
"GO:0000096","GO:0000096","sulfur amino acid metabolic process","1/3","33/18614",0.00530943864163946,0.0335959223984774,0.0086529251418251,"1800",1
"GO:0006691","GO:0006691","leukotriene metabolic process","1/3","34/18614",0.00547003665488288,0.0335959223984774,0.0086529251418251,"1800",1
"GO:0044273","GO:0044273","sulfur compound catabolic process","1/3","37/18614",0.0059517269751832,0.0335959223984774,0.0086529251418251,"1800",1
"GO:0060390","GO:0060390","regulation of SMAD protein signal transduction","1/3","39/18614",0.00627276743183003,0.0335959223984774,0.0086529251418251,"64081",1
"GO:0018023","GO:0018023","peptidyl-lysine trimethylation","1/3","40/18614",0.00643326173587866,0.0335959223984774,0.0086529251418251,"3008",1
"GO:0030261","GO:0030261","chromosome condensation","1/3","44/18614",0.00707506614528663,0.0347605639910422,0.00895288882188097,"3008",1
"GO:0045910","GO:0045910","negative regulation of DNA recombination","1/3","46/18614",0.00739586467894515,0.0347605639910422,0.00895288882188097,"3008",1
"GO:0006749","GO:0006749","glutathione metabolic process","1/3","57/18614",0.0091590215777716,0.0409975251576443,0.0105592729969297,"1800",1
"GO:0051568","GO:0051568","histone H3-K4 methylation","1/3","64/18614",0.0102799426903861,0.0439233914952862,0.011312855592291,"3008",1
"GO:1901568","GO:1901568","fatty acid derivative metabolic process","1/3","77/18614",0.0123594098638979,0.049033721806934,0.0126290660868923,"1800",1
"GO:0043154","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","1/3","78/18614",0.0125192481209193,0.049033721806934,0.0126290660868923,"1800",1
