"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048194","GO:0048194","Golgi vesicle budding","1/1","10/18614",0.000537230041903869,0.00644676050284643,NA,"54732",1
"GO:0048199","GO:0048199","vesicle targeting, to, from or within Golgi","1/1","34/18614",0.00182658214247333,0.00859568067046235,NA,"54732",1
"GO:0006901","GO:0006901","vesicle coating","1/1","40/18614",0.00214892016761559,0.00859568067046235,NA,"54732",1
"GO:0006903","GO:0006903","vesicle targeting","1/1","66/18614",0.00354571827656613,0.0105726872246694,NA,"54732",1
"GO:0006900","GO:0006900","vesicle budding from membrane","1/1","82/18614",0.00440528634361226,0.0105726872246694,NA,"54732",1
"GO:0006888","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","1/1","131/18614",0.00703771354894145,0.0140754270978829,NA,"54732",1
"GO:0007030","GO:0007030","Golgi organization","1/1","157/18614",0.00843451165789189,0.0144591628421004,NA,"54732",1
"GO:0051650","GO:0051650","establishment of vesicle localization","1/1","197/18614",0.0105834318255076,0.0154005945345799,NA,"54732",1
"GO:0051648","GO:0051648","vesicle localization","1/1","215/18614",0.0115504459009349,0.0154005945345799,NA,"54732",1
"GO:0048193","GO:0048193","Golgi vesicle transport","1/1","294/18614",0.015794563231976,0.0189534758783712,NA,"54732",1
"GO:0016050","GO:0016050","vesicle organization","1/1","368/18614",0.0197700655420652,0.0215673442277075,NA,"54732",1
"GO:0051656","GO:0051656","establishment of organelle localization","1/1","445/18614",0.0239067368647256,0.0239067368647256,NA,"54732",1
