"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0003684","GO:0003684","damaged DNA binding","3/9","71/18369",4.57146916227954e-06,0.000292574026385891,0.000120301820059988,"5810/51548/7486",3,"Upres_DEq_MS_B_vs_CM"
"GO:0008408","GO:0008408","3'-5' exonuclease activity","2/9","54/18369",0.000301359410427903,0.00964350113369289,0.00396525540036714,"5810/7486",2,"Upres_DEq_MS_B_vs_CM"
"GO:0016811","GO:0016811","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","2/9","68/18369",0.000478027639819466,0.0101979229828153,0.00419322491069707,"27165/51548",2,"Upres_DEq_MS_B_vs_CM"
"GO:0004527","GO:0004527","exonuclease activity","2/9","80/18369",0.000661090960177357,0.0105774553628377,0.00434928263274577,"5810/7486",2,"Upres_DEq_MS_B_vs_CM"
"GO:0016810","GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","2/9","131/18369",0.00175843108020268,0.0225079178265943,0.00925490042211935,"27165/51548",2,"Upres_DEq_MS_B_vs_CM"
"GO:0004518","GO:0004518","nuclease activity","2/9","207/18369",0.00431865819364666,0.0271053019701076,0.0111452721916561,"5810/7486",2,"Upres_DEq_MS_B_vs_CM"
"GO:0016717","GO:0016717","oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water","1/9","10/18369",0.00488996599929237,0.0271053019701076,0.0111452721916561,"6319",1,"Upres_DEq_MS_B_vs_CM"
"GO:0032356","GO:0032356","oxidized DNA binding","1/9","10/18369",0.00488996599929237,0.0271053019701076,0.0111452721916561,"7486",1,"Upres_DEq_MS_B_vs_CM"
"GO:0051880","GO:0051880","G-quadruplex DNA binding","1/9","10/18369",0.00488996599929237,0.0271053019701076,0.0111452721916561,"7486",1,"Upres_DEq_MS_B_vs_CM"
"GO:0000287","GO:0000287","magnesium ion binding","2/9","223/18369",0.00499344339461884,0.0271053019701076,0.0111452721916561,"63826/7486",2,"Upres_DEq_MS_B_vs_CM"
