"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0006751","GO:0006751","glutathione catabolic process","1/3","11/18614",0.0017719068074511,0.0331819389121036,0.00905549989803997,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:1901748","GO:1901748","leukotriene D4 metabolic process","1/3","12/18614",0.00193288537432623,0.0331819389121036,0.00905549989803997,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0050667","GO:0050667","homocysteine metabolic process","1/3","14/18614",0.00225479058601996,0.0331819389121036,0.00905549989803997,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0071732","GO:0071732","cellular response to nitric oxide","1/3","16/18614",0.00257662657450863,0.0331819389121036,0.00905549989803997,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:1901569","GO:1901569","fatty acid derivative catabolic process","1/3","17/18614",0.00273751861237681,0.0331819389121036,0.00905549989803997,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0050746","GO:0050746","regulation of lipoprotein metabolic process","1/3","18/18614",0.00289839334723563,0.0331819389121036,0.00905549989803997,"55908",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:1902170","GO:1902170","cellular response to reactive nitrogen species","1/3","18/18614",0.00289839334723563,0.0331819389121036,0.00905549989803997,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0071731","GO:0071731","response to nitric oxide","1/3","21/18614",0.00338091374305594,0.0331819389121036,0.00905549989803997,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0043171","GO:0043171","peptide catabolic process","1/3","23/18614",0.0037025075089453,0.0331819389121036,0.00905549989803997,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0010954","GO:0010954","positive regulation of protein processing","1/3","26/18614",0.00418476842940174,0.0331819389121036,0.00905549989803997,"55908",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:1903319","GO:1903319","positive regulation of protein maturation","1/3","28/18614",0.00450618923497703,0.0331819389121036,0.00905549989803997,"55908",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0000096","GO:0000096","sulfur amino acid metabolic process","1/3","33/18614",0.00530943864163946,0.0340825360804241,0.00930127690303972,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0006691","GO:0006691","leukotriene metabolic process","1/3","34/18614",0.00547003665488288,0.0340825360804241,0.00930127690303972,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0044273","GO:0044273","sulfur compound catabolic process","1/3","37/18614",0.0059517269751832,0.0341931299066498,0.00933145845405647,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0055090","GO:0055090","acylglycerol homeostasis","1/3","42/18614",0.00675419850007897,0.0341931299066498,0.00933145845405647,"55908",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0070328","GO:0070328","triglyceride homeostasis","1/3","42/18614",0.00675419850007897,0.0341931299066498,0.00933145845405647,"55908",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0006749","GO:0006749","glutathione metabolic process","1/3","57/18614",0.0091590215777716,0.0436400439882058,0.0119095636614987,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0070613","GO:0070613","regulation of protein processing","1/3","67/18614",0.0107600785451576,0.0460935953542938,0.0125791488296318,"55908",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0016925","GO:0016925","protein sumoylation","1/3","68/18614",0.0109200893158682,0.0460935953542938,0.0125791488296318,"54780",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:1903317","GO:1903317","regulation of protein maturation","1/3","71/18614",0.011400018098385,0.0460935953542938,0.0125791488296318,"55908",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:1901568","GO:1901568","fatty acid derivative metabolic process","1/3","77/18614",0.0123594098638979,0.0460935953542938,0.0125791488296318,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0043154","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","1/3","78/18614",0.0125192481209193,0.0460935953542938,0.0125791488296318,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:0071277","GO:0071277","cellular response to calcium ion","1/3","88/18614",0.014116682300841,0.0492600703230747,0.0134432940452835,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
"GO:2000117","GO:2000117","negative regulation of cysteine-type endopeptidase activity","1/3","91/18614",0.0145955763920221,0.0492600703230747,0.0134432940452835,"1800",1,"Upres_DEq_MS_HBVM_vs_HBV"
