"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0042470","GO:0042470","melanosome","9/55","112/19518",2.48187441461734e-11,2.69283373985981e-09,1.88099955634156e-09,"9601/1213/5034/5878/2194/3309/6513/8836/682",9,"Downres_DEq_MS_BFM_vs_CFM"
"GO:0048770","GO:0048770","pigment granule","9/55","112/19518",2.48187441461734e-11,2.69283373985981e-09,1.88099955634156e-09,"9601/1213/5034/5878/2194/3309/6513/8836/682",9,"Downres_DEq_MS_BFM_vs_CFM"
"GO:0070820","GO:0070820","tertiary granule","6/55","164/19518",6.62230556221758e-06,0.000479013435667072,0.000334600702090993,"6709/3958/3417/1832/8836/226",6,"Downres_DEq_MS_BFM_vs_CFM"
"GO:0101002","GO:0101002","ficolin-1-rich granule","6/55","185/19518",1.31806781151905e-05,0.000715051787749083,0.000499478328575639,"3958/7415/3417/1832/10549/226",6,"Downres_DEq_MS_BFM_vs_CFM"
"GO:1904724","GO:1904724","tertiary granule lumen","4/55","55/19518",1.72960666833497e-05,0.000750649294057379,0.000524343916295234,"6709/3417/8836/226",4,"Downres_DEq_MS_BFM_vs_CFM"
"GO:0005925","GO:0005925","focal adhesion","8/55","422/19518",2.23522654314563e-05,0.000767442227757168,0.000536074124652109,"7532/6176/1213/5034/9349/3309/6124/682",8,"Downres_DEq_MS_BFM_vs_CFM"
"GO:0030055","GO:0030055","cell-substrate junction","8/55","432/19518",2.64236236629533e-05,0.000767442227757168,0.000536074124652109,"7532/6176/1213/5034/9349/3309/6124/682",8,"Downres_DEq_MS_BFM_vs_CFM"
"GO:0034774","GO:0034774","secretory granule lumen","7/55","322/19518",3.20623808478851e-05,0.000767442227757168,0.000536074124652109,"1992/6709/7415/3417/10549/8836/226",7,"Downres_DEq_MS_BFM_vs_CFM"
"GO:0060205","GO:0060205","cytoplasmic vesicle lumen","7/55","325/19518",3.40124607788714e-05,0.000767442227757168,0.000536074124652109,"1992/6709/7415/3417/10549/8836/226",7,"Downres_DEq_MS_BFM_vs_CFM"
"GO:0031983","GO:0031983","vesicle lumen","7/55","327/19518",3.53660012791322e-05,0.000767442227757168,0.000536074124652109,"1992/6709/7415/3417/10549/8836/226",7,"Downres_DEq_MS_BFM_vs_CFM"
"GO:0005811","GO:0005811","lipid droplet","4/55","103/19518",0.000202857757220008,0.00400183030152197,0.00279536048226614,"7415/5878/1066/2597",4,"Downres_DEq_MS_BFM_vs_CFM"
"GO:1904813","GO:1904813","ficolin-1-rich granule lumen","4/55","124/19518",0.000412017391366504,0.00678539547864765,0.00473973780705924,"7415/3417/10549/226",4,"Downres_DEq_MS_BFM_vs_CFM"
