"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0044282","GO:0044282","small molecule catabolic process","33/206","388/18614",5.7863665072061e-20,1.58430714967303e-16,1.25655516888065e-16,"26007/383/1806/51733/7498/2875/348/10840/229/6822/55268/2027/6470/5053/1610/51181/130589/3029/1428/125061/23498/2806/130013/5264/6342/3081/23475/5105/84693/66002/4835/2752/5625",33,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0006520","GO:0006520","amino acid metabolic process","25/206","290/18614",1.85126448318735e-15,2.53438107748348e-12,2.01008348885026e-12,"383/635/1806/51733/2875/27232/23743/6470/5053/1610/1428/125061/1491/23498/2806/130013/1644/216/55256/389434/3081/143941/2752/5805/5625",25,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","26/206","328/18614",3.68355292093827e-15,2.96943612789036e-12,2.3551369543031e-12,"2944/2628/635/1806/51733/116519/2194/23743/6470/5053/345/1491/341/2593/23498/2806/9104/344/130013/2948/216/55256/6342/1559/2752/2946",26,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0016053","GO:0016053","organic acid biosynthetic process","26/206","331/18614",4.57975313675471e-15,2.96943612789036e-12,2.3551369543031e-12,"2944/2628/635/1806/51733/116519/2194/23743/6470/5053/345/1491/341/2593/23498/2806/9104/344/130013/2948/216/55256/6342/1559/2752/2946",26,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0016054","GO:0016054","organic acid catabolic process","23/206","250/18614",6.50716463379917e-15,2.96943612789036e-12,2.3551369543031e-12,"383/2875/10840/6822/55268/6470/5053/1610/51181/1428/125061/23498/2806/130013/5264/6342/3081/23475/5105/84693/66002/2752/5625",23,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0046395","GO:0046395","carboxylic acid catabolic process","23/206","250/18614",6.50716463379917e-15,2.96943612789036e-12,2.3551369543031e-12,"383/2875/10840/6822/55268/6470/5053/1610/51181/1428/125061/23498/2806/130013/5264/6342/3081/23475/5105/84693/66002/2752/5625",23,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","20/206","206/18614",1.49020024235684e-13,5.82881180510433e-11,4.62298210523633e-11,"383/635/2875/27232/23743/6470/5053/1610/1428/125061/1491/23498/2806/130013/55256/389434/3081/143941/2752/5625",20,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:1901606","GO:1901606","alpha-amino acid catabolic process","13/206","93/18614",3.04930068776573e-11,1.04362316038782e-08,8.27724647218512e-09,"383/2875/6470/5053/1610/1428/125061/23498/2806/130013/3081/2752/5625",13,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0033700","GO:0033700","phospholipid efflux","7/206","14/18614",5.90078691823061e-11,1.79515050912393e-08,1.42378051605962e-08,"335/116519/348/345/341/344/336",7,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0019318","GO:0019318","hexose metabolic process","18/206","228/18614",8.34652424444845e-11,2.28527833812998e-08,1.81251363329444e-08,"26007/2548/2203/2875/230/229/27232/2517/3795/2027/51181/130589/5950/2821/9104/5105/648791/5771",18,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0016042","GO:0016042","lipid catabolic process","21/206","330/18614",1.21034938375246e-10,3.01266964792204e-08,2.38942658247018e-08,"116519/348/3248/2517/4668/6822/55268/345/341/4758/2717/57733/344/5264/27163/6342/5105/84693/66002/2760/336",21,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0009063","GO:0009063","amino acid catabolic process","13/206","113/18614",3.71657790763067e-10,8.47999192591065e-08,6.72570195038779e-08,"383/2875/6470/5053/1610/1428/125061/23498/2806/130013/3081/2752/5625",13,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0044242","GO:0044242","cellular lipid catabolic process","17/206","222/18614",4.57790094537145e-10,9.64176368340542e-08,7.64713332008203e-08,"116519/2517/4668/55268/345/341/4758/2717/57733/344/5264/6342/5105/84693/66002/2760/336",17,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0005996","GO:0005996","monosaccharide metabolic process","18/206","256/18614",5.53257165754853e-10,1.08201294274056e-07,8.58172581167114e-08,"26007/2548/2203/2875/230/229/27232/2517/3795/2027/51181/130589/5950/2821/9104/5105/648791/5771",18,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0006066","GO:0006066","alcohol metabolic process","21/206","366/18614",8.03390924662367e-10,1.46645623448371e-07,1.1630845456691e-07,"26007/335/125/348/55902/6822/341/5950/126/3422/2224/216/27163/6647/847/5105/7108/1559/2222/336/5805",21,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0008652","GO:0008652","amino acid biosynthetic process","11/206","78/18614",9.50093697424657e-10,1.62584783971794e-07,1.28950216959676e-07,"635/1806/51733/23743/6470/5053/1491/2806/216/55256/2752",11,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0006575","GO:0006575","cellular modified amino acid metabolic process","13/206","124/18614",1.19399119629999e-09,1.92302817380551e-07,1.52520361484017e-07,"2628/635/10404/27232/23743/6822/6470/1428/29958/2593/2806/389434/5625",13,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0034370","GO:0034370","triglyceride-rich lipoprotein particle remodeling","6/206","12/18614",1.49337932266384e-09,2.15203820287032e-07,1.70683741975375e-07,"335/116519/348/345/344/336",6,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0034372","GO:0034372","very-low-density lipoprotein particle remodeling","6/206","12/18614",1.49337932266384e-09,2.15203820287032e-07,1.70683741975375e-07,"335/116519/348/345/344/336",6,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"GO:0031638","GO:0031638","zymogen activation","10/206","63/18614",1.69898592568479e-09,2.32591173226248e-07,1.84474103404617e-07,"2266/2243/7057/2244/1522/1512/5641/54205/1514/5648",10,"Downres_DEq_MS_HBV.myr_vs_CTRL"
