"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"hsa01200","hsa01200","Carbon metabolism","31/173","116/8840",2.52357278991962e-27,5.67803877731914e-25,4.46273924954206e-25,"4594/8801/38/226/2731/84076/50/2653/6888/2023/7167/2271/1738/2806/847/7086/5223/2597/26275/2805/4191/25796/5230/5723/39/48/2875/2821/4199/4190/1892",31,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"hsa01230","hsa01230","Biosynthesis of amino acids","17/173","75/8840",4.55528758855111e-14,5.12469853712e-12,4.02783323619256e-12,"5009/226/84076/50/6888/2023/7167/2806/7086/5223/2597/2805/5230/5723/48/2875/95",17,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"hsa03050","hsa03050","Proteasome","14/173","46/8840",9.9171392447259e-14,7.43785443354443e-12,5.84589260741738e-12,"5699/5692/5689/5685/5698/5687/5684/5688/5694/5686/5682/5720/5690/5691",14,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"hsa00630","hsa00630","Glyoxylate and dicarboxylate metabolism","11/173","31/8840",7.07479501893753e-12,3.97957219815236e-10,3.12780411363554e-10,"4594/38/2731/50/2653/1738/847/4191/39/48/4190",11,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"hsa04142","hsa04142","Lysosome","16/173","132/8840",5.07180840239434e-09,2.28231378107745e-07,1.79381855074158e-07,"3920/1508/5660/1509/1213/3073/3074/10577/5476/2760/4758/2517/1522/2519/1520/2548",16,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"hsa00280","hsa00280","Valine, leucine and isoleucine degradation","10/173","48/8840",2.18578828849876e-08,8.19670608187033e-07,6.44232337662791e-07,"4594/38/10449/3033/3155/36/1738/26275/39/1892",10,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"hsa05012","hsa05012","Parkinson disease","19/173","271/8840",1.31833602220468e-06,3.69914722299658e-05,2.90739992263591e-05,"203068/4729/7277/5692/11315/506/5689/25828/5685/5687/5684/5688/3309/5694/5686/5682/5690/5691/7317",19,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"hsa00020","hsa00020","Citrate cycle (TCA cycle)","7/173","30/8840",1.35589734813569e-06,3.69914722299658e-05,2.90739992263591e-05,"8801/50/2271/1738/4191/48/4190",7,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"hsa00071","hsa00071","Fatty acid degradation","8/173","43/8840",1.47965888919863e-06,3.69914722299658e-05,2.90739992263591e-05,"38/10449/3033/1632/36/39/2180/1892",8,"Downres_DEq_MS_HBV.myr_vs_CTRL"
"hsa01210","hsa01210","2-Oxocarboxylic acid metabolism","7/173","33/8840",2.70780123239234e-06,6.01142973229598e-05,4.72477284222561e-05,"50/1738/2806/2805/48/2875/95",7,"Downres_DEq_MS_HBV.myr_vs_CTRL"
